0,94,66,89,62,37,62,79,36,72,80,85,75,11,81,53,12,70,71,65,45,73,94,51,35,79,8,88,21,35,74,50,45,31,9,88,25,40,66,54,64,23,42,65,46,55,22,74
94,0,96,62,69,77,57,31,69,46,35,10,72,106,14,91,107,86,24,76,60,26,43,54,60,23,102,12,89,67,94,47,94,76,87,64,79,68,33,61,52,108,80,52,94,64,114,55
66,96,0,47,26,92,103,65,86,107,62,93,28,69,90,13,68,12,75,20,44,91,66,46,73,72,71,99,45,82,9,80,22,40,59,45,44,38,88,98,102,54,26,43,21,32,67,42
89,62,47,0,28,98,95,32,89,92,28,64,19,97,63,51,97,34,50,30,45,70,22,40,74,41,97,70,71,85,40,72,59,58,80,1,64,49,71,94,92,88,50,25,58,34,99,15
62,69,26,28,0,78,83,39,70,84,36,67,12,69,64,24,69,17,48,7,23,66,43,22,56,45,69,73,43,66,25,59,31,31,53,27,37,23,64,79,81,60,21,17,31,9,71,18
37,77,92,98,78,0,28,76,8,41,78,66,90,46,62,79,48,91,60,83,54,52,94,57,23,72,41,67,52,12,98,31,74,52,38,98,48,55,44,20,31,60,66,72,75,68,58,82
62,57,103,95,83,28,0,67,25,13,70,46,93,73,43,92,74,99,48,90,60,31,86,60,31,60,68,45,71,26,107,23,89,66,61,96,64,65,26,8,4,84,78,72,90,73,84,81
79,31,65,32,39,76,67,0,67,62,4,32,40,90,31,62,90,54,19,45,36,39,18,30,54,8,88,38,68,63,62,46,67,54,71,33,59,44,41,67,63,87,54,22,67,36,96,23
36,69,86,89,70,8,25,67,0,37,70,59,82,47,55,74,49,85,52,76,46,44,86,49,15,63,42,60,48,4,91,22,69,46,36,90,43,48,37,17,27,59,60,64,70,61,59,74
72,46,107,92,84,41,13,62,37,0,65,36,93,83,34,96,85,101,42,91,62,23,80,61,39,54,79,34,79,37,109,26,95,71,70,93,71,69,21,20,9,93,83,71,96,75,95,79
80,35,62,28,36,78,70,4,70,65,0,36,37,90,35,59,90,51,23,42,36,43,16,29,55,12,88,42,68,65,59,49,64,53,71,29,58,43,45,70,66,86,52,19,65,33,96,20
85,10,93,64,67,66,46,32,59,36,36,0,71,96,4,86,97,84,18,74,53,15,47,48,50,23,93,6,82,56,92,36,88,69,79,65,72,62,22,50,42,100,75,50,89,60,106,55
