node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,79.30396071628898,11.627883888451496,2,0,0,26,159,15,,0.0,-1.0,1
6,71.80565097820173,14.521006061127794,2,0,0,97,214,5,,0.0,56.0,2
7,93.78396549285259,31.403768069495875,-1,0,0,322,416,14,,0.0,-1.0,3
8,79.54323610394711,52.141697810867605,3,0,0,333,482,7,,1.0,-1.0,4
9,9.108706658787414,58.25868543910996,-3,0,0,31,112,10,,0.0,-1.0,5
10,91.21777368825698,15.723440443790393,-3,0,0,189,311,16,,1.0,212.0,6
11,32.130694936083174,43.91586709577402,-2,0,0,268,334,6,,0.0,43.0,7
12,27.50530633406537,94.3779474736361,3,0,0,342,512,8,,0.0,-1.0,8
13,37.75002648084656,65.80620584856787,3,0,0,137,295,9,,0.0,355.0,9
14,22.39167643700659,21.970593748164823,2,0,0,246,384,13,,0.0,291.0,10
15,17.58493356039391,43.48122635267233,2,0,0,1,77,12,,0.0,-1.0,11
16,53.285820229005395,1.0748165751581773,3,0,0,156,261,11,,1.0,-1.0,12
17,83.29234276131146,51.27538925310988,-3,0,0,280,392,18,,1.0,-1.0,13
18,15.720992341643203,6.729331250298875,2,0,0,337,491,7,,0.0,-1.0,14
19,6.319929712932804,25.7643486858529,-1,0,0,34,148,19,,0.0,226.0,15
20,49.929214797097885,86.02395360029985,-1,0,0,205,364,10,,1.0,-1.0,16
21,90.29654268909036,83.2327919979404,-2,0,0,332,457,8,,0.0,-1.0,17
22,32.85634681207237,30.655775170609935,2,0,0,17,148,15,,1.0,384.0,18
23,98.74583451549977,68.12806299874589,-2,0,0,150,214,14,,0.0,-1.0,19
24,30.49519412575418,32.908015232480345,1,0,0,129,231,10,,0.0,-1.0,20
25,43.464443931069695,62.18066978248375,2,0,0,45,122,11,,1.0,342.0,21
26,89.79791599716789,19.830711969640923,2,0,0,268,410,17,,1.0,-1.0,22
27,8.44033976844626,40.57521239542326,-2,0,0,68,159,10,,0.0,-1.0,23
28,24.54554826105766,57.60326734391034,-3,0,0,178,272,7,,0.0,94.0,24
29,69.92148371474215,31.07359537174299,3,0,0,213,289,17,,0.0,-1.0,25
30,68.54512888619885,34.31472548578066,3,0,0,51,163,14,,0.0,-1.0,26
31,63.496813966626206,63.30608067473998,-1,0,0,90,235,10,,0.0,-1.0,27
32,27.815970342164377,63.57227517102035,-2,0,0,316,418,12,,0.0,211.0,28
33,38.095509572365586,33.64549443606653,-3,0,0,202,327,19,,0.0,-1.0,29
34,28.928774706649264,34.564526013428896,-2,0,0,249,363,18,,0.0,118.0,30
35,78.6744892061148,24.51788141725172,2,0,0,284,374,15,,1.0,-1.0,31
36,68.19874051463097,90.06205849809001,2,0,0,188,338,12,,0.0,65.0,32
37,35.04289410345621,2.9512064494900403,-2,0,0,28,167,10,,0.0,-1.0,33
38,2.4606029124990103,13.950288835030433,2,0,0,111,251,17,,1.0,-1.0,34
39,11.004484309866559,74.80852498714331,3,0,0,227,295,11,,1.0,-1.0,35
40,29.485071690737264,65.25097736006843,3,0,0,61,122,12,,0.0,-1.0,36
41,4.24554357253637,29.57402760781426,2,0,0,87,262,7,,0.0,413.0,37
42,23.414623467728045,27.688051035236285,-2,0,0,300,434,9,,0.0,-1.0,38
43,19.071776913379946,61.79160211023198,2,0,0,42,109,14,,0.0,-1.0,39
44,66.26728696566668,14.846549048326029,-3,0,0,38,123,12,,0.0,-1.0,40
45,74.11459846147578,25.004547625862894,1,0,0,243,309,7,,0.0,407.0,41
46,28.292250249956542,82.88083388436225,-1,0,0,45,154,17,,0.0,-1.0,42
47,90.11659152711921,82.47563134684232,3,0,0,166,345,16,,1.0,241.0,43
48,14.776282035092914,99.92676350965198,-2,0,0,153,324,9,,1.0,83.0,44
49,67.21554147823683,51.0668621540704,-2,0,0,348,509,10,,0.0,-1.0,45
