0,97,92,38,54,93,51,118,93,76,103,63,90,35,54,104,22,82,65,111,117,71,87,99,64,104,91,15,101,46,104,72,53,81,101,74,44,68,97,81,50,88
97,0,38,59,90,39,50,50,96,46,56,35,89,74,55,73,74,97,32,58,63,85,74,53,33,80,25,81,57,78,45,51,45,56,35,24,58,84,19,75,80,39
92,38,0,57,64,1,62,26,59,17,18,50,52,60,38,35,72,62,36,24,30,53,37,15,46,42,60,77,19,56,12,22,41,21,10,46,68,53,57,40,56,3
38,59,57,0,48,58,22,83,77,43,70,28,72,22,23,77,16,70,27,78,85,56,64,66,27,79,57,22,70,34,69,41,15,51,65,38,21,53,61,59,39,54
54,90,64,48,0,65,70,86,40,48,65,72,38,26,35,59,50,28,61,73,78,19,40,62,69,56,99,48,63,14,72,42,50,44,75,78,69,16,101,33,10,61
93,39,1,58,65,0,64,24,58,18,16,52,52,61,39,34,74,62,38,22,28,53,37,14,48,41,62,79,18,57,11,23,43,21,9,48,70,53,58,40,57,5
51,50,62,22,70,64,0,87,96,54,80,15,90,44,40,90,30,90,26,86,93,76,80,76,18,94,40,37,80,56,75,54,25,64,68,25,7,74,46,76,60,60
118,50,26,83,86,24,87,0,69,42,22,73,64,85,64,38,99,77,60,16,17,71,50,24,69,46,75,104,24,80,14,47,68,41,18,67,93,72,69,56,80,29
93,96,59,77,40,58,96,69,0,50,48,92,6,61,55,32,86,13,77,53,55,22,21,48,88,25,113,85,46,48,60,46,71,39,67,94,98,25,112,21,43,57
76,46,17,43,48,18,54,42,50,0,27,45,43,43,22,36,58,50,29,35,41,38,29,23,40,40,63,62,26,39,28,6,29,11,27,45,59,38,62,29,39,13
103,56,18,70,65,16,80,22,48,27,0,68,42,68,48,18,85,55,53,8,14,49,28,4,64,26,79,89,2,61,12,30,56,22,21,65,85,50,75,34,60,19
63,35,50,28,72,52,15,73,92,45,68,0,86,49,38,81,41,88,15,75,81,74,74,65,4,86,29,49,69,58,63,47,22,56,55,10,22,72,33,71,62,49
90,89,52,72,38,52,90,64,6,43,42,86,0,56,49,27,81,14,71,48,50,19,14,41,81,21,106,81,40,44,53,39,65,32,60,87,92,22,105,14,39,50
35,74,60,22,26,61,44,85,61,43,68,49,56,0,21,69,25,51,42,76,82,38,52,64,47,69,78,24,67,13,71,38,29,46,70,57,43,35,81,46,18,56
54,55,38,23,35,39,40,64,55,22,48,38,49,21,0,53,37,50,26,57,63,36,40,44,34,55,64,40,47,22,50,18,16,28,48,43,43,34,65,36,25,34
104,73,35,77,59,34,90,38,32,36,18,81,27,69,53,0,90,41,65,21,23,40,18,20,76,7,95,92,16,59,30,35,65,25,40,79,94,42,92,25,56,34
22,74,72,16,50,74,30,99,86,58,85,41,81,25,37,90,0,76,43,93,100,63,75,81,41,91,70,7,84,38,85,55,32,65,81,52,24,60,75,69,43,69
82,97,62,70,28,62,90,77,13,50,55,88,14,51,50,41,76,0,74,61,64,14,26,54,84,36,112,75,53,38,66,45,66,41,72,91,91,16,111,22,33,60
65,32,36,27,61,38,26,60,77,29,53,15,71,42,26,65,43,74,0,60,66,61,58,49,10,70,37,50,53,48,48,32,13,41,41,17,33,59,39,56,51,34
111,58,24,78,73,22,86,16,53,35,8,75,48,76,57,21,93,61,60,0,6,57,35,12,70,29,82,97,9,69,13,38,64,30,23,70,92,58,78,41,68,25
117,63,30,85,78,28,93,17,55,41,14,81,50,82,63,23,100,64,66,6,0,61,39,18,76,30,88,104,15,75,18,44,70,36,28,76,98,62,83,46,73,32
71,85,53,56,19,53,76,71,22,38,49,74,19,38,36,40,63,14,61,57,61,0,22,47,70,37,98,62,47,25,58,33,52,31,63,78,77,2,98,15,20,50
87,74,37,64,40,37,80,50,21,29,28,74,14,52,40,18,75,26,58,35,39,22,0,27,69,16,93,76,26,41,39,26,54,18,46,74,83,24,91,7,38,35
99,53,15,66,62,14,76,24,48,23,4,65,41,64,44,20,81,54,49,12,18,47,27,0,60,27,76,85,4,58,12,26,52,18,20,61,81,48,72,32,56,16
64,33,46,27,69,48,18,69,88,40,64,4,81,47,34,76,41,84,10,70,76,70,69,60,0,81,31,49,64,55,58,42,19,51,50,10,25,68,34,67,58,44
104,80,42,79,56,41,94,46,25,40,26,86,21,69,55,7,91,36,70,29,30,37,16,27,81,0,101,93,24,58,38,39,68,29,47,85,97,39,99,23,54,41
91,25,60,57,99,62,40,75,113,63,79,29,106,78,64,95,70,112,37,82,88,98,93,76,31,101,0,77,80,85,69,67,49,74,59,21,47,97,7,92,89,60
15,81,77,22,48,79,37,104,85,62,89,49,81,24,40,92,7,75,50,97,104,62,76,85,49,93,77,0,88,37,90,59,38,68,86,59,32,60,82,70,42,74
101,57,19,70,63,18,80,24,46,26,2,69,40,67,47,16,84,53,53,9,15,47,26,4,64,24,80,88,0,59,14,29,56,20,23,65,85,48,76,32,58,20
46,78,56,34,14,57,56,80,48,39,61,58,44,13,22,59,38,38,48,69,75,25,41,58,55,58,85,37,59,0,66,33,36,39,67,64,55,22,87,34,5,53
104,45,12,69,72,11,75,14,60,28,12,63,53,71,50,30,85,66,48,13,18,58,39,12,58,38,69,90,14,66,0,33,54,27,10,57,81,59,65,44,66,15
72,51,22,41,42,23,54,47,46,6,30,47,39,38,18,35,55,45,32,38,44,33,26,26,42,39,67,59,29,33,33,0,29,10,33,48,58,32,66,25,34,19
53,45,41,15,50,43,25,68,71,29,56,22,65,29,16,65,32,66,13,64,70,52,54,52,19,68,49,38,56,36,54,29,0,39,49,28,29,50,52,51,39,38
81,56,21,51,44,21,64,41,39,11,22,56,32,46,28,25,65,41,41,30,36,31,18,18,51,29,74,68,20,39,27,10,39,0,31,56,68,32,72,19,38,18
101,35,10,65,75,9,68,18,67,27,21,55,60,70,48,40,81,72,41,23,28,63,46,20,50,47,59,86,23,67,10,33,49,31,0,48,75,63,55,49,67,14
74,24,46,38,78,48,25,67,94,45,65,10,87,57,43,79,52,91,17,70,76,78,74,61,10,85,21,59,65,64,57,48,28,56,48,0,33,76,23,73,68,45
44,58,68,21,69,70,7,93,98,59,85,22,92,43,43,94,24,91,33,92,98,77,83,81,25,97,47,32,85,55,81,58,29,68,75,33,0,74,53,79,60,66
68,84,53,53,16,53,74,72,25,38,50,72,22,35,34,42,60,16,59,58,62,2,24,48,68,39,97,60,48,22,59,32,50,32,63,76,74,0,97,17,17,49
97,19,57,61,101,58,46,69,112,62,75,33,105,81,65,92,75,111,39,78,83,98,91,72,34,99,7,82,76,87,65,66,52,72,55,23,53,97,0,91,91,57
81,75,40,59,33,40,76,56,21,29,34,71,14,46,36,25,69,22,56,41,46,15,7,32,67,23,92,70,32,34,44,25,51,19,49,73,79,17,91,0,31,37
50,80,56,39,10,57,60,80,43,39,60,62,39,18,25,56,43,33,51,68,73,20,38,56,58,54,89,42,58,5,66,34,39,38,67,68,60,17,91,31,0,53
88,39,3,54,61,5,60,29,57,13,19,49,50,56,34,34,69,60,34,25,32,50,35,16,44,41,60,74,20,53,15,19,38,18,14,45,66,49,57,37,53,0
