node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
6,23.361959847804435,54.239396426839946,-3,0,0,114,212,5,,0.0,-1.0,1
7,22.220720699598196,14.692302710060634,-2,0,0,87,225,5,,1.0,128.0,2
8,57.31349346540705,97.74742783005703,3,0,0,174,272,11,,0.0,397.0,3
9,23.693334917174504,35.53361493551519,-2,0,0,64,192,7,,0.0,120.0,4
10,25.657322599004672,26.645982164649475,-1,0,0,56,201,6,,0.0,-1.0,5
11,40.419213418668065,70.18555106506201,2,0,0,79,210,15,,0.0,-1.0,6
12,3.8804524030945142,95.71241956855602,-3,0,0,158,293,13,,0.0,-1.0,7
13,4.6279879489247495,88.12531819445597,3,0,0,266,387,8,,1.0,103.0,8
14,89.43780987619989,52.44891875915233,2,0,0,124,299,18,,1.0,-1.0,9
15,13.699682861896745,56.51459705569438,-1,0,0,221,297,17,,0.0,-1.0,10
16,62.86321599028497,85.77589578071112,-2,0,0,346,519,9,,1.0,-1.0,11
17,55.08953757695697,41.07093959033382,-3,0,0,5,142,11,,0.0,-1.0,12
18,83.82911938541139,98.0951797352619,-2,0,0,206,343,8,,1.0,257.0,13
19,64.51032051579332,87.43870373028095,-2,0,0,307,416,6,,0.0,173.0,14
20,59.87351128290642,68.97879914103056,-2,0,0,70,176,10,,0.0,-1.0,15
21,68.81671175489188,70.47869868402653,-3,0,0,324,433,16,,0.0,-1.0,16
22,32.10134439286336,57.56613962717123,-1,0,0,200,366,5,,0.0,339.0,17
23,59.41355839737954,31.507162671323197,-3,0,0,114,205,19,,1.0,189.0,18
24,34.98523677036637,76.22467650167147,3,0,0,95,261,12,,0.0,215.0,19
25,58.272384061724914,14.921114796316859,2,0,0,65,175,15,,0.0,-1.0,20
26,83.76369886828724,88.31142870743197,3,0,0,48,126,11,,0.0,-1.0,21
27,46.61411479578141,20.890743202292693,-2,0,0,343,450,13,,1.0,326.0,22
28,94.76064954049053,88.22695645195763,-1,0,0,213,312,7,,1.0,-1.0,23
29,24.438174634183852,9.559373630269741,1,0,0,198,277,13,,0.0,-1.0,24
30,44.06536075491068,67.63969864937395,2,0,0,51,222,11,,0.0,-1.0,25
31,17.538858521994406,51.3212658431748,-3,0,0,61,201,6,,1.0,-1.0,26
32,42.54154942725167,89.05511487694656,2,0,0,170,311,12,,0.0,365.0,27
33,42.95666328071286,53.37763937350376,1,0,0,40,215,17,,0.0,-1.0,28
34,95.52861960018222,29.96917658745646,-1,0,0,111,275,17,,0.0,167.0,29
35,28.899093194194137,79.95950799420427,-3,0,0,88,257,19,,0.0,-1.0,30
36,27.753898614396867,83.1865870073205,2,0,0,342,462,16,,1.0,-1.0,31
37,9.553560936164496,11.12612473094684,1,0,0,215,351,12,,1.0,233.0,32
38,90.13233741627718,54.08122824824353,-1,0,0,205,294,13,,0.0,60.0,33
39,71.88142666942387,22.528889186254432,-1,0,0,241,407,13,,1.0,413.0,34
40,16.62743683821083,83.49542622326402,3,0,0,169,282,9,,1.0,213.0,35
41,35.86234070232488,45.50326191219944,-1,0,0,31,139,9,,0.0,-1.0,36
