0,115,83,84,61,101,98,104,44,59,65,73,93,88,84,21,23,29,115,93,82,62,34,74,93,116,97,36,96,79,96,12,76,86,84,66,68,53,68,52
115,0,51,52,78,30,39,21,100,58,80,42,70,59,31,98,94,87,1,24,87,52,81,43,29,3,18,79,82,51,46,103,98,86,66,54,46,62,75,74
83,51,0,1,29,62,15,57,54,49,31,40,23,78,40,62,70,55,50,45,37,35,50,47,53,50,35,54,34,63,12,71,47,36,82,19,32,33,80,32
84,52,1,0,29,64,15,58,54,51,30,41,22,80,42,63,71,56,51,46,35,36,51,49,55,51,36,55,33,65,11,72,46,35,83,21,34,35,82,32
61,78,29,29,0,81,45,79,24,53,5,52,31,88,58,39,55,37,78,66,24,40,34,59,72,78,60,43,35,73,40,50,26,27,90,26,43,30,82,13
101,30,62,64,81,0,58,9,98,41,85,30,85,29,23,88,77,76,31,17,98,44,72,26,9,34,29,65,97,24,63,90,106,98,36,55,39,56,47,72
98,39,15,15,45,58,0,51,70,57,46,43,30,79,40,77,83,69,39,41,49,43,64,50,50,38,28,66,42,65,6,86,60,47,84,31,39,45,85,47
104,21,57,58,79,9,51,0,97,44,82,31,80,38,21,90,81,78,22,13,93,44,73,29,10,25,22,68,91,31,57,92,102,93,45,52,39,56,55,71
44,100,54,54,24,98,70,97,0,62,25,68,54,99,76,26,48,31,100,84,39,54,32,73,89,100,81,43,54,85,65,37,32,43,98,46,59,42,87,26
59,58,49,51,53,41,57,44,62,0,58,16,71,36,26,48,37,36,58,34,75,14,32,15,34,60,42,24,81,22,58,48,79,77,36,32,17,23,30,40
65,80,31,30,5,85,46,82,25,58,0,57,28,93,62,43,60,41,80,69,18,45,39,63,76,80,63,48,30,78,41,55,21,22,95,30,47,35,88,19
73,42,40,41,52,30,43,31,68,16,57,0,63,38,11,59,52,47,42,19,71,13,42,7,21,44,26,37,74,23,46,61,78,73,41,26,9,25,41,42
93,70,23,22,31,85,30,80,54,71,28,63,0,101,64,71,84,67,70,68,20,56,63,70,77,69,57,70,11,87,24,82,33,17,105,39,55,51,102,42
88,59,78,80,88,29,79,38,99,36,93,38,101,0,39,81,64,70,60,39,109,48,67,31,31,63,53,57,112,15,83,79,115,111,7,64,47,58,22,76
84,31,40,42,58,23,40,21,76,26,62,11,64,39,0,69,63,58,31,8,75,23,52,13,13,33,16,48,75,26,44,72,83,76,44,32,17,35,48,50
21,98,62,63,39,88,77,90,26,48,43,59,71,81,69,0,23,11,98,78,61,46,16,61,80,99,79,24,74,70,75,11,57,65,79,46,52,35,66,30
23,94,70,71,55,77,83,81,48,37,60,52,84,64,63,23,0,18,94,71,79,42,21,52,71,96,76,16,90,55,82,15,77,83,61,51,48,37,46,42
29,87,55,56,37,76,69,78,31,36,41,47,67,70,58,11,18,0,87,66,60,34,5,50,68,88,68,13,72,58,67,16,58,64,69,37,40,24,56,25
115,1,50,51,78,31,39,22,100,58,80,42,70,60,31,98,94,87,0,25,87,53,82,44,30,2,19,79,81,52,45,103,98,86,67,54,47,63,76,74
93,24,45,46,66,17,41,13,84,34,69,19,68,39,8,78,71,66,25,0,81,31,61,19,9,26,14,56,80,28,46,81,89,81,45,39,26,43,52,58
82,87,37,35,24,98,49,93,39,75,18,71,20,109,75,61,79,60,87,81,0,61,58,78,89,86,72,67,15,94,42,72,12,4,111,45,62,52,105,37
62,52,35,36,40,44,43,44,54,14,45,13,56,48,23,46,42,34,53,31,61,0,29,18,35,54,34,26,66,33,44,50,67,63,49,17,6,12,45,29
34,81,50,51,34,72,64,73,32,32,39,42,63,67,52,16,21,5,82,61,58,29,0,45,63,83,63,10,69,54,62,22,57,62,66,32,35,19,54,21
74,43,47,49,59,26,50,29,73,15,63,7,70,31,13,61,52,50,44,19,78,18,45,0,19,46,29,38,81,16,53,63,84,80,34,33,16,31,35,48
93,29,53,55,72,9,50,10,89,34,76,21,77,31,13,80,71,68,30,9,89,35,63,19,0,32,23,57,88,22,55,82,97,89,37,46,30,47,46,63
116,3,50,51,78,34,38,25,100,60,80,44,69,63,33,99,96,88,2,26,86,54,83,46,32,0,19,80,80,54,44,104,97,85,70,54,48,63,78,74
97,18,35,36,60,29,28,22,81,42,63,26,57,53,16,79,76,68,19,14,72,34,63,29,23,19,0,61,68,41,34,84,81,71,59,35,28,44,64,55
36,79,54,55,43,65,66,68,43,24,48,37,70,57,48,24,16,13,79,56,67,26,10,38,57,80,61,0,77,45,66,24,67,71,56,35,32,20,44,29
96,82,34,33,35,97,42,91,54,81,30,74,11,112,75,74,90,72,81,80,15,66,69,81,88,80,68,77,0,97,35,86,27,11,115,49,65,59,111,47
79,51,63,65,73,24,65,31,85,22,78,23,87,15,26,70,55,58,52,28,94,33,54,16,22,54,41,45,97,0,69,69,100,96,18,49,32,44,23,61
96,46,12,11,40,63,6,57,65,58,41,46,24,83,44,75,82,67,45,46,42,44,62,53,55,44,34,66,35,69,0,84,54,40,88,30,41,45,88,44
12,103,71,72,50,90,86,92,37,48,55,61,82,79,72,11,15,16,103,81,72,50,22,63,82,104,84,24,86,69,84,0,68,77,76,54,56,41,61,40
76,98,47,46,26,106,60,102,32,79,21,78,33,115,83,57,77,58,98,89,12,67,57,84,97,97,81,67,27,100,54,68,0,16,116,51,68,56,108,39
86,86,36,35,27,98,47,93,43,77,22,73,17,111,76,65,83,64,86,81,4,63,62,80,89,85,71,71,11,96,40,77,16,0,113,46,64,55,108,41
84,66,82,83,90,36,84,45,98,36,95,41,105,7,44,79,61,69,67,45,111,49,66,34,37,70,59,56,115,18,88,76,116,113,0,67,49,59,16,77
66,54,19,21,26,55,31,52,46,32,30,26,39,64,32,46,51,37,54,39,45,17,32,33,46,54,35,35,49,49,30,54,51,46,67,0,17,14,62,19
68,46,32,34,43,39,39,39,59,17,47,9,55,47,17,52,48,40,47,26,62,6,35,16,30,48,28,32,65,32,41,56,68,64,49,17,0,17,47,33
53,62,33,35,30,56,45,56,42,23,35,25,51,58,35,35,37,24,63,43,52,12,19,31,47,63,44,20,59,44,45,41,56,55,59,14,17,0,52,17
68,75,80,82,82,47,85,55,87,30,88,41,102,22,48,66,46,56,76,52,105,45,54,35,46,78,64,44,111,23,88,61,108,108,16,62,47,52,0,69
52,74,32,32,13,72,47,71,26,40,19,42,42,76,50,30,42,25,74,58,37,29,21,48,63,74,55,29,47,61,44,40,39,41,77,19,33,17,69,0
