node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,29.361216506474975,60.7908947606941,0,0,1,0,480,0,,,
1,37.32549590164754,50.57833001200495,0,1,0,0,480,5,21.0,,
2,65.04382637665867,95.62716008076873,0,1,0,0,480,6,16.0,,
3,76.48373971027523,40.52567805721077,0,1,0,0,480,5,13.0,,
4,74.82753743972567,94.96941809192126,-2,0,0,174,264,7,,0.0,-1.0
5,49.93805456541248,41.04969331228897,3,0,0,135,298,10,,0.0,-1.0
6,7.801869900073655,89.23703706508623,2,0,0,108,210,8,,0.0,-1.0
7,24.64342807936556,6.395789681913955,2,0,0,43,118,10,,1.0,343.0
8,53.72034865910831,84.58996459615251,1,0,0,168,347,7,,0.0,-1.0
9,40.66350556230525,78.30674701590162,-2,0,0,157,260,11,,0.0,-1.0
10,83.63960072839957,45.44035588198637,1,0,0,341,439,14,,1.0,-1.0
11,59.095506594047365,53.391229853894004,3,0,0,19,174,17,,1.0,-1.0
12,93.91958616345015,72.55056850917613,-2,0,0,296,449,11,,0.0,-1.0
13,92.5342810770113,22.000997806197187,2,0,0,132,270,7,,0.0,-1.0
14,31.023685183267048,7.091347318006768,-1,0,0,253,334,6,,0.0,125.0
15,49.99079566958077,87.39236793859108,-2,0,0,142,239,5,,1.0,-1.0
16,32.68466971307157,12.828210694933151,3,0,0,2,75,6,,1.0,254.0
17,6.8446254929052985,44.750027252365456,3,0,0,169,234,13,,0.0,139.0
18,16.402174462876328,34.61040288851035,2,0,0,296,426,13,,0.0,-1.0
19,81.99798080824368,38.404738275752436,-2,0,0,240,364,6,,1.0,-1.0
20,60.987091825635574,50.21600558228149,-3,0,0,182,311,19,,0.0,-1.0
21,71.85332929700363,15.616495898756877,2,0,0,35,179,15,,0.0,-1.0
22,92.04410364836187,64.36327975500353,1,0,0,183,341,17,,0.0,-1.0
23,27.095373158010727,12.325370813805902,-2,0,0,22,200,19,,0.0,-1.0
24,14.972556414619032,78.26629268961081,-1,0,0,79,244,15,,0.0,-1.0
25,58.811005331295796,38.07582907181833,1,0,0,201,299,12,,0.0,-1.0
26,33.290084618688,85.57580044005302,-3,0,0,299,394,7,,0.0,-1.0
27,87.4762523781461,58.12620384192929,2,0,0,232,387,14,,0.0,-1.0
28,52.45440656650363,81.64480420765715,2,0,0,44,222,7,,0.0,-1.0
29,74.93351797943753,40.03251833277884,3,0,0,181,281,13,,0.0,86.0
30,8.273868475085699,76.85001073627778,-2,0,0,29,199,14,,0.0,-1.0
31,16.870102894024374,1.6376906478478337,1,0,0,53,209,5,,0.0,-1.0
32,84.33026752039908,57.825384533671865,-1,0,0,88,211,11,,0.0,-1.0
33,89.16660355357584,48.4588083197618,-3,0,0,336,454,13,,1.0,-1.0
34,92.6481100711403,35.39717479788638,2,0,0,271,411,11,,1.0,-1.0
35,72.45220023342928,30.09865092617835,-1,0,0,276,401,12,,0.0,-1.0
36,0.11636643279784309,37.974453454895674,1,0,0,42,206,8,,0.0,279.0
37,73.77655131092388,15.002417944651391,-2,0,0,249,359,18,,1.0,-1.0
38,50.48020332073931,21.2321484850715,-2,0,0,314,375,6,,1.0,-1.0
39,7.46241214191029,61.74519819443163,1,0,0,234,310,6,,1.0,408.0
40,95.1967622303403,31.07042187179171,3,0,0,161,318,6,,0.0,353.0
41,58.064580035995036,95.36033677507945,-1,0,0,63,238,11,,1.0,-1.0
42,65.04833499946875,67.31133023099542,2,0,0,330,496,8,,1.0,-1.0
43,17.892851156083587,49.26096788528267,-3,0,0,225,398,16,,1.0,-1.0
44,36.708274708724666,47.095685239103005,-1,0,0,151,276,19,,0.0,-1.0
45,80.08265764418772,46.06989877460983,3,0,0,24,183,8,,0.0,-1.0
46,6.285067825783508,90.5541661150863,3,0,0,18,174,14,,1.0,255.0
47,54.481588745197065,92.4494358530292,3,0,0,14,121,15,,0.0,384.0
