node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,62.08882691817477,53.91577233688495,0,0,1,0,480,0,,,
1,17.118572340371774,40.568190050213026,0,1,0,0,480,14,20.0,,
2,43.519709163519494,98.2617753771433,0,1,0,0,480,13,12.0,,
3,84.92858321555218,73.43707882735939,0,1,0,0,480,7,19.0,,
4,88.87770255029474,73.54844058287149,1,0,0,231,339,10,,0.0,-1.0
5,90.34018551257333,5.455311487950798,1,0,0,141,201,8,,0.0,-1.0
6,45.606620926691654,74.68983352418336,1,0,0,229,320,12,,0.0,-1.0
7,58.329579661001354,17.516616415078666,3,0,0,164,303,9,,0.0,-1.0
8,34.04920865285342,31.777437502669127,-2,0,0,68,135,15,,0.0,36.0
9,26.1346913184336,34.31355535139661,3,0,0,110,256,17,,0.0,152.0
10,51.4853288461121,85.4869024783276,-3,0,0,7,130,12,,1.0,-1.0
11,74.20326623937564,83.52497040162336,1,0,0,48,145,6,,1.0,-1.0
12,88.36037445630863,41.61504560976073,-3,0,0,202,290,14,,0.0,57.0
13,34.60262840267472,5.762338168416181,-1,0,0,111,196,6,,0.0,-1.0
14,93.04916218764343,6.582301793814393,2,0,0,101,194,12,,1.0,-1.0
15,74.11355153704704,37.81083044655872,3,0,0,158,282,11,,0.0,-1.0
16,94.87807744991864,41.9602020934129,1,0,0,220,302,9,,0.0,-1.0
17,81.66083513547164,28.26548321636766,-1,0,0,209,303,10,,0.0,-1.0
18,29.908871724384667,59.55194098784342,-1,0,0,151,220,19,,0.0,-1.0
19,99.79826337074738,51.757241797919626,-3,0,0,177,305,11,,0.0,271.0
20,93.63086363932905,78.62498282487277,1,0,0,154,306,11,,0.0,-1.0
21,79.58643141772349,43.59599891287641,2,0,0,11,173,15,,0.0,-1.0
22,38.65422501728006,19.19218080908154,2,0,0,107,247,11,,0.0,-1.0
23,96.39412669836535,95.939361244382,1,0,0,82,206,8,,0.0,-1.0
24,74.70677343101828,29.625244985266953,2,0,0,128,306,15,,0.0,-1.0
25,24.517954034228218,98.86102423869629,2,0,0,282,430,18,,0.0,-1.0
26,6.65428151081775,84.3564292141309,-3,0,0,30,171,7,,0.0,-1.0
27,35.545800048247465,41.88697197272205,3,0,0,228,324,11,,0.0,-1.0
28,83.19776487488372,9.060301600535803,-2,0,0,283,424,19,,0.0,-1.0
29,35.416967852025714,95.2024277169573,3,0,0,243,397,13,,1.0,132.0
30,69.90659127712564,75.49391648058904,1,0,0,290,416,14,,0.0,-1.0
31,75.75053009554765,6.057008316394452,-1,0,0,81,171,9,,1.0,-1.0
32,20.320759326043113,49.12632560812118,-1,0,0,210,273,10,,1.0,-1.0
33,36.81502324753752,41.091229313285346,3,0,0,293,462,10,,0.0,-1.0
34,78.14473786256725,1.4679235067735275,1,0,0,202,379,17,,0.0,174.0
35,66.04919263212388,0.011023180182245795,-1,0,0,110,208,17,,1.0,-1.0
36,6.30585255762437,40.8286119837624,2,0,0,123,243,16,,1.0,-1.0
37,84.09485198048215,14.499576556446048,-1,0,0,170,265,6,,0.0,-1.0
38,55.46214091286116,67.85052268267442,2,0,0,48,134,16,,0.0,-1.0
39,22.953288417216054,51.2330255269583,-1,0,0,353,520,16,,0.0,-1.0
40,91.14072831381922,51.222852536553276,-3,0,0,81,239,8,,0.0,199.0
41,15.732306178764798,62.78142966875448,-1,0,0,190,256,16,,1.0,-1.0
42,59.220018000851404,2.6954759798131223,-1,0,0,119,298,14,,0.0,153.0
43,9.05944057475666,15.678135514101077,-2,0,0,11,110,11,,0.0,-1.0
44,13.628907756186992,25.94657705609331,-1,0,0,7,163,7,,0.0,-1.0
45,45.410532323556794,37.17162978989844,3,0,0,216,374,14,,0.0,145.0
