0,34,50,47,28,50,13,46,47,15,72,35,44,25,27,39,52,25,21,57,63,27,39,32,36,62,65,34,48,45,48,45,52,53,39,36,32,53,8,15,60,41,39,61,43,51,27,75,24
34,0,37,20,44,17,47,12,23,41,39,26,51,14,32,64,39,8,54,34,43,54,5,63,2,37,33,25,71,35,22,57,64,33,12,66,61,49,38,48,26,60,51,57,76,82,19,43,10
50,37,0,57,74,47,58,38,60,65,46,63,26,29,24,54,77,40,61,71,80,77,35,82,38,72,37,16,98,4,59,89,97,70,50,86,83,86,46,65,44,89,32,95,90,100,54,43,41
47,20,57,0,43,14,59,21,3,48,41,19,72,34,53,83,22,23,68,13,22,58,22,70,19,16,40,46,70,55,1,52,57,13,8,71,66,35,53,57,26,59,71,43,84,88,20,48,24
28,44,74,43,0,54,33,55,41,14,81,24,72,45,54,66,36,36,41,46,49,17,49,29,45,52,77,57,27,70,43,16,24,41,40,29,23,29,37,25,66,16,68,35,44,45,25,87,34
50,17,47,14,54,0,64,9,18,56,27,31,66,31,49,82,36,25,72,25,34,68,14,78,15,26,25,39,82,46,15,65,71,27,14,80,75,49,55,64,12,71,67,57,92,97,29,34,26
13,47,58,59,33,64,0,59,59,18,85,46,46,37,33,33,63,39,9,69,75,24,52,24,49,74,78,43,45,54,61,48,55,65,52,28,27,61,11,9,73,41,40,68,32,41,39,88,37
46,12,38,21,55,9,59,0,24,54,26,34,57,24,41,74,42,21,67,33,42,66,7,76,10,34,21,30,83,37,22,67,74,34,17,79,74,55,50,61,13,72,58,63,89,95,29,31,23
47,23,60,3,41,18,59,24,0,47,45,17,74,36,55,84,18,25,68,11,19,57,25,68,22,15,44,49,68,59,2,49,54,9,10,70,64,31,54,57,30,56,73,39,83,86,20,52,26
15,41,65,48,14,56,18,54,47,0,81,31,60,38,43,51,47,33,27,55,59,12,47,22,43,60,75,49,32,61,49,30,37,50,42,24,19,43,23,11,67,25,54,50,36,41,27,85,31
72,39,46,41,81,27,85,26,45,81,0,59,72,48,60,95,62,47,92,49,56,93,33,103,37,47,8,48,109,48,42,92,98,52,41,105,100,76,75,87,15,98,75,83,115,122,55,8,49
35,26,63,19,24,31,46,34,17,31,59,0,70,34,50,74,17,22,55,23,28,40,31,52,26,29,56,48,51,60,19,33,39,18,17,53,47,23,43,42,44,39,68,31,66,69,9,65,21
44,51,26,72,72,66,46,57,74,60,72,70,0,37,20,29,87,49,45,85,94,69,51,71,53,88,63,26,91,23,73,89,96,83,63,74,73,93,37,55,67,85,7,101,75,86,61,70,49
25,14,29,34,45,31,37,24,36,38,48,34,37,0,18,50,50,12,44,48,56,50,16,58,16,51,40,13,70,26,36,60,68,46,26,61,57,57,27,41,37,61,37,66,69,77,25,50,12
27,32,24,53,54,49,33,41,55,43,60,50,20,18,0,34,67,30,36,66,74,54,34,58,34,69,52,12,75,20,54,70,78,64,44,61,59,73,22,41,52,68,18,81,65,75,41,61,29
39,64,54,83,66,82,33,74,84,51,95,74,29,50,34,0,92,59,26,94,102,56,67,53,67,99,86,47,75,50,84,81,88,91,74,56,57,93,31,41,87,73,22,100,51,63,65,95,58
