node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,60.77214042619692,98.15036893032196,0,0,1,0,480,0,,,
1,94.63169456136573,97.29680449427023,0,1,0,0,480,6,25.0,,
2,95.17676183399419,0.7660866890438989,0,1,0,0,480,6,17.0,,
3,74.10854101506894,27.19345612096418,0,1,0,0,480,13,20.0,,
4,70.5027095552528,98.06112012539087,0,1,0,0,480,5,10.0,,
5,3.9359390698758823,56.69878324393505,0,1,0,0,480,11,17.0,,
6,73.49531581167693,25.33587822148069,-1,0,0,56,119,8,,0.0,-1.0
7,22.512193706714246,6.0345505401881,-2,0,0,224,329,8,,1.0,-1.0
8,9.391985716807561,65.67499108483615,1,0,0,341,491,9,,0.0,-1.0
9,50.52106190319508,3.0072227481945935,3,0,0,7,73,15,,1.0,-1.0
10,96.96617587527658,65.60458694888051,3,0,0,289,432,9,,1.0,300.0
11,51.54685690160083,27.272423662642332,2,0,0,101,177,12,,0.0,-1.0
12,65.80988848075032,36.416786288271275,3,0,0,265,355,17,,0.0,-1.0
13,70.24941626624896,68.25719203067642,-2,0,0,30,132,7,,1.0,-1.0
14,9.274379512412933,90.92607083109917,-1,0,0,110,237,11,,0.0,291.0
15,48.69742516016813,39.29449389665539,1,0,0,285,371,9,,0.0,-1.0
16,95.54621436287786,43.82092811112116,1,0,0,142,284,18,,0.0,-1.0
17,72.12209169030645,65.51364772498361,3,0,0,217,303,7,,0.0,397.0
18,16.514009808305662,99.1142773743137,3,0,0,335,499,6,,0.0,-1.0
19,46.360432229088666,39.47825724173085,2,0,0,265,330,13,,0.0,-1.0
20,91.96134927532302,52.92383365771101,-1,0,0,131,234,6,,0.0,345.0
21,70.50769619293123,84.62460472620108,-2,0,0,291,420,17,,1.0,-1.0
22,23.549439572451835,16.94665851945295,1,0,0,356,461,15,,1.0,-1.0
23,6.8506805591005975,89.71332992460653,-2,0,0,90,156,18,,1.0,265.0
24,20.036709474314872,30.77540440643939,1,0,0,308,484,17,,0.0,132.0
25,28.58069260789511,30.458798752239492,3,0,0,315,384,17,,0.0,-1.0
26,66.80611268287184,95.41135587405383,-3,0,0,12,94,5,,0.0,-1.0
27,32.94534359575404,40.764715465869685,1,0,0,152,322,12,,0.0,49.0
28,77.11469841086111,43.23379441876859,-3,0,0,227,376,7,,0.0,136.0
29,92.60427679260475,50.321805074521656,-3,0,0,347,492,19,,0.0,365.0
30,34.77348557636154,97.15724837342697,3,0,0,286,398,5,,0.0,-1.0
31,42.57818760641799,23.11748711880426,-1,0,0,5,91,11,,0.0,-1.0
32,17.770081478953294,99.51813258283256,-3,0,0,302,477,16,,0.0,51.0
33,75.29876931288491,40.865979745518075,2,0,0,157,218,19,,1.0,174.0
34,82.63633428521901,54.6806129514485,-1,0,0,186,255,13,,1.0,293.0
35,31.73895736332725,74.33858087359594,-3,0,0,326,392,13,,0.0,113.0
36,74.58947388831518,50.0169229184135,-2,0,0,170,334,18,,0.0,-1.0
37,4.515834035549638,7.702248657366761,-3,0,0,250,366,15,,1.0,-1.0
38,78.87494790012713,82.34763759882132,2,0,0,169,330,16,,0.0,-1.0
39,67.82897485771822,83.9068575417683,3,0,0,329,498,8,,0.0,-1.0
40,71.9487470357612,89.6934620508916,-3,0,0,332,449,9,,0.0,-1.0
41,15.039827261328032,38.77415283268735,2,0,0,199,331,13,,0.0,219.0
42,46.41107938908192,29.76637947582136,-3,0,0,358,519,9,,0.0,-1.0
43,72.53664481494441,91.24388126891402,-3,0,0,221,311,7,,0.0,156.0
44,41.24821992692763,94.15419645979665,2,0,0,14,193,6,,0.0,-1.0
45,51.676890714405666,52.251562681605115,-2,0,0,63,127,15,,1.0,366.0
46,60.02195406777565,26.833106511932534,2,0,0,278,434,6,,1.0,322.0
47,38.3360519135037,55.32374528854946,3,0,0,220,302,6,,0.0,402.0
48,94.19828855732617,64.26925784552185,-3,0,0,131,256,12,,0.0,329.0
49,33.31165578887095,1.0468573316502638,2,0,0,237,333,15,,0.0,65.0
50,98.16656499299057,49.29845578183954,-3,0,0,255,365,15,,0.0,-1.0
51,93.8495158330771,54.93452338350529,-3,0,0,356,532,5,,0.0,371.0
52,60.546486022228876,71.19122559039721,3,0,0,206,320,18,,0.0,169.0
53,32.09757336644056,69.89839606750346,3,0,0,41,217,16,,0.0,-1.0
54,52.67919098513837,67.24799495825067,-3,0,0,152,218,14,,1.0,-1.0
