node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,43.05594639799944,45.72963999545204,-1,0,0,166,256,16,,0.0,-1.0,1
6,49.963200774974226,65.93141943788129,3,0,0,303,444,7,,0.0,354.0,2
7,46.59582342155147,68.61791184392433,-1,0,0,50,136,9,,0.0,310.0,3
8,32.918780664784784,41.0639632021124,-3,0,0,61,137,15,,0.0,-1.0,4
9,86.40531247038471,32.890565470154264,-2,0,0,59,127,10,,0.0,-1.0,5
10,96.44367331750017,17.250494698489295,2,0,0,151,234,17,,1.0,-1.0,6
11,24.167981570717266,46.36797507549078,-2,0,0,210,292,7,,1.0,-1.0,7
12,79.74087260553696,73.15754776283336,3,0,0,247,407,18,,0.0,-1.0,8
13,17.446601761438973,23.668502596783693,-3,0,0,52,149,8,,0.0,123.0,9
14,57.52629890508375,29.516474529870294,3,0,0,262,423,7,,0.0,-1.0,10
15,42.232532447960345,48.65941754870289,-1,0,0,36,109,7,,0.0,-1.0,11
16,59.42460053504046,25.105132443926536,-1,0,0,262,441,11,,1.0,-1.0,12
17,16.314014355495953,39.85633877940265,-3,0,0,91,186,19,,0.0,-1.0,13
18,8.202622485560006,52.67651710909122,3,0,0,173,315,17,,0.0,-1.0,14
19,83.96051592349743,11.897565943271859,2,0,0,54,140,11,,0.0,-1.0,15
20,11.273053212952899,8.021779886735214,-3,0,0,138,202,6,,0.0,-1.0,16
21,84.7861289761902,8.070489492816302,-2,0,0,243,377,14,,0.0,346.0,17
22,98.34620353844026,35.833129404611796,-1,0,0,135,244,5,,0.0,-1.0,18
23,32.87621591424769,9.16317520970492,-2,0,0,102,208,17,,0.0,-1.0,19
24,58.564121263841685,58.58822123527917,-3,0,0,142,217,12,,0.0,-1.0,20
25,49.38058272901428,31.10201472158838,-2,0,0,330,494,19,,1.0,118.0,21
26,36.85808900654213,32.0503393673738,3,0,0,242,380,18,,1.0,392.0,22
27,42.614640828050184,34.1788105481226,-2,0,0,98,170,19,,0.0,-1.0,23
28,67.551731986525,29.578647234726972,2,0,0,13,97,16,,1.0,-1.0,24
29,35.083823149445415,43.54598847891481,2,0,0,61,173,9,,0.0,-1.0,25
30,0.3961834270900244,49.2082574220892,-1,0,0,298,407,11,,0.0,-1.0,26
31,25.581980319293464,5.61504540245179,-2,0,0,305,419,17,,0.0,-1.0,27
32,91.10212987647948,32.2418733886932,3,0,0,231,317,17,,1.0,-1.0,28
33,42.60852636727043,82.73431583382418,-3,0,0,204,265,8,,0.0,225.0,29
34,16.678897075371978,85.0308809581341,1,0,0,243,366,5,,0.0,-1.0,30
35,24.16379480773777,58.90378916153172,-2,0,0,348,447,11,,1.0,-1.0,31
36,68.56783801661783,90.50139458677754,2,0,0,218,282,19,,1.0,-1.0,32
37,60.7637994684132,45.32318012500003,-1,0,0,281,346,15,,1.0,-1.0,33
