0,23,66,64,97,86,79,9,50,82,64,33,72,54,51,23,90,104,69,43,13,61,55,82,27,12,86,85,67,47,75,54,47,77,31,69,75,51,92,76,43,100,40,27,69,62,39,19,73,58,38
23,0,54,40,74,68,55,15,30,61,43,12,59,34,28,39,81,82,46,28,35,42,34,71,31,36,68,61,48,34,61,33,26,56,9,59,54,51,70,54,20,79,22,20,51,40,18,17,54,39,17
66,54,0,49,73,31,65,57,29,37,80,60,8,30,43,60,27,63,52,26,69,83,33,16,43,74,28,59,85,85,9,34,38,83,59,6,83,29,50,47,51,52,70,75,25,70,40,46,89,25,41
64,40,49,0,34,40,18,55,23,29,35,34,48,20,13,75,74,42,5,33,75,40,17,61,60,76,43,21,39,49,49,16,19,34,35,56,34,66,32,15,21,42,38,52,28,24,25,50,41,23,26
97,74,73,34,0,49,19,89,55,37,51,66,69,51,47,109,92,24,28,65,109,57,48,79,94,110,53,14,52,73,69,48,53,38,68,79,40,97,27,27,54,35,66,82,48,43,60,85,50,52,60
86,68,31,40,49,0,49,76,37,12,75,68,24,33,43,86,43,33,39,42,93,80,34,31,69,97,4,37,79,88,23,35,42,72,68,36,73,60,21,28,54,20,75,85,17,65,49,67,81,28,50
79,55,65,18,19,49,0,70,42,37,32,47,63,38,30,92,89,37,13,51,91,39,35,75,78,91,53,14,35,54,64,34,37,24,48,72,25,85,33,21,35,43,46,62,42,24,43,68,34,41,43
9,15,57,55,89,76,70,0,40,72,58,26,64,44,42,25,82,95,61,34,20,56,45,74,22,21,77,76,62,45,66,44,38,71,24,60,69,45,82,67,35,90,35,26,60,55,30,11,68,48,29
50,30,29,23,55,37,42,40,0,32,51,32,32,4,13,55,57,56,28,9,58,53,6,45,38,61,38,40,55,55,33,7,8,55,32,36,54,43,42,29,21,50,41,49,20,41,12,32,60,8,13
82,61,37,29,37,12,37,72,32,0,64,60,31,28,35,86,54,26,27,40,90,69,27,41,69,93,16,25,68,78,31,28,35,60,60,43,61,64,12,16,46,18,66,78,14,53,43,64,69,24,44
64,43,80,35,51,75,32,58,51,64,0,31,81,50,37,83,107,70,36,57,77,6,47,94,74,75,79,46,4,23,83,46,43,15,34,87,13,90,64,48,30,75,23,39,62,10,43,61,10,55,43
33,12,60,34,66,68,47,26,32,60,31,0,64,34,25,51,87,77,40,33,46,30,33,76,43,45,69,55,36,25,66,32,25,44,2,66,42,61,66,49,14,76,11,17,51,28,19,29,42,40,19
72,59,8,48,69,24,63,64,32,31,81,64,0,31,44,67,25,57,50,31,77,85,34,12,50,81,21,55,86,88,2,35,40,83,63,11,83,37,44,43,53,45,73,79,21,71,44,53,89,26,45
54,34,30,20,51,33,38,44,4,28,50,34,31,0,13,59,57,51,24,14,63,53,3,44,43,66,35,36,55,57,33,4,9,53,34,37,52,46,38,25,22,45,43,52,16,40,16,37,58,5,17
51,28,43,13,47,43,30,42,13,35,37,25,44,13,0,62,70,53,18,22,62,40,10,57,47,63,45,33,42,45,46,9,6,41,25,50,40,56,41,25,11,51,31,42,27,27,12,37,46,18,13
23,39,60,75,109,86,92,25,55,86,83,51,67,59,62,0,78,111,80,46,14,81,61,74,17,21,85,95,87,70,69,61,56,95,49,60,94,36,97,84,57,104,61,50,71,79,49,24,93,61,48
90,81,27,74,92,43,89,82,57,54,107,87,25,57,70,78,0,76,76,53,91,110,59,13,64,96,39,79,112,112,24,61,65,109,86,21,108,42,65,68,78,63,98,101,46,97,68,71,115,51,68
