0,75,60,64,49,62,83,6,94,51,66,63,55,25,53,73,47,78,69,67,16,55,24,21,21,35,69,80,48,71,81,22,38,75,20,21,56,19,58,22,51,65,72,68,24,48,67,73,78,55
75,0,69,62,26,74,65,71,30,23,73,34,29,94,84,50,78,18,23,51,68,20,76,63,70,41,30,56,46,5,56,54,40,28,64,54,80,93,21,84,25,9,60,55,72,53,37,1,50,52
60,69,0,10,50,4,117,53,67,54,6,36,74,85,20,28,18,57,83,22,69,54,81,39,39,44,42,111,25,64,111,60,64,47,39,55,13,77,70,47,64,64,108,103,79,87,34,69,106,92
64,62,10,0,45,14,114,57,57,49,11,28,70,90,30,17,28,48,77,11,72,49,83,43,44,43,33,107,22,56,108,61,62,38,43,56,24,82,65,55,60,57,105,100,81,85,25,62,102,89
49,26,50,45,0,55,69,45,45,4,55,23,24,71,61,40,54,29,33,38,46,6,56,36,44,15,26,61,24,22,62,31,22,29,37,29,58,68,20,58,15,17,61,55,52,43,28,25,56,46
62,74,4,14,55,0,122,55,71,59,4,40,78,87,17,31,18,62,88,26,73,59,84,42,41,48,46,115,30,69,116,64,68,51,42,58,10,78,75,48,69,69,113,107,82,91,39,74,110,96
83,65,117,114,69,122,0,85,95,65,123,90,44,83,123,108,116,83,41,107,67,66,64,88,95,73,91,8,92,68,9,64,53,91,89,69,123,90,50,103,54,62,10,15,62,34,96,63,14,28
6,71,53,57,45,55,85,0,89,48,59,57,53,32,47,67,41,73,68,61,20,51,29,14,14,30,64,81,42,68,83,22,37,70,14,18,50,25,56,18,49,62,74,70,29,50,61,70,79,57
94,30,67,57,45,71,95,89,0,45,69,35,58,117,86,40,82,16,53,45,92,42,101,77,84,59,27,86,52,29,86,77,66,21,79,75,80,114,50,98,52,36,91,85,98,82,33,32,80,82
51,23,54,49,4,59,65,48,45,0,59,25,20,72,65,43,59,28,28,42,46,3,56,39,47,18,28,57,28,20,58,32,20,31,41,31,62,70,15,61,11,14,57,51,52,41,31,22,52,43
66,73,6,11,55,4,123,59,69,59,0,39,79,91,22,28,22,60,88,23,76,59,87,45,44,50,44,116,30,68,117,66,70,49,45,61,15,82,75,52,70,68,114,108,85,93,37,73,111,97
63,34,36,28,23,40,90,57,35,25,39,0,46,87,53,18,48,22,51,17,64,24,75,43,49,30,7,83,17,28,83,50,44,13,45,46,48,82,40,63,37,30,83,77,72,66,5,34,77,69
55,29,74,70,24,78,44,53,58,20,79,46,0,69,82,64,75,43,14,63,43,22,49,50,58,31,47,37,48,29,38,32,16,49,51,34,81,70,7,70,9,22,36,31,45,24,52,27,32,24
25,94,85,90,71,87,83,32,117,72,91,87,69,0,76,98,71,100,83,93,25,75,20,47,46,58,94,83,74,91,85,40,54,99,46,41,81,10,74,41,69,85,73,71,23,53,92,92,83,59
53,84,20,30,61,17,123,47,86,65,22,53,82,76,0,48,7,75,94,41,67,67,77,37,32,51,59,118,38,79,119,61,70,65,36,56,7,66,80,35,74,78,114,108,76,90,53,84,114,96
73,50,28,17,40,31,108,67,40,43,28,18,64,98,48,0,45,34,69,6,77,42,89,52,56,44,19,101,25,45,101,64,61,22,53,60,41,92,58,68,55,48,101,95,86,84,12,50,95,87
47,78,18,28,54,18,116,41,82,59,22,48,75,71,7,45,0,70,87,38,60,60,71,30,26,44,55,111,32,73,112,54,63,61,30,49,9,62,74,31,67,71,107,101,69,83,48,77,107,89
78,18,57,48,29,62,83,73,16,28,60,22,43,100,75,34,70,0,41,37,75,25,84,61,68,43,15,74,38,14,75,60,49,11,63,58,70,97,35,83,36,21,78,72,81,67,23,19,68,68
69,23,83,77,33,88,41,68,53,28,88,51,14,83,94,69,87,41,0,69,58,28,63,64,72,44,50,33,57,26,33,47,31,50,65,49,91,85,13,85,20,21,37,32,59,34,56,22,27,31
67,51,22,11,38,26,107,61,45,42,23,17,63,93,41,6,38,37,69,0,72,41,84,46,49,40,21,100,19,46,100,60,58,26,47,55,35,86,57,62,53,48,99,94,81,81,14,51,94,85
16,68,69,72,46,73,67,20,92,46,76,64,43,25,67,77,60,75,58,72,0,50,11,30,34,34,70,64,52,66,66,14,28,74,30,17,69,26,49,38,43,59,56,52,9,32,69,66,63,39
55,20,54,49,6,59,66,51,42,3,59,24,22,75,67,42,60,25,28,41,50,0,59,42,50,21,26,58,29,16,59,35,23,28,43,34,63,73,16,64,12,11,58,53,55,43,30,19,53,45
24,76,81,83,56,84,64,29,101,56,87,75,49,20,77,89,71,84,63,84,11,59,0,41,44,45,80,64,64,74,65,25,36,85,41,28,79,25,56,46,51,67,54,51,3,33,80,74,63,39
21,63,39,43,36,42,88,14,77,39,45,43,50,47,37,52,30,61,64,46,30,42,41,0,7,21,51,83,27,58,84,24,35,57,1,19,38,40,51,21,44,54,78,73,40,54,48,61,80,60
21,70,39,44,44,41,95,14,84,47,44,49,58,46,32,56,26,68,72,49,34,50,44,7,0,29,57,90,33,66,92,31,43,63,6,26,35,38,59,14,52,62,84,80,43,60,53,69,87,67
35,41,44,43,15,48,73,30,59,18,50,30,31,58,51,44,44,43,44,40,34,21,45,21,29,0,36,67,21,37,68,20,20,41,22,16,49,54,30,42,23,33,64,58,42,42,35,40,63,47
69,30,42,33,26,46,91,64,27,28,44,7,47,94,59,19,55,15,50,21,70,26,80,51,57,36,0,83,24,25,83,55,48,6,52,52,54,89,41,71,39,29,84,78,77,69,7,31,77,71
80,56,111,107,61,115,8,81,86,57,116,83,37,83,118,101,111,74,33,100,64,58,64,83,90,67,83,0,85,59,1,60,48,83,84,64,117,89,42,100,46,54,11,12,61,32,88,55,5,25
48,46,25,22,24,30,92,42,52,28,30,17,48,74,38,25,32,38,57,19,52,29,64,27,33,21,24,85,0,41,86,40,40,31,29,35,34,68,44,46,39,39,83,78,61,63,20,45,80,67
71,5,64,56,22,69,68,68,29,20,68,28,29,91,79,45,73,14,26,46,66,16,74,58,66,37,25,59,41,0,60,51,38,24,60,51,75,90,21,80,24,7,63,57,70,53,32,5,53,53
81,56,111,108,62,116,9,83,86,58,117,83,38,85,119,101,112,75,33,100,66,59,65,84,92,68,83,1,86,60,0,61,49,83,85,66,118,91,43,101,47,54,12,13,62,33,88,55,6,26
22,54,60,61,31,64,64,22,77,32,66,50,32,40,61,64,54,60,47,60,14,35,25,24,31,20,55,60,40,51,61,0,15,60,25,5,62,39,36,40,29,44,53,49,21,29,55,52,57,36
38,40,64,62,22,68,53,37,66,20,70,44,16,54,70,61,63,49,31,58,28,23,36,35,43,20,48,48,40,38,49,15,0,51,36,18,69,54,20,54,14,31,44,38,32,22,50,38,44,27
75,28,47,38,29,51,91,70,21,31,49,13,49,99,65,22,61,11,50,26,74,28,85,57,63,41,6,83,31,24,83,60,51,0,58,57,60,95,42,77,41,29,85,80,81,72,12,29,77,73
20,64,39,43,37,42,89,14,79,41,45,45,51,46,36,53,30,63,65,47,30,43,41,1,6,22,52,84,29,60,85,25,36,58,0,19,38,39,52,20,45,55,78,74,40,54,49,63,80,61
21,54,55,56,29,58,69,18,75,31,61,46,34,41,56,60,49,58,49,55,17,34,28,19,26,16,52,64,35,51,66,5,18,57,19,0,56,39,37,36,30,44,58,54,25,34,52,52,61,41
56,80,13,24,58,10,123,50,80,62,15,48,81,81,7,41,9,70,91,35,69,63,79,38,35,49,54,117,34,75,118,62,69,60,38,56,0,71,78,40,72,74,113,108,78,90,47,80,112,96
19,93,77,82,68,78,90,25,114,70,82,82,70,10,66,92,62,97,85,86,26,73,25,40,38,54,89,89,68,90,91,39,54,95,39,39,71,0,75,31,69,84,80,77,28,58,87,91,88,64
58,21,70,65,20,75,50,56,50,15,75,40,7,74,80,58,74,35,13,57,49,16,56,51,59,30,41,42,44,21,43,36,20,42,52,37,78,75,0,72,7,14,43,37,52,32,45,19,37,32
22,84,47,55,58,48,103,18,98,61,52,63,70,41,35,68,31,83,85,62,38,64,46,21,14,42,71,100,46,80,101,40,54,77,20,36,40,31,72,0,65,76,93,89,46,69,66,83,97,75
51,25,64,60,15,69,54,49,52,11,70,37,9,69,74,55,67,36,20,53,43,12,51,44,52,23,39,46,39,24,47,29,14,41,45,30,72,69,7,65,0,16,46,40,47,31,42,23,41,32
65,9,64,57,17,69,62,62,36,14,68,30,22,85,78,48,71,21,21,48,59,11,67,54,62,33,29,54,39,7,54,44,31,29,55,44,74,84,14,76,16,0,56,51,63,46,35,7,48,46
72,60,108,105,61,113,10,74,91,57,114,83,36,73,114,101,107,78,37,99,56,58,54,78,84,64,84,11,83,63,12,53,44,85,78,58,113,80,43,93,46,56,0,5,51,24,89,59,14,17
68,55,103,100,55,107,15,70,85,51,108,77,31,71,108,95,101,72,32,94,52,53,51,73,80,58,78,12,78,57,13,49,38,80,74,54,108,77,37,89,40,51,5,0,48,20,83,53,12,13
24,72,79,81,52,82,62,29,98,52,85,72,45,23,76,86,69,81,59,81,9,55,3,40,43,42,77,61,61,70,62,21,32,81,40,25,78,28,52,46,47,63,51,48,0,29,77,70,60,36
48,53,87,85,43,91,34,50,82,41,93,66,24,53,90,84,83,67,34,81,32,43,33,54,60,42,69,32,63,53,33,29,22,72,54,34,90,58,32,69,31,46,24,20,29,0,72,51,30,6
67,37,34,25,28,39,96,61,33,31,37,5,52,92,53,12,48,23,56,14,69,30,80,48,53,35,7,88,20,32,88,55,50,12,49,52,47,87,45,66,42,35,89,83,77,72,0,37,82,75
73,1,69,62,25,74,63,70,32,22,73,34,27,92,84,50,77,19,22,51,66,19,74,61,69,40,31,55,45,5,55,52,38,29,63,52,80,91,19,83,23,7,59,53,70,51,37,0,49,50
78,50,106,102,56,110,14,79,80,52,111,77,32,83,114,95,107,68,27,94,63,53,63,80,87,63,77,5,80,53,6,57,44,77,80,61,112,88,37,97,41,48,14,12,60,30,82,49,0,23
55,52,92,89,46,96,28,57,82,43,97,69,24,59,96,87,89,68,31,85,39,45,39,60,67,47,71,25,67,53,26,36,27,73,61,41,96,64,32,75,32,46,17,13,36,6,75,50,23,0
