node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,37.52654710434397,39.405951983585716,0,0,1,0,480,0,,,
1,53.96472926171898,8.722413884172276,0,1,0,0,480,10,10.0,,
2,73.87972898494148,40.170953341334005,0,1,0,0,480,11,19.0,,
3,48.03970882023202,97.42997288546317,0,1,0,0,480,13,23.0,,
4,34.4366888318254,64.82189359739255,0,1,0,0,480,11,13.0,,
5,39.25043172958107,89.42827186836782,0,1,0,0,480,13,10.0,,
6,84.67562669950395,24.16242717623843,-1,0,0,269,409,6,,1.0,-1.0
7,69.17457126109005,6.517199589720701,-1,0,0,103,191,7,,0.0,-1.0
8,96.318538952989,34.899010801415756,2,0,0,206,281,13,,0.0,-1.0
9,83.1842772584767,31.843136607730994,-2,0,0,322,417,8,,0.0,406.0
10,63.27707411968721,98.35907919843318,-3,0,0,202,267,15,,1.0,179.0
11,87.67498631316303,16.03659099049074,2,0,0,32,172,12,,0.0,-1.0
12,54.74884331494712,34.853178211469015,-2,0,0,174,349,17,,0.0,-1.0
13,43.43388516482918,33.518312921876856,-3,0,0,172,234,10,,0.0,-1.0
14,33.595924819551314,54.25532437766114,-2,0,0,74,179,14,,0.0,-1.0
15,19.19640091231526,53.73954252333647,-2,0,0,142,227,15,,0.0,-1.0
16,27.896543719830092,28.89829042417996,-3,0,0,201,281,19,,0.0,-1.0
17,73.87480290356227,2.959360355993579,-1,0,0,258,372,19,,0.0,-1.0
18,38.09457626738071,40.75343801536451,-2,0,0,111,188,10,,0.0,-1.0
19,48.51101397181728,66.90110247295387,2,0,0,294,469,16,,0.0,-1.0
20,36.968678273708655,21.313710430645504,1,0,0,303,376,5,,0.0,362.0
21,88.48728405463086,98.1038626681212,-3,0,0,276,440,12,,0.0,313.0
22,2.0014693172932807,54.64668510006979,-1,0,0,79,195,18,,1.0,-1.0
23,34.17023791091982,27.698957538720926,1,0,0,165,308,17,,0.0,-1.0
24,33.570639086993545,63.887775642620056,3,0,0,348,474,14,,0.0,-1.0
25,19.07160102297949,91.28607116579502,-2,0,0,167,243,14,,0.0,-1.0
26,46.61145249394758,32.55768331493284,-2,0,0,327,475,19,,0.0,-1.0
27,76.5531331547599,1.634666523619266,1,0,0,192,355,11,,1.0,42.0
28,43.18528657380368,35.53036010012299,-2,0,0,182,336,6,,0.0,194.0
29,33.82099099897344,33.70713620905832,1,0,0,116,185,14,,0.0,-1.0
30,3.1271377747267404,15.211640300883978,3,0,0,225,335,8,,0.0,-1.0
31,14.18851593124144,98.8610504819522,2,0,0,11,120,12,,0.0,-1.0
32,2.216575589061176,16.70736563519982,-3,0,0,181,306,12,,1.0,149.0
33,97.41745086586968,62.825659381000435,-2,0,0,318,449,7,,0.0,81.0
34,45.06671206067313,7.8760933046369885,1,0,0,61,239,17,,1.0,-1.0
35,66.96611616328767,13.780298768126787,2,0,0,308,476,19,,1.0,-1.0
36,67.11861221591816,97.91764972000584,3,0,0,66,171,18,,0.0,78.0
