0,46,48,30,33,56,26,36,35,40,33,31,29,55,56,20,34,32,32,37,40,20,41,54,27,58,63,29,49,49,22,49,42,28,54,54,57,45,15,39,29,47,51,65,55,23
46,0,63,75,78,81,44,47,19,10,56,71,71,38,83,57,77,65,22,83,85,62,30,96,58,58,45,18,73,57,63,68,9,19,72,63,10,71,47,12,74,22,56,26,15,28
48,63,0,48,51,103,23,82,67,66,15,34,72,92,104,67,76,79,41,73,53,65,79,52,75,19,39,56,97,8,34,97,54,57,102,100,68,93,32,51,66,45,96,89,78,61
30,75,48,0,3,68,39,61,65,70,35,14,32,84,67,37,33,45,56,26,10,30,71,25,44,65,79,58,64,54,15,68,69,57,72,75,85,58,29,65,23,70,75,95,85,53
33,78,51,3,0,68,43,63,68,74,39,17,31,86,67,38,32,45,60,24,6,31,74,23,46,69,82,62,64,57,19,68,72,61,72,76,88,59,33,69,22,73,76,98,89,56
56,81,103,68,68,0,82,34,62,70,88,79,36,55,2,36,36,24,81,47,73,39,53,90,28,114,115,65,8,105,72,14,82,64,12,24,91,10,71,81,45,94,31,81,79,54
26,44,23,39,43,82,0,58,44,44,12,29,54,69,83,46,59,58,21,58,48,46,55,55,53,32,40,34,75,22,24,74,35,34,80,77,51,71,11,32,51,32,73,69,58,37
36,47,82,61,63,34,58,0,28,36,68,67,38,26,36,25,43,25,50,53,70,33,19,87,20,88,84,33,26,80,59,20,49,31,25,19,57,25,50,48,47,62,14,49,45,23
35,19,67,65,68,62,44,28,0,8,56,65,55,26,64,40,61,47,28,68,75,47,13,89,40,67,59,10,54,63,56,48,22,9,53,45,29,52,41,22,60,36,38,29,21,12
40,10,66,70,74,70,44,36,8,0,57,68,62,29,72,48,69,55,25,75,80,54,19,93,48,64,53,12,62,61,60,57,15,12,61,52,20,61,44,17,67,30,45,25,15,19
33,56,15,35,39,88,12,68,56,57,0,22,57,81,89,52,61,64,33,58,42,50,67,46,60,30,44,46,82,18,20,83,47,46,88,86,63,78,18,44,52,42,83,81,70,48
31,71,34,14,17,79,29,67,65,68,22,0,44,87,79,45,46,55,50,40,20,40,73,25,53,51,67,56,75,40,9,77,63,56,82,83,80,69,24,60,36,62,82,94,83,54
29,71,72,32,31,36,54,38,55,62,57,44,0,64,35,14,6,14,61,15,37,8,54,54,18,85,92,52,32,75,38,37,68,51,41,47,82,27,42,66,10,75,48,83,76,43
55,38,92,84,86,55,69,26,26,29,81,87,64,0,58,50,70,52,53,79,93,58,14,109,46,93,83,36,48,89,78,41,45,35,43,31,45,50,65,46,72,60,24,27,29,33
56,83,104,67,67,2,83,36,64,72,89,79,35,58,0,36,35,24,82,45,72,39,55,89,29,114,116,67,10,105,72,17,84,65,15,27,93,11,71,83,44,95,34,84,81,56
20,57,67,37,38,36,46,25,40,48,52,45,14,50,36,0,21,12,49,29,45,7,40,62,8,78,81,38,30,69,37,31,54,37,36,38,67,25,35,52,21,63,38,68,61,28
34,77,76,33,32,36,59,43,61,69,61,46,6,70,35,21,0,19,67,10,36,15,60,54,23,90,97,59,34,79,41,40,74,58,43,50,88,29,47,72,9,81,53,89,82,49
32,65,79,45,45,24,58,25,47,55,64,55,14,52,24,12,19,0,60,29,51,15,43,69,7,90,93,48,19,81,48,22,64,46,27,32,76,13,47,63,24,74,34,73,68,37
32,22,41,56,60,81,21,50,28,25,33,50,61,53,82,49,67,60,0,70,66,52,41,75,53,39,34,18,73,36,43,70,14,19,75,69,30,70,26,10,61,14,63,48,37,27
37,83,73,26,24,47,58,53,68,75,58,40,15,79,45,29,10,29,70,0,27,21,69,44,33,88,98,65,45,77,38,51,79,63,54,61,94,40,47,76,8,84,63,97,89,56
40,85,53,10,6,73,48,70,75,80,42,20,37,93,72,45,36,51,66,27,0,37,80,17,52,72,87,68,70,60,23,74,79,68,78,83,95,64,39,75,27,79,83,105,95,63
20,62,65,30,31,39,46,33,47,54,50,40,8,58,39,7,15,15,52,21,37,0,47,54,14,78,83,44,34,67,33,37,59,42,42,45,73,29,34,57,13,66,45,75,68,34
41,30,79,71,74,53,55,19,13,19,67,73,54,14,55,40,60,43,41,69,80,47,0,96,37,80,72,22,45,76,64,39,35,21,43,33,38,45,51,35,61,49,26,29,25,19
54,96,52,25,23,90,55,87,89,93,46,25,54,109,89,62,54,69,75,44,17,54,96,0,69,71,90,81,87,60,33,92,89,80,96,100,105,82,49,85,45,87,100,118,108,77
27,58,75,44,46,28,53,20,40,48,60,53,18,46,29,8,23,7,53,33,52,14,37,69,0,85,87,41,22,76,46,23,57,39,28,30,69,17,42,56,27,67,31,67,61,30
58,58,19,65,69,114,32,88,67,64,30,51,85,93,114,78,90,90,39,88,72,78,80,71,85,0,23,58,107,11,51,106,49,59,111,107,60,103,43,47,81,37,102,84,73,65
63,45,39,79,82,115,40,84,59,53,44,67,92,83,116,81,97,93,34,98,87,83,72,90,87,23,0,51,107,30,63,104,37,52,109,103,43,104,51,36,90,23,97,68,58,61
29,18,56,58,62,65,34,33,10,12,46,56,52,36,67,38,59,48,18,65,68,44,22,81,41,58,51,0,57,53,48,53,16,1,58,51,29,55,32,15,56,28,45,37,27,10
49,73,97,64,64,8,75,26,54,62,82,75,32,48,10,30,34,19,73,45,70,34,45,87,22,107,107,57,0,98,67,8,74,56,9,19,83,5,65,73,42,86,24,74,71,47
49,57,8,54,57,105,22,80,63,61,18,40,75,89,105,69,79,81,36,77,60,67,76,60,76,11,30,53,98,0,39,97,48,54,103,99,61,94,33,45,70,37,95,83,72,58
22,63,34,15,19,72,24,59,56,60,20,9,38,78,72,37,41,48,43,38,23,33,64,33,46,51,63,48,67,39,0,69,56,47,74,75,72,62,16,52,32,55,73,85,74,45
