0,27,37,41,63,57,30,62,20,82,52,29,21,67,65,39,54,3,89,57,29,63,43,65,18,15,43,46,44,67,46,34,71,53,36,54,27,59,35,41,70,50,66,27,64,62,37,40
27,0,9,36,41,38,14,66,46,61,29,34,29,78,66,18,43,30,66,29,10,73,26,37,46,31,31,21,35,67,50,7,58,31,8,53,54,32,53,22,76,27,68,25,36,52,22,21
37,9,0,39,35,34,18,69,55,55,23,40,36,83,69,15,42,39,59,20,14,78,24,28,55,39,32,14,37,69,54,6,56,25,2,55,64,24,60,20,80,22,70,31,27,51,23,20
41,36,39,0,34,26,51,30,44,47,31,65,21,45,30,25,15,41,58,55,26,40,18,50,52,28,67,54,71,30,16,42,30,30,36,16,64,61,34,58,41,29,31,58,60,20,15,21
63,41,35,34,0,7,54,57,74,19,12,76,49,76,54,24,22,64,26,37,34,71,20,23,79,56,67,45,72,52,49,42,27,10,34,43,90,44,68,55,68,14,55,66,38,29,26,22
57,38,34,26,7,0,51,50,67,24,11,72,42,69,47,20,15,58,32,39,29,63,14,28,73,49,66,45,71,45,42,40,23,9,32,36,84,47,61,54,61,12,49,63,42,23,20,17
30,14,18,51,54,51,0,79,51,73,42,23,40,90,80,32,57,33,77,31,25,86,40,44,48,39,16,18,20,81,63,11,73,43,19,67,53,30,62,10,90,40,82,13,37,67,37,35
62,66,69,30,57,50,79,0,55,63,58,90,42,20,5,55,34,60,74,84,55,15,47,77,65,47,96,84,99,9,16,72,37,57,66,14,78,91,36,88,11,57,5,85,89,29,45,50
20,46,55,44,74,67,51,55,0,91,65,47,24,53,59,53,60,17,100,75,44,51,53,81,10,18,63,66,64,62,41,53,74,66,53,51,22,78,20,62,60,63,60,47,82,64,47,52
82,61,55,47,19,24,73,63,91,0,31,95,66,83,59,43,32,83,11,53,53,78,38,36,97,73,86,63,91,55,60,61,25,30,54,51,109,60,82,74,73,34,59,86,53,33,45,42
