0,98,79,51,9,15,11,85,79,63,32,79,71,40,92,48,98,123,35,70,91,82,87,107,93,88,63,66,58,92,38,82,9,63,80,44,86,79,18,41,95,111,72,25,96
98,0,36,50,102,83,89,33,22,55,76,77,67,69,80,61,13,24,72,42,18,54,62,10,42,29,74,71,71,44,60,23,103,52,71,58,27,51,81,59,66,14,52,82,58
79,36,0,47,85,65,73,6,17,21,49,90,78,65,98,32,26,56,65,9,19,72,81,38,67,10,38,35,36,69,48,43,86,18,35,34,50,15,66,50,88,50,66,57,82
51,50,47,0,53,37,40,51,37,46,41,47,35,19,58,38,54,75,21,41,49,37,45,60,44,52,61,61,55,43,13,31,53,42,71,28,35,57,32,9,53,61,27,44,51
9,102,85,53,0,20,12,91,83,70,41,74,68,39,88,56,102,127,33,76,96,80,84,111,92,94,72,75,67,91,41,84,1,70,89,50,87,87,20,43,92,114,70,34,94
15,83,65,37,20,0,9,71,64,50,22,70,61,30,84,36,82,108,24,56,76,70,76,92,80,74,54,56,48,79,24,67,21,49,70,30,72,67,7,27,84,96,60,18,84
11,89,73,40,12,9,0,79,71,59,31,68,60,29,81,45,90,114,23,64,83,71,75,98,82,82,63,65,57,81,29,72,13,58,79,39,76,76,8,31,84,101,60,26,85
85,33,6,51,91,71,79,0,17,27,56,93,81,70,100,38,22,51,70,15,15,74,83,34,68,4,43,40,42,69,54,43,92,25,38,41,50,18,72,55,89,46,68,63,83
79,22,17,37,83,64,71,17,0,33,54,76,64,56,83,39,18,46,58,20,12,56,65,29,50,16,52,49,49,52,43,26,84,29,52,36,33,32,63,43,71,37,50,60,65
63,55,21,46,70,50,59,27,33,0,31,93,81,60,103,14,47,77,58,12,39,79,88,59,78,31,19,17,16,79,41,55,71,3,25,22,63,16,54,45,95,69,70,38,91
32,76,49,41,41,22,31,56,54,31,0,85,74,45,97,17,72,100,40,40,64,79,86,83,84,59,31,34,26,84,29,66,41,31,48,17,72,47,28,34,94,90,68,7,93
