node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,51.53743307446752,53.54489996474344,0,0,1,0,480,0,,,
1,86.08012033322129,49.052673702547324,0,1,0,0,480,14,15.0,,
2,68.15575346293953,8.564466587406072,0,1,0,0,480,12,12.0,,
3,17.86317131268853,40.43762007162456,0,1,0,0,480,10,14.0,,
4,49.483906781987486,96.57337012362295,0,1,0,0,480,11,10.0,,
5,97.065163304779,85.11970874787616,0,1,0,0,480,10,13.0,,
6,31.559883528557453,96.40282908324397,-2,0,0,155,326,15,,0.0,-1.0
7,68.93408646762126,39.29401278174004,-1,0,0,3,63,14,,0.0,-1.0
8,70.16749169847664,1.652272978652658,2,0,0,70,193,13,,0.0,-1.0
9,14.615468227421358,82.96857115563677,1,0,0,313,467,15,,0.0,-1.0
10,64.55736368731712,36.419470129188404,1,0,0,277,401,6,,0.0,-1.0
11,50.06666402227188,90.5142149645767,1,0,0,179,340,8,,1.0,-1.0
12,63.15781094790866,39.81492839343302,-3,0,0,3,75,10,,1.0,-1.0
13,12.0326657397535,29.3746801625561,-3,0,0,330,391,9,,1.0,282.0
14,97.83402327965834,43.73630628517775,2,0,0,111,257,19,,0.0,-1.0
15,47.183946384486084,49.85980323970154,-1,0,0,125,229,17,,0.0,-1.0
16,88.41040229482111,60.39282843853099,-2,0,0,263,376,11,,0.0,-1.0
17,69.36770364519221,38.9413542549104,1,0,0,233,324,18,,1.0,-1.0
18,2.908761858897435,93.09729142428444,-2,0,0,294,358,7,,0.0,-1.0
19,94.91276809164064,94.91530533480511,3,0,0,225,313,15,,0.0,231.0
20,94.36870866467166,81.5241941069561,1,0,0,186,341,10,,0.0,-1.0
21,68.45960501163269,84.45099182672855,-3,0,0,76,166,11,,0.0,-1.0
22,60.05462390010362,13.436961389202363,2,0,0,245,413,12,,0.0,227.0
23,39.1218165041421,97.12949119729375,-3,0,0,222,327,17,,0.0,106.0
24,35.113781359565635,86.78279137313694,-3,0,0,64,188,9,,0.0,-1.0
25,9.321147077486957,33.41838423754696,3,0,0,62,122,19,,1.0,-1.0
26,35.09533247273796,5.160254310898016,3,0,0,119,270,14,,0.0,32.0
27,11.909433018675497,19.3165211121771,-2,0,0,53,149,12,,1.0,-1.0
28,83.7815590810113,6.340198993980639,1,0,0,194,372,17,,0.0,-1.0
29,29.87009013443872,1.0175002589267512,1,0,0,89,164,9,,1.0,-1.0
30,69.56277454030247,62.03030900433798,2,0,0,104,199,12,,1.0,-1.0
31,64.49822620531418,37.43827847146187,-2,0,0,45,205,13,,1.0,-1.0
32,20.826782126756903,72.03202132860334,-1,0,0,98,223,11,,1.0,-1.0
33,81.11178727406951,13.860149809820177,1,0,0,184,355,19,,0.0,-1.0
34,48.682942793742136,24.87156819788625,3,0,0,209,367,13,,1.0,-1.0
35,16.810686120613372,73.43253134949991,2,0,0,342,417,10,,0.0,-1.0
