0,27,67,29,33,32,33,27,40,23,23,52,33,45,50,62,39,37,58,36,52,31,71,42,31,56,58,46,58,35,27,52,77,49,39,39,45
27,0,51,38,19,56,26,15,12,17,44,42,22,32,25,39,55,11,38,55,41,4,58,55,7,61,51,38,42,38,45,29,50,23,11,21,41
67,51,0,88,34,77,77,40,48,43,66,90,73,21,31,76,104,42,16,66,15,51,9,105,44,113,100,23,9,90,60,26,66,59,47,69,28
29,38,88,0,54,56,18,48,47,46,51,32,23,67,63,52,17,49,76,64,76,40,94,16,45,27,33,71,79,8,56,67,75,49,47,32,72
33,19,34,54,0,53,45,6,23,10,40,61,41,13,20,55,70,15,24,46,22,21,40,71,13,79,70,19,25,56,37,20,58,37,22,40,22
32,56,77,56,53,0,65,48,68,43,12,84,65,58,73,93,58,63,75,14,62,60,77,63,58,81,88,54,71,64,16,73,106,80,67,71,49
33,26,77,18,45,65,0,41,31,40,56,19,5,58,49,34,36,36,63,69,68,26,85,33,33,35,26,64,68,14,60,54,56,30,32,13,66
27,15,40,48,6,48,41,0,23,4,35,57,37,19,25,54,63,16,31,43,28,18,45,65,12,74,66,23,31,51,33,25,60,37,22,37,25
40,12,48,47,23,68,31,23,0,26,56,41,26,33,17,31,65,8,33,66,42,8,56,64,11,67,52,41,39,45,56,23,37,13,1,20,46
23,17,43,46,10,43,40,4,26,0,31,58,37,22,29,56,60,20,35,39,30,20,48,62,15,72,66,24,35,49,29,30,64,40,25,38,26
23,44,66,51,40,12,56,35,56,31,0,76,56,46,60,83,57,51,63,13,50,48,66,61,45,77,81,43,59,58,6,60,94,68,55,61,38
52,42,90,32,61,84,19,57,41,58,76,0,20,73,59,26,46,48,75,89,83,40,98,41,47,33,10,80,81,23,79,64,52,33,42,21,83
33,22,73,23,41,65,5,37,26,37,56,20,0,54,44,30,41,31,59,69,64,21,80,38,29,41,28,60,64,19,59,49,51,25,26,8,63
45,32,21,67,13,58,58,19,33,22,46,73,54,0,22,64,82,25,17,49,9,33,26,84,25,93,83,8,13,69,42,18,62,46,32,52,15
50,25,31,63,20,73,49,25,17,29,60,59,44,22,0,44,81,14,15,67,29,23,41,80,19,85,69,31,23,63,58,5,40,27,17,38,37
62,39,76,52,55,93,34,54,31,56,83,26,30,64,44,0,69,39,60,94,73,35,85,65,42,59,36,72,68,45,84,50,26,17,33,22,77
39,55,104,17,70,58,36,63,65,60,57,46,41,82,81,69,0,66,93,69,91,57,109,6,62,24,42,85,95,23,63,84,92,66,64,50,85
37,11,42,49,15,63,36,16,8,20,51,48,31,25,14,39,66,0,27,59,34,9,50,66,5,71,58,33,32,49,50,18,43,21,6,27,38
58,38,16,76,24,75,63,31,33,35,63,75,59,17,15,60,93,27,0,66,19,37,25,93,31,99,85,24,9,77,59,10,51,43,32,54,31
36,55,66,64,46,14,69,43,66,39,13,89,69,49,67,94,69,59,66,0,50,59,64,74,54,90,94,43,61,72,10,65,103,79,64,73,38
52,41,15,76,22,62,68,28,42,30,50,83,64,9,29,73,91,34,19,50,0,42,18,92,35,102,92,7,11,79,45,24,69,55,41,61,12
31,4,51,40,21,60,26,18,8,20,48,40,21,33,23,35,57,9,37,59,42,0,58,56,7,62,50,40,42,39,49,28,46,19,8,19,43
71,58,9,94,40,77,85,45,56,48,66,98,80,26,41,85,109,50,25,64,18,58,0,110,51,119,108,24,17,96,60,35,76,68,55,77,27
42,55,105,16,71,63,33,65,64,62,61,41,38,84,80,65,6,66,93,74,92,56,110,0,62,18,37,87,96,19,67,84,89,64,63,47,87
31,7,44,45,13,58,33,12,11,15,45,47,29,25,19,42,62,5,31,54,35,7,51,62,0,69,57,32,35,46,45,22,48,25,10,26,36
56,61,113,27,79,81,35,74,67,72,77,33,41,93,85,59,24,71,99,90,102,62,119,18,69,0,25,97,103,23,82,90,85,64,67,47,98
58,51,100,33,70,88,26,66,52,66,81,10,28,83,69,36,42,58,85,94,92,50,108,37,57,25,0,89,91,24,85,75,62,44,53,31,92
46,38,23,71,19,54,64,23,41,24,43,80,60,8,31,72,85,33,24,43,7,40,24,87,32,97,89,0,17,74,37,27,71,55,40,59,6
58,42,9,79,25,71,68,31,39,35,59,81,64,13,23,68,95,32,9,61,11,42,17,96,35,103,91,17,0,80,55,17,60,50,38,60,24
35,38,90,8,56,64,14,51,45,49,58,23,19,69,63,45,23,49,77,72,79,39,96,19,46,23,24,74,80,0,63,67,69,44,45,27,76
27,45,60,56,37,16,60,33,56,29,6,79,59,42,58,84,63,50,59,10,45,49,60,67,45,82,85,37,55,63,0,57,93,69,55,63,33
52,29,26,67,20,73,54,25,23,30,60,64,49,18,5,50,84,18,10,65,24,28,35,84,22,90,75,27,17,67,57,0,44,33,22,44,34
77,50,66,75,58,106,56,60,37,64,94,52,51,62,40,26,92,43,51,103,69,46,76,89,48,85,62,71,60,69,93,44,0,27,39,42,77
49,23,59,49,37,80,30,37,13,40,68,33,25,46,27,17,66,21,43,79,55,19,68,64,25,64,44,55,50,44,69,33,27,0,15,16,60
39,11,47,47,22,67,32,22,1,25,55,42,26,32,17,33,64,6,32,64,41,8,55,63,10,67,53,40,38,45,55,22,39,15,0,21,44
39,21,69,32,40,71,13,37,20,38,61,21,8,52,38,22,50,27,54,73,61,19,77,47,26,47,31,59,60,27,63,44,42,16,21,0,62
45,41,28,72,22,49,66,25,46,26,38,83,63,15,37,77,85,38,31,38,12,43,27,87,36,98,92,6,24,76,33,34,77,60,44,62,0
