0,13,57,43,45,14,42,28,78,54,21,57,59,26,20,37,32,11,75,61,75,32,75,37,42,62,88,55,47,67,20,38,72,42,81
13,0,55,53,31,1,35,15,64,46,12,58,46,29,31,34,29,22,71,73,62,40,68,24,55,63,83,53,48,64,32,26,58,44,76
57,55,0,49,67,55,25,62,86,29,43,14,76,83,50,20,25,49,20,70,74,89,29,67,68,14,32,4,14,10,74,71,80,98,29
43,53,49,0,83,55,56,68,113,69,52,39,97,65,23,43,43,32,70,22,106,62,78,77,20,43,81,52,35,57,46,80,107,79,79
45,31,67,83,0,30,42,16,33,43,31,76,14,50,62,50,46,53,75,104,33,65,66,9,86,79,86,63,67,74,61,11,27,59,76
14,1,55,55,30,0,35,14,63,45,12,59,45,30,32,35,30,23,71,74,61,41,68,23,56,64,83,53,49,65,33,25,57,44,76
42,35,25,56,42,35,0,38,63,13,23,36,51,65,45,13,13,40,36,78,52,75,32,43,69,38,48,21,28,32,63,47,57,80,40
28,15,62,68,16,14,38,0,50,45,19,68,31,35,47,42,37,37,74,88,49,49,69,8,70,72,86,59,58,70,45,11,44,46,78
78,64,86,113,33,63,63,50,0,57,61,99,18,81,94,75,72,85,87,135,14,97,74,42,119,100,94,82,91,90,95,42,6,87,84
54,46,29,69,43,45,13,45,57,0,33,43,48,75,58,25,26,53,32,91,45,86,23,47,82,44,42,25,38,33,75,51,51,89,33
21,12,43,52,31,12,23,19,61,33,0,49,44,42,33,23,18,24,58,73,56,52,55,27,58,53,70,41,38,52,42,30,55,57,63
57,58,14,39,76,59,36,68,99,43,49,0,87,84,45,26,31,47,32,57,88,87,43,75,58,5,42,18,10,19,72,79,93,99,41
59,46,76,97,14,45,51,31,18,48,44,87,0,63,77,61,57,67,81,118,22,78,70,23,101,89,90,72,78,82,76,23,13,70,80
26,29,83,65,50,30,65,35,81,75,42,84,63,0,43,63,58,37,100,79,83,15,98,40,56,88,113,81,73,93,21,39,76,15,106
20,31,50,23,62,32,45,47,94,58,33,45,77,43,0,34,32,9,70,41,89,42,75,56,25,50,83,50,36,60,27,58,88,58,79
37,34,20,43,50,35,13,42,75,25,23,26,61,63,34,0,5,31,38,65,65,69,40,49,57,29,50,18,16,30,56,53,69,78,45
32,29,25,43,46,30,13,37,72,26,18,31,57,58,32,5,0,28,42,66,63,65,43,44,56,34,55,23,21,35,52,48,66,73,49
11,22,49,32,53,23,40,37,85,53,24,47,67,37,9,31,28,0,69,51,80,39,71,46,33,52,82,49,38,59,24,48,79,52,76
75,71,20,70,75,71,36,74,87,32,58,32,81,100,70,38,42,69,0,89,73,108,15,78,88,28,12,20,35,12,94,82,82,115,9
61,73,70,22,104,74,78,88,135,91,73,57,118,79,41,65,66,51,89,0,128,71,99,97,22,61,99,72,55,76,57,99,129,91,99
75,62,74,106,33,61,52,49,14,45,56,88,22,83,89,65,63,80,73,128,0,98,60,43,114,89,80,70,81,78,94,45,12,92,70
32,40,89,62,65,41,75,49,97,86,52,87,78,15,42,69,65,39,108,71,98,0,107,55,49,92,120,88,77,99,15,54,92,20,114
75,68,29,78,66,68,32,69,74,23,55,43,70,98,75,40,43,71,15,99,60,107,0,70,95,41,20,26,43,25,95,75,69,113,10
37,24,67,77,9,23,43,8,42,47,27,75,23,40,56,49,44,46,78,97,43,55,70,0,79,78,89,64,65,75,53,4,36,50,80
42,55,68,20,86,56,69,70,119,82,58,58,101,56,25,57,56,33,88,22,114,49,95,79,0,63,100,69,53,76,35,81,113,68,98
62,63,14,43,79,64,38,72,100,44,53,5,89,88,50,29,34,52,28,61,89,92,41,78,63,0,38,19,15,16,77,83,95,104,38
88,83,32,81,86,83,48,86,94,42,70,42,90,113,83,50,55,82,12,99,80,120,20,89,100,38,0,32,47,23,106,93,90,128,9
55,53,4,52,63,53,21,59,82,25,41,18,72,81,50,18,23,49,20,72,70,88,26,64,69,19,32,0,17,11,74,68,76,97,28
47,48,14,35,67,49,28,58,91,38,38,10,78,73,36,16,21,38,35,55,81,77,43,65,53,15,47,17,0,23,62,69,85,89,44
67,64,10,57,74,65,32,70,90,33,52,19,82,93,60,30,35,59,12,76,78,99,25,75,76,16,23,11,23,0,84,79,85,108,22
20,32,74,46,61,33,63,45,95,75,42,72,76,21,27,56,52,24,94,57,94,15,95,53,35,77,106,74,62,84,0,53,89,33,101
38,26,71,80,11,25,47,11,42,51,30,79,23,39,58,53,48,48,82,99,45,54,75,4,81,83,93,68,69,79,53,0,37,47,85
72,58,80,107,27,57,57,44,6,51,55,93,13,76,88,69,66,79,82,129,12,92,69,36,113,95,90,76,85,85,89,37,0,83,80
42,44,98,79,59,44,80,46,87,89,57,99,70,15,58,78,73,52,115,91,92,20,113,50,68,104,128,97,89,108,33,47,83,0,121
81,76,29,79,76,76,40,78,84,33,63,41,80,106,79,45,49,76,9,99,70,114,10,80,98,38,9,28,44,22,101,85,80,121,0
