0,76,31,53,71,62,97,29,67,89,77,13,28,40,72,47,15,74,31,90,67,28,47,62,84,100,55,34,112,72,25,50,39,10,25,41
76,0,49,70,41,28,20,58,51,39,30,74,51,47,36,69,82,13,72,32,34,84,34,37,37,24,25,64,37,54,54,44,48,78,64,58
31,49,0,59,40,45,67,10,61,57,59,36,23,9,40,30,33,44,25,70,35,35,16,30,52,73,24,42,86,44,22,20,9,30,34,43
53,70,59,0,92,42,89,67,26,102,49,40,36,68,90,89,68,77,78,62,85,79,65,82,99,88,66,18,92,101,37,77,68,63,28,16
71,41,40,92,0,60,48,42,83,19,69,76,60,31,4,39,68,27,50,73,8,64,27,10,15,57,26,78,73,13,60,21,32,67,73,76
62,28,45,42,60,0,47,55,23,65,14,55,33,49,56,74,73,38,70,27,52,79,39,52,62,46,34,39,53,72,37,52,50,68,42,32
97,20,67,89,48,47,0,76,68,37,44,95,72,64,44,83,101,24,89,38,43,102,52,49,38,8,43,85,25,61,74,59,65,98,85,78
29,58,10,67,42,55,76,0,70,60,70,37,31,11,43,22,26,51,14,80,39,26,23,33,56,81,32,49,95,42,29,21,10,25,40,51
67,51,61,26,83,23,68,70,0,88,24,57,41,67,80,91,81,62,84,36,75,90,60,74,85,65,57,35,67,94,44,73,67,75,43,27
89,39,57,102,19,65,37,60,88,0,69,92,73,49,17,58,87,26,70,70,21,83,42,27,4,46,37,91,62,28,74,39,50,86,87,87
77,30,59,49,69,14,44,70,24,69,0,69,48,62,65,87,87,43,84,13,61,93,52,62,67,41,45,51,43,81,51,64,63,82,56,43
13,74,36,40,76,55,95,37,57,92,69,0,22,45,76,58,29,74,43,83,71,41,50,66,88,97,56,22,107,79,20,56,44,23,13,30
28,51,23,36,60,33,72,31,41,73,48,22,0,33,58,53,40,53,43,61,53,48,32,49,69,74,36,19,84,66,3,42,32,35,13,19
40,47,9,68,31,49,64,11,67,49,62,45,33,0,32,24,38,39,25,72,27,37,12,22,44,70,21,52,85,34,32,10,1,36,44,52
72,36,40,90,4,56,44,43,80,17,65,76,58,32,0,42,70,23,52,68,5,66,26,9,12,52,23,77,68,18,59,22,33,68,72,74
47,69,30,89,39,74,83,22,91,58,87,58,53,24,42,0,37,59,16,96,40,28,36,35,54,91,44,71,106,32,51,25,24,39,62,73
15,82,33,68,68,73,101,26,81,87,87,29,40,38,70,37,0,77,20,100,66,12,49,60,83,106,58,50,119,67,37,48,37,5,40,56
74,13,44,77,27,38,24,51,62,26,43,74,53,39,23,59,77,0,64,46,20,77,28,25,24,31,19,68,47,41,54,34,40,74,66,63
31,72,25,78,50,70,89,14,84,70,84,43,43,25,52,16,20,64,0,95,49,13,37,43,65,95,46,59,110,47,40,31,24,22,49,62
90,32,70,62,73,27,38,80,36,70,13,83,61,72,68,96,100,46,95,0,65,105,60,68,69,33,53,65,31,86,64,72,73,95,69,57
67,34,35,85,8,52,43,39,75,21,61,71,53,27,5,40,66,20,49,65,0,63,21,6,17,51,18,71,67,20,53,18,28,64,66,69
28,84,35,79,64,79,102,26,90,83,93,41,48,37,66,28,12,77,13,105,63,0,49,57,79,107,58,61,121,60,45,44,36,17,51,66
47,34,16,65,27,39,52,23,60,42,52,50,32,12,26,36,49,28,37,60,21,49,0,17,37,58,9,51,72,35,32,13,13,46,45,49
62,37,30,82,10,52,49,33,74,27,62,66,49,22,9,35,60,25,43,68,6,57,17,0,22,56,17,68,72,19,50,12,23,58,63,66
84,37,52,99,15,62,38,56,85,4,67,88,69,44,12,54,83,24,65,69,17,79,37,22,0,46,33,87,63,25,70,34,45,81,82,83
100,24,73,88,57,46,8,81,65,46,41,97,74,70,52,91,106,31,95,33,51,107,58,56,46,0,48,85,16,70,77,65,71,102,86,78
55,25,24,66,26,34,43,32,57,37,45,56,36,21,23,44,58,19,46,53,18,58,9,17,33,48,0,53,63,37,37,19,22,55,49,50
34,64,42,18,78,39,85,49,35,91,51,22,19,52,77,71,50,68,59,65,71,61,51,68,87,85,53,0,93,85,20,61,51,44,9,8
112,37,86,92,73,53,25,95,67,62,43,107,84,85,68,106,119,47,110,31,67,121,72,72,63,16,63,93,0,86,87,81,85,115,95,85
72,54,44,101,13,72,61,42,94,28,81,79,66,34,18,32,67,41,47,86,20,60,35,19,25,70,37,85,86,0,66,24,35,67,78,84
25,54,22,37,60,37,74,29,44,74,51,20,3,32,59,51,37,54,40,64,53,45,32,50,70,77,37,20,87,66,0,41,31,31,13,22
50,44,20,77,21,52,59,21,73,39,64,56,42,10,22,25,48,34,31,72,18,44,13,12,34,65,19,61,81,24,41,0,11,46,54,60
39,48,9,68,32,50,65,10,67,50,63,44,32,1,33,24,37,40,24,73,28,36,13,23,45,71,22,51,85,35,31,11,0,35,44,52
10,78,30,63,67,68,98,25,75,86,82,23,35,36,68,39,5,74,22,95,64,17,46,58,81,102,55,44,115,67,31,46,35,0,34,50
25,64,34,28,73,42,85,40,43,87,56,13,13,44,72,62,40,66,49,69,66,51,45,63,82,86,49,9,95,78,13,54,44,34,0,16
41,58,43,16,76,32,78,51,27,87,43,30,19,52,74,73,56,63,62,57,69,66,49,66,83,78,50,8,85,84,22,60,52,50,16,0
