node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,63.634431531808936,50.00923357822332,0,0,1,0,480,0,,,
1,10.33004778132799,19.764778111961533,0,1,0,0,480,8,14.0,,
2,47.96319561995268,88.75889907188584,0,1,0,0,480,5,10.0,,
3,56.639072063109744,68.15350002084708,0,1,0,0,480,9,15.0,,
4,33.90285497439097,57.141139304423426,2,0,0,257,433,15,,1.0,204.0
5,44.73798226380674,65.91299126231607,2,0,0,203,331,6,,0.0,402.0
6,5.057556607901037,49.33002162389592,-2,0,0,140,307,6,,0.0,-1.0
7,29.599262514396695,32.61850612779092,-2,0,0,231,379,19,,0.0,-1.0
8,96.09174315580614,18.269481271138275,3,0,0,109,265,17,,0.0,219.0
9,31.12452525785969,50.98925757308718,-3,0,0,172,266,6,,1.0,227.0
10,86.30269481496236,41.667008320637045,3,0,0,31,98,12,,0.0,172.0
11,74.3865280888171,85.63740982148023,-2,0,0,43,134,11,,0.0,189.0
12,31.001635582184896,39.27501835387099,2,0,0,206,283,11,,1.0,-1.0
13,35.65562236883563,83.28558086179211,1,0,0,352,451,12,,1.0,-1.0
14,4.434686195360116,30.842108882868004,-1,0,0,238,375,9,,0.0,-1.0
15,67.94085575951298,56.54434995653427,-2,0,0,139,214,8,,0.0,-1.0
16,43.628935929369426,53.99482272213844,3,0,0,330,466,19,,0.0,-1.0
17,19.758458582831828,43.07166216080104,-3,0,0,116,200,16,,0.0,-1.0
18,50.1702984176349,90.11891219546017,-1,0,0,237,368,19,,0.0,-1.0
19,26.083516280397635,86.78285021649326,3,0,0,66,173,5,,1.0,-1.0
20,64.42414008259819,2.0340831067600984,3,0,0,245,368,7,,1.0,-1.0
21,72.46313368993937,3.555187754905509,-2,0,0,62,162,9,,1.0,-1.0
22,99.73811268138131,87.26366876911979,-3,0,0,203,268,6,,1.0,224.0
23,29.734374754004566,25.741123019670543,-2,0,0,183,361,13,,0.0,-1.0
24,38.14410821056089,35.616696531444305,-2,0,0,109,197,6,,0.0,147.0
25,37.23378183853811,31.82765461194804,1,0,0,209,304,7,,0.0,-1.0
26,62.11334068483314,16.426366372062397,3,0,0,216,370,15,,0.0,55.0
27,84.59812924460131,81.24024840313153,1,0,0,63,190,19,,1.0,205.0
28,47.64832078552704,85.27299652785476,-2,0,0,236,368,11,,1.0,93.0
29,24.71450700302933,1.7565455703966948,1,0,0,18,153,18,,1.0,-1.0
30,61.9207925029823,45.79094069647154,1,0,0,41,217,11,,0.0,136.0
31,56.71645462958706,89.9339409018403,2,0,0,213,375,6,,0.0,-1.0
32,96.99255735659435,63.4453139755603,-2,0,0,256,372,18,,1.0,77.0
33,76.40555898524384,8.380843348716427,-3,0,0,18,123,7,,0.0,-1.0
34,16.07155848915056,73.32048049529766,1,0,0,81,237,19,,1.0,-1.0
35,43.13654563880019,44.59652704044057,2,0,0,159,278,17,,0.0,-1.0
36,30.86076816354366,60.735638347774376,-2,0,0,340,477,10,,0.0,-1.0
37,18.51650454162026,62.69162793138956,-3,0,0,262,377,8,,1.0,-1.0
38,17.37988571352397,6.382603470971359,-1,0,0,282,392,15,,0.0,-1.0
39,33.0357688699061,23.11403420098477,1,0,0,250,349,7,,1.0,-1.0
40,88.89916385563323,5.49534538686266,1,0,0,348,518,18,,0.0,31.0
41,17.661369257412286,54.87196055830494,-3,0,0,275,368,13,,0.0,-1.0
42,48.10671908474736,4.585201837470154,3,0,0,171,297,18,,1.0,-1.0
43,0.7252428015144474,98.80679419611499,-3,0,0,168,247,10,,0.0,-1.0
44,65.88347003588382,36.54061309015568,2,0,0,250,319,7,,0.0,-1.0
45,47.04322476632413,26.655012045428695,-3,0,0,101,241,7,,0.0,-1.0
46,34.48737836932098,64.90444672682139,2,0,0,290,390,15,,0.0,344.0
47,88.28117988673708,18.413002308118486,-2,0,0,267,418,17,,1.0,-1.0
48,84.03615053853187,12.155662951826907,-3,0,0,20,139,8,,0.0,-1.0
