0,55,37,38,35,30,44,87,17,98,21,44,29,84,42,22,88,90,41,83,28,54,61,79,59,37,59,72,90,91,77,61,54,98,29,11,46,89,50,93,47,82,33,33,73,18,85,51,81,94,31
55,0,18,43,31,26,36,31,38,42,63,23,26,62,46,35,68,36,73,45,69,34,31,49,32,46,23,22,64,38,24,33,38,43,50,49,47,36,29,75,71,41,53,26,68,39,29,13,50,75,32
37,18,0,31,18,10,28,49,20,60,46,17,8,66,37,18,72,53,59,55,53,34,33,56,35,35,27,38,70,55,40,35,34,61,35,31,38,52,27,78,59,52,38,11,66,21,47,18,57,78,19
38,43,31,0,13,37,9,70,33,77,57,20,28,97,64,37,103,67,76,86,65,65,28,87,67,60,31,66,101,81,54,28,18,78,10,41,8,64,59,109,79,83,11,20,95,36,67,49,89,109,45
35,31,18,13,0,24,11,60,25,68,51,10,16,84,52,27,90,59,69,73,59,52,25,74,53,49,24,53,88,69,45,26,20,69,19,35,20,57,46,96,70,69,22,7,83,28,57,35,76,96,33
30,26,10,37,24,0,36,57,12,69,36,26,8,61,28,8,66,63,49,54,43,28,44,53,32,25,38,42,66,60,50,45,44,69,37,22,44,62,23,72,48,52,41,17,58,12,55,20,55,73,9
44,36,28,9,11,36,0,62,36,67,62,13,28,94,64,39,100,57,80,81,70,62,18,83,63,61,21,59,98,73,44,18,9,68,20,46,10,54,56,106,82,77,21,18,94,39,58,44,85,107,45
87,31,49,70,60,57,62,0,69,14,92,50,57,67,70,65,73,17,99,43,98,52,48,53,47,71,41,21,66,15,20,50,59,14,79,79,72,20,50,79,95,37,81,57,82,69,4,38,52,78,60
17,38,20,33,25,12,36,69,0,81,27,31,12,70,31,5,75,74,43,66,34,38,49,63,43,27,45,55,75,73,61,50,45,81,30,11,42,73,34,80,45,64,34,19,63,3,67,33,66,81,15
98,42,60,77,68,69,67,14,81,0,105,57,68,81,84,77,87,11,113,56,111,67,51,67,62,85,46,36,79,26,23,52,63,1,86,91,77,14,64,93,109,50,88,66,96,81,13,51,66,92,73
21,63,46,57,51,36,62,92,27,105,0,59,40,73,31,28,76,99,20,78,7,48,76,71,54,27,73,74,79,93,87,77,72,106,50,16,66,99,47,79,26,78,54,47,58,25,91,54,74,81,31
44,23,17,20,10,26,13,50,31,57,59,0,19,81,54,32,87,48,74,67,66,50,17,70,50,52,14,46,84,60,35,19,18,58,28,42,24,46,44,94,75,63,31,11,83,34,47,31,71,94,35
