node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,71.74035554052102,94.32983972456526,0,0,1,0,480,0,,,
1,52.7772209068877,54.00291922606877,0,1,0,0,480,12,28.0,,
2,46.103356809781204,32.589014339364276,0,1,0,0,480,9,18.0,,
3,47.56550309249171,60.28075322667594,0,1,0,0,480,5,24.0,,
4,98.59915721706594,93.77645593182243,1,0,0,227,349,8,,1.0,-1.0
5,86.21529582931218,88.91305357048583,3,0,0,154,333,16,,0.0,-1.0
6,46.784918329204295,65.74443271774648,3,0,0,73,227,19,,0.0,-1.0
7,89.50667229362142,39.295076499135305,3,0,0,130,302,9,,0.0,115.0
8,96.17624783454688,41.5786062069183,-1,0,0,226,361,10,,1.0,413.0
9,60.10826653932156,70.9804713272372,-1,0,0,287,421,10,,0.0,197.0
10,95.05920130759384,24.461627405226604,3,0,0,108,211,18,,0.0,-1.0
11,74.61309782386422,52.081558614408216,2,0,0,311,406,10,,0.0,-1.0
12,26.855714062064106,77.66068397963906,-1,0,0,69,140,15,,1.0,-1.0
13,55.22222801738466,66.09738206496758,-1,0,0,83,170,11,,0.0,136.0
14,32.2901068577901,48.1273951827605,3,0,0,275,345,16,,0.0,-1.0
15,61.73542509880671,40.4910814269844,-2,0,0,12,157,7,,0.0,-1.0
16,19.837253984770133,96.1640492315304,3,0,0,145,235,16,,0.0,-1.0
17,51.14675400426174,73.39203702877005,3,0,0,346,509,16,,0.0,-1.0
18,41.10471935560581,35.51317640257163,1,0,0,29,203,14,,0.0,-1.0
19,40.7164298467125,40.91966437856498,-3,0,0,359,520,8,,0.0,-1.0
20,54.418011594195356,54.346986998136316,-1,0,0,265,403,12,,1.0,-1.0
21,49.715381588287165,13.478578491743809,-1,0,0,175,239,9,,0.0,-1.0
22,49.607547850053116,16.91039004206515,-2,0,0,71,199,11,,0.0,-1.0
23,12.613578629576516,93.26457173411677,2,0,0,55,219,8,,0.0,-1.0
24,60.49500131477043,65.94900581245842,1,0,0,325,464,17,,0.0,347.0
25,40.179367033336376,90.89808919148642,-3,0,0,47,116,13,,1.0,-1.0
26,63.79304895796655,76.91698695235874,1,0,0,55,156,19,,0.0,-1.0
27,36.85624690277138,96.00118808191255,3,0,0,254,395,5,,0.0,98.0
28,82.0461290158315,85.39484630145436,2,0,0,325,486,7,,1.0,-1.0
29,17.21942674257543,27.096320787121954,1,0,0,158,238,15,,0.0,-1.0
30,28.562659968357707,27.090922324687117,3,0,0,95,180,6,,1.0,-1.0
31,85.5408162104288,3.188479520859211,-1,0,0,67,163,10,,1.0,-1.0
32,7.60999889807743,27.39148706299037,-2,0,0,179,262,9,,0.0,37.0
33,19.987297464944366,23.185961388284838,-1,0,0,26,137,6,,0.0,-1.0
34,79.79431892533,56.31265938920469,2,0,0,81,143,15,,0.0,144.0
35,0.5770661292967993,42.932276570419525,-2,0,0,141,238,12,,0.0,-1.0
36,40.78849268503589,11.394526944454352,-3,0,0,42,192,17,,0.0,-1.0
37,67.61417886014571,70.20971883794911,2,0,0,351,470,9,,0.0,-1.0
