0,72,55,93,83,76,6,45,16,63,28,57,40,86,6,61,48,8,61,77,16,64,73,72,27,81,35,58,37,29,20,64,21,38,78,34,70,27,80
72,0,22,52,36,61,69,86,58,86,50,60,38,73,68,104,70,63,16,5,57,18,3,95,76,46,36,84,53,75,52,98,54,84,13,82,111,47,57
55,22,0,69,54,71,52,81,40,86,30,63,33,83,50,100,68,48,6,26,44,30,22,96,67,60,20,84,50,67,35,96,42,77,35,74,108,37,69
93,52,69,0,15,27,93,79,87,65,86,43,54,33,92,91,59,85,65,52,77,38,54,71,79,11,69,67,56,77,81,81,71,81,38,82,94,66,19
83,36,54,15,0,31,83,77,75,67,73,42,43,41,81,91,57,75,50,37,66,23,39,74,74,11,56,67,49,72,69,82,61,78,23,78,95,55,25
76,61,71,27,31,0,79,54,75,38,78,20,44,12,77,64,35,70,69,63,62,43,64,44,57,20,63,40,38,55,70,54,56,57,51,59,67,53,7
6,69,52,93,83,79,0,50,12,68,23,60,39,88,1,67,52,8,57,74,16,63,70,77,33,82,32,63,40,35,16,70,22,44,76,40,76,27,82
45,86,81,79,77,54,50,0,56,22,66,35,48,57,49,18,19,45,84,91,41,71,89,28,17,69,61,17,32,16,54,19,40,6,85,10,27,43,61
16,58,40,87,75,75,12,56,0,71,12,58,33,86,11,74,53,11,46,63,15,54,59,80,39,76,21,66,38,40,6,75,19,50,66,46,83,22,78
63,86,86,65,67,38,68,22,71,0,79,26,53,37,67,26,18,61,88,90,56,68,89,9,36,57,70,5,37,34,68,15,52,28,81,32,28,53,45
28,50,30,86,73,78,23,66,12,79,0,63,34,90,22,85,61,23,36,55,24,50,51,89,49,76,17,75,44,50,11,85,27,61,61,57,94,27,80
57,60,63,43,42,20,60,35,58,26,63,0,31,28,59,49,16,52,64,64,44,42,63,35,37,33,50,26,20,35,53,40,39,37,55,39,54,37,25
40,38,33,54,43,44,39,48,33,53,34,31,0,56,38,67,35,31,35,43,23,26,41,62,37,43,19,50,16,36,27,63,18,46,40,44,74,12,45
86,73,83,33,41,12,88,57,86,37,90,28,56,0,87,64,40,80,82,76,72,56,76,41,64,30,75,41,48,61,81,52,67,61,63,64,65,64,16
6,68,50,92,81,77,1,49,11,67,22,59,38,87,0,67,51,7,56,73,15,62,69,76,32,80,31,62,38,34,15,69,21,43,75,39,76,26,81
61,104,100,91,91,64,67,18,74,26,85,49,67,64,67,0,34,63,103,109,60,88,107,24,35,82,80,23,51,34,73,11,59,23,102,27,9,62,71
48,70,68,59,57,35,52,19,53,18,61,16,35,40,51,34,0,44,70,74,38,53,73,28,23,49,52,15,19,21,50,28,34,21,67,23,41,35,41
8,63,48,85,75,70,8,45,11,61,23,52,31,80,7,63,44,0,53,68,8,56,65,70,27,74,27,57,31,29,12,64,14,39,69,35,72,19,74
61,16,6,65,50,69,57,84,46,88,36,64,35,82,56,103,70,53,0,20,49,27,16,97,71,58,26,85,52,70,41,99,47,81,29,78,110,41,67
77,5,26,52,37,63,74,91,63,90,55,64,43,76,73,109,74,68,20,0,62,21,3,99,81,47,41,89,58,80,57,103,59,89,13,87,116,53,59
16,57,44,77,66,62,16,41,15,56,24,44,23,72,15,60,38,8,49,62,0,49,59,65,25,65,23,51,23,25,12,60,5,36,62,33,69,11,65
64,18,30,38,23,43,63,71,54,68,50,42,26,56,62,88,53,56,27,21,49,0,21,77,63,30,33,67,38,61,48,81,44,70,14,68,94,37,40
73,3,22,54,39,64,70,89,59,89,51,63,41,76,69,107,73,65,16,3,59,21,0,98,78,48,38,87,56,77,54,101,56,87,15,85,114,50,60
72,95,96,71,74,44,77,28,80,9,89,35,62,41,76,24,28,70,97,99,65,77,98,0,44,64,80,13,47,42,77,13,61,34,90,39,24,63,51
27,76,67,79,74,57,33,17,39,36,49,37,37,64,32,35,23,27,71,81,25,63,78,44,0,68,46,31,24,2,38,37,24,11,77,7,44,29,63
81,46,60,11,11,20,82,69,76,57,76,33,43,30,80,82,49,74,58,47,65,30,48,64,68,0,59,58,45,66,70,72,60,71,34,71,86,54,13
35,36,20,69,56,63,32,61,21,70,17,50,19,75,31,80,52,27,26,41,23,33,38,80,46,59,0,66,33,46,16,78,22,57,45,54,89,17,64
58,84,84,67,67,40,63,17,66,5,75,26,50,41,62,23,15,57,85,89,51,67,87,13,31,58,66,0,34,29,64,14,48,23,81,27,27,49,47
37,53,50,56,49,38,40,32,38,37,44,20,16,48,38,51,19,31,52,58,23,38,56,47,24,45,33,34,0,22,33,46,18,31,53,30,58,17,42
29,75,67,77,72,55,35,16,40,34,50,35,36,61,34,34,21,29,70,80,25,61,77,42,2,66,46,29,22,0,38,35,24,11,76,7,43,29,61
20,52,35,81,69,70,16,54,6,68,11,53,27,81,15,73,50,12,41,57,12,48,54,77,38,70,16,64,33,38,0,73,15,49,60,45,82,16,72
64,98,96,81,82,54,70,19,75,15,85,40,63,52,69,11,28,64,99,103,60,81,101,13,37,72,78,14,46,35,73,0,58,26,95,30,13,61,61
21,54,42,71,61,56,22,40,19,52,27,39,18,67,21,59,34,14,47,59,5,44,56,61,24,60,22,48,18,24,15,58,0,35,58,32,67,6,60
38,84,77,81,78,57,44,6,50,28,61,37,46,61,43,23,21,39,81,89,36,70,87,34,11,71,57,23,31,11,49,26,35,0,84,4,32,40,63
78,13,35,38,23,51,76,85,66,81,61,55,40,63,75,102,67,69,29,13,62,14,15,90,77,34,45,81,53,76,60,95,58,84,0,83,108,52,47
34,82,74,82,78,59,40,10,46,32,57,39,44,64,39,27,23,35,78,87,33,68,85,39,7,71,54,27,30,7,45,30,32,4,83,0,36,37,65
70,111,108,94,95,67,76,27,83,28,94,54,74,65,76,9,41,72,110,116,69,94,114,24,44,86,89,27,58,43,82,13,67,32,108,36,0,71,74
27,47,37,66,55,53,27,43,22,53,27,37,12,64,26,62,35,19,41,53,11,37,50,63,29,54,17,49,17,29,16,61,6,40,52,37,71,0,55
80,57,69,19,25,7,82,61,78,45,80,25,45,16,81,71,41,74,67,59,65,40,60,51,63,13,64,47,42,61,72,61,60,63,47,65,74,55,0
