node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,79.95125039620918,50.55411497732909,-3,0,0,74,198,5,,0.0,-1.0,1
6,37.73277743022193,69.67410002096508,-3,0,0,155,326,5,,0.0,-1.0,2
7,90.06272945948973,32.02517303701811,3,0,0,186,361,17,,1.0,166.0,3
8,46.074813499437184,22.94006266965225,-3,0,0,304,446,5,,0.0,-1.0,4
9,18.340946361735078,77.78901423921751,-1,0,0,304,417,9,,1.0,-1.0,5
10,20.066411668844243,79.33181713344499,-2,0,0,303,370,16,,0.0,-1.0,6
11,42.92170518402645,99.50487234077158,1,0,0,345,483,8,,1.0,161.0,7
12,19.734141819128926,9.297799251282601,-3,0,0,200,358,11,,0.0,-1.0,8
13,7.543306960349561,83.54180047242006,-3,0,0,129,255,14,,0.0,57.0,9
14,43.77763110583434,0.3124349647371627,3,0,0,45,191,17,,1.0,-1.0,10
15,87.4771362503336,87.69210069103045,3,0,0,208,297,5,,1.0,-1.0,11
16,80.64166740187909,24.83184830248425,-3,0,0,344,405,13,,1.0,-1.0,12
17,37.27527200671731,74.49262251954836,-3,0,0,144,234,14,,0.0,-1.0,13
18,48.935312540758524,15.382657672355249,2,0,0,63,152,6,,0.0,85.0,14
19,24.27982645276724,97.25895367515574,-1,0,0,57,143,11,,0.0,-1.0,15
20,15.101311742710621,72.60807566781885,1,0,0,46,184,15,,0.0,157.0,16
21,47.801830665953894,74.86016595521598,-3,0,0,57,131,5,,0.0,-1.0,17
22,66.11132411443931,43.916719055432594,-1,0,0,339,427,15,,1.0,-1.0,18
23,35.39108246830671,75.43592543561255,1,0,0,321,467,18,,1.0,103.0,19
24,32.314120625982646,78.77714800885684,2,0,0,46,181,14,,0.0,-1.0,20
25,67.9843066332452,57.766917023316886,1,0,0,234,301,19,,0.0,-1.0,21
26,36.88008849022973,20.50813577663749,2,0,0,27,163,17,,0.0,-1.0,22
27,71.04198012406638,9.134922717058092,2,0,0,273,382,13,,0.0,-1.0,23
28,97.05422561557597,97.87479146154875,-1,0,0,126,278,9,,1.0,-1.0,24
29,13.022261595813866,10.393532297230223,1,0,0,151,242,15,,0.0,-1.0,25
30,41.27167270830301,96.36832722605021,-2,0,0,74,243,6,,1.0,168.0,26
31,40.031089923111296,36.380210843233485,3,0,0,290,461,15,,0.0,269.0,27
32,70.35850589987712,17.873123659522705,-3,0,0,137,278,16,,0.0,88.0,28
33,36.332348357375146,29.130744627448777,1,0,0,130,227,6,,0.0,-1.0,29
34,60.15346226306262,16.275288621416383,3,0,0,97,244,16,,0.0,-1.0,30
35,54.87012556062363,85.75465899368449,-2,0,0,26,122,11,,1.0,-1.0,31
36,51.41705467076019,68.34966170980852,1,0,0,246,417,19,,1.0,-1.0,32
37,7.524801767793288,44.9005579247043,2,0,0,182,352,14,,0.0,-1.0,33
