node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,97.99183187292954,40.65675749007108,0,0,1,0,480,0,,,
1,51.73432058592131,19.480407979302093,0,1,0,0,480,13,27.0,,
2,61.09185775172612,81.0619866279359,0,1,0,0,480,8,19.0,,
3,58.58923457197282,78.80350458020972,0,1,0,0,480,6,17.0,,
4,73.11079607181668,23.765781152713807,0,1,0,0,480,13,28.0,,
5,43.581284110915405,14.86268844364086,2,0,0,222,351,10,,0.0,-1.0
6,4.193587507510199,6.306895526413092,-1,0,0,240,350,16,,0.0,-1.0
7,94.24999298728906,98.45374591343786,2,0,0,154,240,17,,1.0,148.0
8,9.497750804983996,33.51934351720487,1,0,0,164,316,10,,1.0,-1.0
9,11.442068015602269,83.4228823368969,-3,0,0,259,321,17,,0.0,-1.0
10,49.62970916402817,62.12617559255493,2,0,0,161,279,17,,0.0,-1.0
11,53.991086573500624,71.02535838407161,3,0,0,1,93,6,,0.0,-1.0
12,31.913224331706058,13.74933545300323,1,0,0,298,416,18,,0.0,196.0
13,1.762000272971398,44.569288862593815,-3,0,0,278,400,6,,1.0,-1.0
14,90.78344287914373,30.526653801226665,-3,0,0,234,362,14,,0.0,-1.0
15,19.595682113562308,92.60427462471071,-3,0,0,94,246,9,,0.0,349.0
16,10.544863875129417,5.1801033415810105,1,0,0,289,459,14,,0.0,-1.0
17,87.94131749554379,70.09093819546891,2,0,0,69,133,10,,1.0,-1.0
18,42.20686381374128,75.2343973008841,-1,0,0,328,422,7,,0.0,39.0
19,74.14399520442691,4.006056326058294,-2,0,0,256,321,9,,0.0,-1.0
20,67.62468120618401,64.08723774527127,-3,0,0,66,225,17,,1.0,-1.0
21,96.37791364163036,96.66226101597636,-1,0,0,67,143,9,,0.0,-1.0
22,37.77993262020439,58.98419118882183,2,0,0,285,386,11,,0.0,-1.0
23,14.135737488837874,6.645652595713402,-1,0,0,149,260,7,,0.0,-1.0
24,43.27798722589024,68.98820108350104,-3,0,0,65,134,14,,1.0,-1.0
25,56.77611222977269,42.965692218600196,-2,0,0,326,435,5,,0.0,-1.0
26,81.8112546774591,79.4427472183747,1,0,0,123,290,12,,0.0,-1.0
27,73.19420550777613,7.7032248153761085,2,0,0,331,480,17,,0.0,-1.0
28,79.64696278956436,91.94213159947,1,0,0,284,456,12,,0.0,-1.0
29,5.944208829091647,40.1671388808535,1,0,0,225,320,8,,0.0,233.0
30,98.83554897165877,59.92388584682836,-1,0,0,293,472,5,,0.0,93.0
31,51.357740212746286,17.744614746874355,-2,0,0,114,239,10,,1.0,365.0
32,56.54862833341699,43.9043260469453,-3,0,0,264,350,12,,1.0,200.0
33,12.744305557012304,46.43326526180343,1,0,0,354,446,15,,0.0,-1.0
34,16.439930517526047,73.06636217260566,2,0,0,281,410,7,,0.0,-1.0
35,97.36483661436229,46.95770484256961,2,0,0,248,384,5,,0.0,-1.0
36,63.23683319146129,43.09755247668423,1,0,0,16,84,17,,0.0,-1.0
37,13.845385365700535,97.05552864754988,3,0,0,280,434,14,,0.0,-1.0
38,12.95786640840797,11.162680851354068,-3,0,0,99,200,14,,0.0,-1.0
39,45.91729416713005,65.88872657669322,-1,0,0,238,405,14,,0.0,168.0
40,35.49232709728912,19.2517022196903,2,0,0,134,205,8,,0.0,391.0
41,81.89633680274763,36.31033206095512,-2,0,0,52,201,10,,0.0,208.0
42,19.43209733839072,36.50848775068701,2,0,0,58,171,6,,1.0,-1.0
