0,55,18,72,44,43,3,61,46,24,23,30,63,36,68,50,59,6,54,32,25,8,35,8,12,29,48,67,63,65,27,32,59,40,56,21,10,41
55,0,67,18,12,15,57,6,40,78,77,76,70,90,53,52,11,61,41,86,78,53,20,63,67,27,50,29,63,75,74,44,22,48,31,58,46,77
18,67,0,81,58,57,16,73,45,15,16,41,53,26,65,68,68,18,53,34,12,27,46,17,18,44,44,71,81,53,38,31,64,35,59,39,28,23
72,18,81,0,31,34,74,13,46,94,94,94,72,106,51,69,13,78,43,104,94,71,36,80,85,46,55,22,79,79,93,55,21,56,32,77,64,88
44,12,58,31,0,2,47,18,42,68,68,63,71,81,59,40,22,50,45,74,69,42,14,52,57,15,51,39,52,76,62,41,31,47,37,45,35,72
43,15,57,34,2,0,46,21,43,67,66,61,72,79,61,37,25,48,46,72,68,40,15,51,55,13,52,42,50,78,59,42,34,48,39,43,33,72
3,57,16,74,47,46,0,64,47,21,20,30,63,33,69,52,62,4,55,30,22,11,38,6,10,32,49,69,65,64,26,33,61,40,57,23,13,39
61,6,73,13,18,21,64,0,44,85,84,82,73,97,56,55,11,67,44,92,85,60,26,69,74,33,54,29,66,80,80,50,24,53,33,64,53,83
46,40,45,46,42,43,47,44,0,61,62,76,29,71,22,76,34,52,8,77,58,51,29,53,57,41,9,28,90,35,73,14,24,11,15,63,45,44
24,78,15,94,68,67,21,85,61,0,2,32,68,12,81,69,81,19,69,20,6,29,58,17,14,53,60,86,81,67,29,46,79,51,74,37,34,34
23,77,16,94,68,66,20,84,62,2,0,30,70,13,82,67,81,17,70,18,8,28,58,15,12,52,61,86,79,69,27,47,79,52,74,35,33,36
30,76,41,94,63,61,30,82,76,32,30,0,93,38,99,46,83,25,84,18,38,25,60,25,23,48,79,94,54,93,3,63,86,70,84,18,32,65
63,70,53,72,71,72,63,73,29,68,70,93,0,75,25,103,62,67,29,88,63,71,57,67,70,68,20,51,117,6,89,33,51,25,41,84,67,37
36,90,26,106,81,79,33,97,71,12,13,38,75,0,90,80,93,31,79,21,13,41,70,29,25,65,69,97,90,73,36,57,90,61,85,47,46,38
68,53,65,51,59,61,69,56,22,81,82,99,25,90,0,97,44,74,15,98,77,74,48,75,79,62,21,28,111,32,96,36,31,29,22,86,68,57
50,52,68,69,40,37,52,55,76,69,67,46,103,80,97,0,63,51,81,63,73,41,48,53,55,35,84,80,13,107,47,69,71,77,76,32,40,90
59,11,68,13,22,25,62,11,34,81,81,83,62,93,44,63,0,65,33,91,81,59,23,67,72,35,43,18,74,69,81,42,12,44,22,66,52,75
6,61,18,78,50,48,4,67,52,19,17,25,67,31,74,51,65,0,60,26,22,10,42,2,6,34,53,73,64,68,22,38,65,45,62,20,15,41
54,41,53,43,45,46,55,44,8,69,70,84,29,79,15,81,33,60,0,85,66,59,33,61,65,46,13,22,95,36,81,22,21,18,11,70,53,50
32,86,34,104,74,72,30,92,77,20,18,18,88,21,98,63,91,26,85,0,26,32,67,24,20,58,77,99,72,87,17,62,91,69,88,32,39,54
25,78,12,94,69,68,22,85,58,6,8,38,63,13,77,73,81,22,66,26,0,32,58,20,18,54,56,84,85,62,35,43,77,48,72,41,36,28
8,53,27,71,42,40,11,60,51,29,28,25,71,41,74,41,59,10,59,32,32,0,35,12,15,26,55,69,54,73,22,39,61,47,59,12,7,50
35,20,46,36,14,15,38,26,29,58,58,60,57,70,48,48,23,42,33,67,58,35,0,44,48,13,37,35,62,62,58,27,26,33,28,43,28,58
