0,36,81,29,33,34,45,74,30,65,97,104,41,70,64,21,18,16,75,68,47,14,59,14,74,23,73,93,84,23,54,64,56,37,42,5,7,20,25,12,44,30,60
36,0,61,27,39,53,35,60,35,66,95,102,32,36,32,20,18,50,56,40,56,49,90,46,47,30,57,84,73,19,66,34,50,2,20,31,39,41,27,35,42,58,60
81,61,0,52,53,67,36,13,53,41,50,55,40,44,37,61,73,85,5,26,51,86,105,81,21,59,11,32,21,78,59,32,31,59,42,79,78,67,56,71,41,81,39
29,27,52,0,12,27,15,45,8,41,72,79,11,50,41,10,26,34,46,41,28,35,67,30,47,7,44,65,55,33,39,39,29,26,17,27,26,18,4,19,17,36,36
33,39,53,12,0,17,17,43,3,32,64,71,15,59,50,21,36,32,47,48,17,33,57,28,52,11,43,60,51,43,27,47,24,38,27,33,27,14,12,21,12,29,27
34,53,67,27,17,0,34,56,19,36,66,73,32,77,67,33,45,24,62,65,18,26,40,23,69,23,56,67,61,52,21,64,36,53,44,37,26,14,26,23,26,14,33
45,35,36,15,17,34,0,29,17,31,60,67,4,44,34,25,40,48,31,31,26,49,74,44,35,22,28,51,40,47,36,30,15,33,16,43,41,31,19,34,9,47,25
74,60,13,45,43,56,29,0,44,27,40,46,33,51,42,55,69,75,11,32,39,77,92,72,29,51,3,25,13,75,46,37,20,57,40,72,70,58,49,63,31,70,26
30,35,53,8,3,19,17,44,0,35,67,74,14,57,48,17,32,31,47,47,21,32,59,27,51,8,44,62,53,40,31,45,26,34,24,30,25,14,8,18,13,30,30
65,66,41,41,32,36,31,27,35,0,31,38,33,71,61,52,67,60,38,53,18,62,67,58,53,43,30,30,26,75,20,56,16,64,47,65,59,45,44,53,24,50,5
97,95,50,72,64,66,60,40,67,31,0,7,63,92,82,83,99,91,51,72,49,93,89,89,69,75,44,18,28,106,46,77,44,92,75,97,90,76,75,84,55,79,36
104,102,55,79,71,73,67,46,74,38,7,0,70,98,89,90,106,98,56,78,56,100,94,96,75,82,49,22,33,113,53,83,51,99,82,104,97,83,82,92,62,86,43
41,32,40,11,15,32,4,33,14,33,63,70,0,45,35,21,36,45,34,33,26,45,73,41,37,18,32,54,44,43,37,32,18,30,14,39,37,28,16,30,10,44,28
70,36,44,50,59,77,44,51,57,71,92,98,45,0,10,50,54,82,41,19,70,81,117,78,23,56,48,76,64,55,81,15,55,34,32,65,71,68,53,65,54,86,66
64,32,37,41,50,67,34,42,48,61,82,89,35,10,0,43,50,74,33,11,60,74,108,70,17,48,39,67,55,51,71,5,44,30,24,60,64,60,44,58,44,78,56
21,20,61,10,21,33,25,55,17,52,83,90,21,50,43,0,15,31,55,46,38,31,69,27,52,10,53,76,66,22,48,42,39,20,20,18,20,20,8,15,28,38,46
18,18,73,26,36,45,40,69,32,67,99,106,36,54,50,15,0,34,68,56,53,32,76,30,62,24,67,91,81,7,62,50,55,20,31,13,23,30,23,21,43,45,62
16,50,85,34,32,24,48,75,31,60,91,98,45,82,74,31,34,0,79,76,42,2,42,4,81,27,75,90,83,40,45,73,56,50,51,21,11,17,30,16,44,15,57
75,56,5,46,47,62,31,11,47,38,51,56,34,41,33,55,68,79,0,22,47,80,100,75,18,53,8,34,23,72,55,27,27,53,36,73,72,62,50,65,36,76,35
