node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,51.23003468870806,77.35721017307203,-1,0,0,21,145,8,,0.0,-1.0,1
6,4.4040379388464395,69.33351537347066,2,0,0,250,415,7,,1.0,-1.0,2
7,64.82358973820969,23.148009591298823,3,0,0,224,301,5,,0.0,-1.0,3
8,68.13530132413487,94.01831912520827,-2,0,0,82,188,9,,0.0,-1.0,4
9,4.6785844971768515,31.96520552920625,3,0,0,280,367,6,,0.0,-1.0,5
10,43.817671666635526,89.92603589246896,-3,0,0,73,210,14,,0.0,-1.0,6
11,96.22614466091566,44.41152464963323,-3,0,0,24,161,7,,0.0,-1.0,7
12,75.00284121421912,53.1661023764483,-1,0,0,10,154,9,,1.0,-1.0,8
13,53.77829347413765,27.809951506635645,-3,0,0,63,124,16,,0.0,360.0,9
14,21.69562458638795,28.800534592404116,-3,0,0,242,319,7,,0.0,-1.0,10
15,55.63280072570793,2.9155186022088997,3,0,0,238,345,14,,0.0,-1.0,11
16,90.72489443564058,15.628370954977623,3,0,0,129,278,15,,0.0,-1.0,12
17,22.008867687138654,51.827617644764636,3,0,0,62,225,16,,0.0,46.0,13
18,71.01147663372794,9.57290547443973,2,0,0,291,435,12,,1.0,-1.0,14
19,31.76946975471622,96.86746055743572,1,0,0,117,269,19,,1.0,-1.0,15
20,26.23429667809457,31.305014506314688,3,0,0,70,238,8,,0.0,-1.0,16
21,83.64984906180335,5.021443169045526,-1,0,0,227,333,18,,0.0,-1.0,17
22,46.46131688089709,37.96167644516702,2,0,0,63,159,15,,1.0,-1.0,18
23,31.658675990865113,28.569959404476453,-3,0,0,325,447,8,,0.0,-1.0,19
24,9.13741048604092,31.48258293516488,-2,0,0,355,444,17,,0.0,347.0,20
25,4.305240271566857,78.09638636444353,3,0,0,220,379,10,,0.0,-1.0,21
26,39.82277939580116,44.39038323199116,-3,0,0,230,404,7,,0.0,364.0,22
27,89.35945864501316,65.80549838612207,-3,0,0,147,215,8,,0.0,-1.0,23
28,0.8059103342119789,94.3174822961285,3,0,0,74,170,10,,0.0,-1.0,24
29,23.714446597771122,10.761418475985884,-2,0,0,76,177,13,,0.0,176.0,25
30,76.81281783808822,50.047731586671816,-2,0,0,158,252,13,,0.0,-1.0,26
31,43.377056601801755,24.950307968274178,2,0,0,287,412,15,,0.0,-1.0,27
32,54.74714898623186,27.438460520258744,1,0,0,272,427,18,,0.0,-1.0,28
33,90.15830052870676,21.52044797331928,-3,0,0,340,403,11,,0.0,124.0,29
34,88.43551504557536,55.940542572735694,-3,0,0,224,358,16,,0.0,-1.0,30
35,82.8488133895241,71.2845995860955,2,0,0,105,235,6,,0.0,-1.0,31
