node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,23.241884434437686,88.9070925488164,0,0,1,0,480,0,,,
1,81.79743438957175,57.48533129340979,0,1,0,0,480,6,23.0,,
2,46.63224639621269,64.71426793301092,0,1,0,0,480,11,21.0,,
3,46.624812784330146,64.43048407191402,0,1,0,0,480,12,18.0,,
4,30.74040996601579,83.84972179114752,0,1,0,0,480,12,29.0,,
5,70.19178934652666,32.99756284276918,-2,0,0,262,400,13,,0.0,-1.0
6,83.06661148234411,48.73425308531789,3,0,0,219,354,19,,0.0,-1.0
7,17.46388647374615,7.771246200352666,-2,0,0,318,437,7,,0.0,145.0
8,69.96057476372204,86.51208042080107,-2,0,0,238,324,14,,1.0,-1.0
9,80.74419885945436,65.56510302221518,3,0,0,309,488,15,,0.0,-1.0
10,14.137505560476804,9.404407597665355,3,0,0,42,121,8,,0.0,412.0
11,34.50296230117254,85.49108903987688,-1,0,0,219,303,8,,0.0,368.0
12,96.17362703066642,24.136085484707127,2,0,0,20,129,6,,0.0,-1.0
13,76.209567058172,57.38692169072057,-2,0,0,218,348,5,,0.0,317.0
14,3.180736707794274,54.29163499329398,-2,0,0,314,405,19,,1.0,-1.0
15,80.59404029893552,27.612278334402653,-1,0,0,58,147,15,,0.0,-1.0
16,89.73616239704609,23.62604068746369,-2,0,0,168,313,15,,0.0,-1.0
17,7.647313264405431,15.993930943956403,2,0,0,212,307,12,,0.0,63.0
18,83.70028687209184,41.73059190395283,3,0,0,106,214,11,,0.0,-1.0
19,79.69455636216577,53.12330609895951,-1,0,0,182,290,17,,0.0,-1.0
20,48.055912479443144,80.69131514924653,3,0,0,104,248,17,,0.0,-1.0
21,42.34876117123759,80.20327310663683,1,0,0,261,405,14,,1.0,-1.0
22,10.066216496344559,63.631081553925654,3,0,0,359,469,19,,0.0,-1.0
23,70.25870565519847,89.90973961417427,-1,0,0,230,381,19,,0.0,-1.0
24,22.432391871619494,60.42198800928516,-3,0,0,354,513,15,,1.0,-1.0
25,43.3256563689223,38.277165554402906,-2,0,0,202,282,10,,1.0,-1.0
26,10.671355521195746,13.423333059494224,-2,0,0,182,269,5,,0.0,-1.0
27,83.69884614476463,74.9753432325562,-3,0,0,221,396,12,,0.0,-1.0
28,38.23411302911005,82.84865813896309,3,0,0,173,323,12,,0.0,-1.0
29,8.076618482357844,62.47739170331686,2,0,0,77,193,13,,0.0,-1.0
30,86.81760527142883,83.88642310312494,-1,0,0,192,344,17,,1.0,51.0
31,37.27827599418598,74.52338530569891,-3,0,0,284,410,5,,1.0,254.0
32,42.746814551987754,84.01381643899494,-2,0,0,213,319,8,,0.0,93.0
33,53.0761950155023,76.48570491050411,2,0,0,211,303,6,,0.0,-1.0
34,7.8571582291671715,59.00259716088628,2,0,0,31,101,6,,0.0,132.0
35,55.02841774693387,60.997672173516015,1,0,0,6,156,12,,0.0,306.0
36,69.56416079155902,91.8108970034142,2,0,0,287,391,16,,0.0,389.0
37,78.56820817760311,21.96379914349047,-1,0,0,38,148,8,,1.0,-1.0
38,82.5896269292096,12.207967761509565,3,0,0,57,157,14,,0.0,-1.0
39,62.21985856750696,88.27538082459432,3,0,0,75,175,10,,0.0,-1.0
40,10.112205421490394,84.96926533102605,2,0,0,278,411,18,,0.0,-1.0
41,79.86207342302455,50.377543383907074,-3,0,0,64,219,12,,0.0,207.0
42,30.889760229540407,40.543822807154385,-3,0,0,38,171,16,,0.0,-1.0
43,96.86581357002117,20.169755615184638,-1,0,0,108,239,5,,1.0,-1.0
44,57.960428782989524,8.324074787868385,-2,0,0,261,386,9,,0.0,-1.0
45,21.78930641891722,76.33163880745207,2,0,0,45,135,12,,0.0,-1.0
46,30.25990403605272,98.57660705627346,1,0,0,131,248,17,,0.0,326.0
47,50.081704309384,51.653932530774284,2,0,0,86,216,13,,0.0,357.0
48,3.6314739335735258,95.6526749577266,-1,0,0,259,432,7,,1.0,-1.0
49,17.423344088441794,53.83405988104426,2,0,0,40,160,18,,0.0,-1.0
