node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,80.80114200967736,38.696107951773726,0,0,1,0,480,0,,,
1,83.36972169940262,38.160921798272526,0,1,0,0,480,9,13.0,,
2,82.41494051998913,33.331781516524195,0,1,0,0,480,10,15.0,,
3,44.013270461766986,61.54884193426575,0,1,0,0,480,8,17.0,,
4,7.028761402991868,94.82070618154644,0,1,0,0,480,9,11.0,,
5,57.36057861238032,50.78200146908023,0,1,0,0,480,13,20.0,,
6,83.93939711199121,86.57627298968276,1,0,0,115,217,11,,1.0,-1.0
7,52.2260404529016,92.72623257936374,3,0,0,35,196,7,,0.0,-1.0
8,6.4737766076480625,11.322579225121753,1,0,0,185,361,14,,0.0,-1.0
9,59.678823001444016,35.40658617935837,1,0,0,325,465,6,,1.0,-1.0
10,46.422516618919886,32.80792178971665,1,0,0,282,441,8,,0.0,-1.0
11,40.47253114449356,82.26463471462995,3,0,0,166,237,15,,1.0,-1.0
12,59.34761998543047,99.73445492834982,-1,0,0,277,340,12,,0.0,-1.0
13,78.68791978209629,27.366625410182664,1,0,0,15,106,19,,0.0,354.0
14,26.434511772669623,33.58982701170071,1,0,0,92,156,14,,0.0,389.0
15,84.32594806477427,2.72876506505656,3,0,0,9,152,17,,0.0,-1.0
16,23.01812788712577,90.4918420344267,-2,0,0,2,84,10,,0.0,-1.0
17,63.989643608325196,22.68470955010564,1,0,0,23,101,15,,0.0,-1.0
18,21.914496823258034,86.26181017594305,3,0,0,244,321,16,,0.0,137.0
19,89.37575082770465,25.613109096211527,-2,0,0,267,430,15,,0.0,-1.0
20,42.05103580765323,83.45957386283172,2,0,0,335,444,16,,1.0,-1.0
21,77.10074386098854,81.39161065660845,2,0,0,357,419,13,,0.0,-1.0
22,51.83981907879688,91.15490483051731,1,0,0,235,339,6,,0.0,-1.0
23,32.59515439544353,15.667213434751803,-1,0,0,295,426,14,,0.0,-1.0
24,70.87323325648647,53.935441600689636,-3,0,0,0,123,18,,0.0,-1.0
25,85.4585768809481,8.115924912471495,-3,0,0,279,436,8,,0.0,-1.0
26,84.36924034380668,29.32946532088222,-1,0,0,200,269,9,,0.0,-1.0
27,65.4855667168183,4.012878907825579,3,0,0,233,404,10,,0.0,-1.0
28,60.95812963036007,71.7271689187336,2,0,0,244,420,8,,0.0,78.0
29,36.87502145056203,21.541070526214025,-2,0,0,189,285,5,,0.0,62.0
30,53.7630676603545,83.31908044356466,1,0,0,343,406,6,,0.0,-1.0
31,32.35473582966508,25.246929752127954,-1,0,0,34,132,14,,1.0,-1.0
32,27.893530863768767,94.91321529166645,-2,0,0,123,293,8,,0.0,-1.0
33,35.92769157645597,0.3604239888287175,1,0,0,315,452,16,,1.0,403.0
34,78.16812079596197,69.92747953353901,1,0,0,257,339,12,,0.0,83.0
35,12.856826460296888,98.49042491349125,2,0,0,336,404,10,,0.0,-1.0
36,60.80622853051112,50.077949094060145,1,0,0,31,124,7,,1.0,-1.0
37,38.2219267622891,89.8672755563638,-2,0,0,113,195,14,,1.0,-1.0
38,24.39634814185633,28.576890021990188,3,0,0,36,104,18,,0.0,-1.0
39,12.24108066865669,75.911909558426,3,0,0,335,504,13,,0.0,144.0
40,59.55492804058533,60.90661692544983,-1,0,0,123,193,18,,0.0,379.0
41,21.847043101946362,65.11683891270839,-1,0,0,30,177,11,,1.0,335.0
42,76.54584472468639,35.78885307256893,3,0,0,284,370,9,,0.0,191.0
43,80.13471439617122,34.879058853202096,2,0,0,293,427,5,,0.0,-1.0
44,75.81384615092877,3.3730107457718983,3,0,0,36,170,12,,0.0,238.0
45,55.11646014736527,96.95265606398866,-2,0,0,249,351,15,,0.0,37.0
46,98.12446006823907,28.17525783417406,3,0,0,96,261,11,,0.0,-1.0
47,44.139909108035546,6.297790798663305,2,0,0,6,181,15,,1.0,-1.0
48,87.33413076045997,56.85721531402142,-2,0,0,232,314,18,,0.0,-1.0
49,38.5100678940517,11.277055848915307,-2,0,0,146,313,11,,0.0,-1.0
50,94.67672854968892,53.02190478209937,2,0,0,223,366,8,,1.0,-1.0
51,28.292792908290387,35.02151301315095,3,0,0,322,393,17,,1.0,-1.0
52,27.069718092214767,60.18098088569806,1,0,0,1,82,10,,0.0,266.0
53,92.99635757805099,85.66938033265644,3,0,0,348,442,6,,0.0,-1.0
