0,24,63,83,78,1,55,78,51,55,75,76,66,93,42,77,57,12,88,71,70,76,70,23,80,55,16,66,99,71,69,66,62,17,30,87,3,75,40,34,10,10,50,16,72,72,18,37,83,73,22,77
24,0,42,59,54,23,40,67,29,37,65,52,43,70,22,56,35,36,65,57,46,61,46,32,61,40,34,45,75,61,49,56,50,30,25,63,21,54,33,29,34,18,31,39,55,48,12,34,60,53,18,59
63,42,0,30,42,63,19,88,13,11,42,35,42,34,46,15,8,74,25,77,40,78,33,73,70,63,75,54,50,39,7,37,29,59,63,33,60,57,67,67,72,59,52,79,71,31,45,72,48,12,43,69
83,59,30,0,21,82,50,79,34,41,70,14,31,14,50,32,29,95,21,68,25,67,18,86,55,59,92,44,20,68,30,66,59,84,72,4,80,41,71,74,93,76,51,98,60,15,67,78,25,33,68,55
78,54,42,21,0,77,61,58,39,52,85,8,13,35,38,50,38,89,43,47,8,45,9,75,33,41,83,24,24,82,45,79,71,84,59,24,76,19,56,60,87,69,35,91,39,11,65,64,6,50,68,33
1,23,63,82,77,0,56,77,51,55,76,75,65,93,41,77,57,12,88,70,69,74,69,22,79,54,15,64,98,72,69,67,62,19,29,87,4,74,39,32,10,9,49,16,71,71,18,36,82,73,22,76
55,40,19,50,61,56,0,100,23,9,26,54,58,52,54,26,23,65,41,89,57,90,51,72,85,73,70,68,70,23,22,19,11,46,65,53,52,73,72,69,64,55,62,71,84,50,38,75,67,22,33,84
78,67,88,79,58,77,100,0,77,92,127,65,49,93,46,101,81,86,99,11,53,12,61,59,26,27,71,35,78,123,94,119,111,94,48,82,79,38,37,45,84,68,38,83,19,65,78,42,57,100,86,25
51,29,13,34,39,51,23,77,0,15,50,33,34,42,33,28,6,63,36,66,34,67,29,60,61,51,63,45,53,46,20,43,34,50,49,38,48,49,54,53,61,47,40,67,60,28,34,58,45,25,34,60
55,37,11,41,52,55,9,92,15,0,34,45,49,45,47,21,13,66,35,81,48,82,42,69,76,65,69,60,62,31,15,28,19,49,61,44,52,64,66,65,65,54,54,71,76,40,37,70,58,18,34,75
75,65,42,70,85,76,26,127,50,34,0,77,84,67,81,38,48,83,54,115,82,117,76,95,111,99,92,95,89,3,40,9,15,62,91,71,72,99,98,95,82,78,88,89,110,73,60,100,91,36,53,110
76,52,35,14,8,75,54,65,33,45,77,0,17,28,39,42,31,88,35,54,11,53,6,76,41,46,83,30,23,74,37,72,64,80,61,17,74,27,59,63,86,68,38,91,46,4,62,66,13,42,65,41
66,43,42,31,13,65,58,49,34,49,84,17,0,45,25,53,35,77,50,37,5,37,12,62,28,28,70,13,37,80,47,77,69,73,46,34,64,15,43,47,75,57,22,79,30,16,55,50,17,52,59,27
93,70,34,14,35,93,52,93,42,45,67,28,45,0,64,29,37,105,13,83,40,81,33,99,69,74,103,59,24,66,30,65,59,92,85,11,91,55,85,88,103,88,65,109,74,29,76,92,38,32,77,69
42,22,46,50,38,41,54,46,33,47,81,39,25,64,0,61,38,53,64,36,29,39,33,37,39,19,45,23,61,77,53,73,65,53,21,55,41,33,21,23,51,32,8,54,33,36,35,28,42,58,41,36
77,56,15,32,50,77,26,101,28,21,38,42,53,29,61,0,23,88,16,90,50,90,43,89,81,77,90,66,51,36,8,36,30,71,78,33,73,67,82,82,86,74,66,93,83,39,59,87,56,3,56,80
57,35,8,29,38,57,23,81,6,13,48,31,35,37,38,23,0,69,30,69,34,70,28,66,63,55,69,47,49,45,14,41,33,55,55,33,54,50,59,59,67,53,44,73,63,27,40,64,44,20,39,62
12,36,74,95,89,12,65,86,63,66,83,88,77,105,53,88,69,0,99,79,81,84,82,27,90,65,15,76,111,79,81,74,70,21,38,99,14,86,48,41,2,20,60,6,81,84,29,43,95,84,31,87
88,65,25,21,43,88,41,99,36,35,54,35,50,13,64,16,30,99,0,88,45,87,38,96,76,77,99,64,37,53,20,53,47,85,84,20,85,62,86,87,98,84,67,104,80,34,70,92,47,20,69,76
71,57,77,68,47,70,89,11,66,81,115,54,37,83,36,90,69,79,88,0,42,5,50,54,18,17,66,24,69,112,83,108,100,85,41,71,71,28,31,38,77,60,27,77,8,53,69,37,47,89,76,16
70,46,40,25,8,69,57,53,34,48,82,11,5,40,29,50,34,81,45,42,0,41,7,67,31,34,74,18,32,79,44,76,68,76,51,29,68,17,48,52,79,61,27,83,34,11,57,56,13,49,61,30
76,61,78,67,45,74,90,12,67,82,117,53,37,81,39,90,70,84,87,5,41,0,49,59,14,20,71,23,66,114,83,110,102,90,46,70,76,26,36,43,82,65,30,82,7,53,73,42,44,89,80,13
70,46,33,18,9,69,51,61,29,42,76,6,12,33,33,43,28,82,38,50,7,49,0,70,38,40,76,25,29,73,37,70,62,75,55,23,68,24,53,56,80,62,32,84,42,3,56,60,15,42,60,38
23,32,73,86,75,22,72,59,60,69,95,76,62,99,37,89,66,27,96,54,67,59,70,0,67,42,11,56,99,91,80,86,80,41,15,91,26,67,23,16,25,17,41,23,57,72,35,17,79,85,42,65
80,61,70,55,33,79,85,26,61,76,111,41,28,69,39,81,63,90,76,18,31,14,38,67,0,25,78,17,52,108,75,104,96,92,52,57,79,13,44,51,88,69,30,89,11,42,74,51,31,80,80,2
55,40,63,59,41,54,73,27,51,65,99,46,28,74,19,77,55,65,77,17,34,20,40,42,25,0,52,17,65,96,69,91,84,69,26,63,55,26,18,25,62,45,10,63,16,44,52,26,43,75,59,23
16,34,75,92,83,15,70,71,63,69,92,83,70,103,45,90,69,15,99,66,74,71,76,11,78,52,0,66,106,88,82,83,78,33,26,96,19,76,34,27,14,15,50,11,68,79,32,29,87,86,38,75
66,45,54,44,24,64,68,35,45,60,95,30,13,59,23,66,47,76,64,24,18,23,25,56,17,17,66,0,47,91,59,88,79,76,40,48,65,10,35,40,74,55,16,76,16,29,58,42,25,65,63,15
99,75,50,20,24,98,70,78,53,62,89,23,37,24,61,51,49,111,37,69,32,66,29,99,52,65,106,47,0,88,50,86,79,103,83,18,97,40,80,85,109,91,59,114,60,27,85,88,22,53,87,53
71,61,39,68,82,72,23,123,46,31,3,74,80,66,77,36,45,79,53,112,79,114,73,91,108,96,88,91,88,0,37,5,12,58,87,69,68,95,94,91,78,74,85,86,107,70,56,96,88,34,49,107
69,49,7,30,45,69,22,94,20,15,40,37,47,30,53,8,14,81,20,83,44,83,37,80,75,69,82,59,50,37,0,36,29,65,70,32,66,61,74,74,79,66,58,85,76,34,51,79,51,5,49,74
66,56,37,66,79,67,19,119,43,28,9,72,77,65,73,36,41,74,53,108,76,110,70,86,104,91,83,88,86,5,36,0,8,53,82,68,63,92,89,86,73,69,81,81,103,68,51,91,85,33,44,103
62,50,29,59,71,62,11,111,34,19,15,64,69,59,65,30,33,70,47,100,68,102,62,80,96,84,78,79,79,12,29,8,0,50,75,61,58,84,82,79,70,63,73,77,95,60,45,85,77,27,39,95
17,30,59,84,84,19,46,94,50,49,62,80,73,92,53,71,55,21,85,85,76,90,75,41,92,69,33,76,103,58,65,53,50,0,46,88,15,85,56,50,21,26,61,28,85,76,18,54,90,67,15,90
30,25,63,72,59,29,65,48,49,61,91,61,46,85,21,78,55,38,84,41,51,46,55,15,52,26,26,40,83,87,70,82,75,46,0,76,31,51,10,4,36,20,25,37,43,57,33,9,63,75,41,49
