0,12,49,51,56,28,35,54,34,20,56,30,65,74,53,33,48,27,29,57,33,62,62,48,22,37,25,58,31,50,26,60,55,61,68,52,37,63,44,21,72,44,36,16,15,52,37,40
12,0,52,40,58,15,48,45,37,27,46,21,60,62,43,38,38,31,26,46,23,49,56,39,35,24,35,50,34,39,39,53,47,51,57,40,39,50,32,31,61,49,32,19,3,42,50,45
49,52,0,56,9,56,57,97,15,29,53,42,36,78,94,17,88,77,78,59,45,80,41,91,52,57,33,43,18,56,59,105,42,52,66,65,86,81,75,66,71,6,28,66,56,51,58,11
51,40,56,0,54,26,84,62,49,52,8,21,36,24,56,53,51,69,60,5,18,25,28,56,72,17,62,20,47,1,77,71,18,14,16,11,76,25,32,72,20,57,29,59,40,6,86,56
56,58,9,54,0,59,67,101,23,38,50,44,29,75,98,25,92,84,84,57,46,79,35,95,62,59,42,38,26,54,68,109,38,48,62,64,93,79,77,75,67,16,29,73,61,49,68,20
28,15,56,26,59,0,64,42,43,38,33,15,54,46,38,46,33,43,34,32,14,33,48,36,51,9,47,41,40,25,54,51,38,39,43,25,49,35,19,47,46,54,30,33,14,30,66,51
35,48,57,84,67,64,0,84,46,34,87,62,87,108,85,42,80,44,55,89,65,97,87,79,13,72,25,85,45,83,12,88,82,91,100,87,51,99,80,27,104,50,61,41,51,84,2,46
54,45,97,62,101,42,84,0,83,73,70,58,95,69,6,84,10,42,29,65,56,48,88,6,72,46,79,81,80,60,72,9,78,77,73,53,39,49,29,57,74,95,73,43,42,68,86,91
34,37,15,49,23,43,46,83,0,14,49,31,41,73,80,4,74,61,62,54,35,71,43,77,39,46,20,42,3,49,46,90,40,50,62,57,71,72,63,51,67,11,20,50,41,46,47,7
20,27,29,52,38,38,34,73,14,0,54,30,53,76,71,13,65,47,49,57,34,70,53,67,25,44,10,50,12,51,32,80,48,56,67,57,57,71,57,37,72,24,26,36,31,50,36,19
56,46,53,8,50,33,87,70,49,54,0,25,28,25,65,53,60,76,68,7,23,32,20,65,76,25,64,13,47,10,81,79,12,6,13,18,83,31,41,77,18,56,28,65,46,3,89,55
30,21,42,21,44,15,62,58,31,30,25,0,39,45,54,35,48,52,46,27,3,39,34,52,50,15,41,28,29,20,55,66,25,30,38,26,60,41,33,52,42,41,15,41,23,22,64,39
65,60,36,36,29,54,87,95,41,53,28,39,0,50,90,46,85,91,86,36,39,61,8,89,79,49,62,15,42,37,85,104,17,24,37,47,99,60,67,87,41,42,29,79,62,29,89,44
74,62,78,24,75,46,108,69,73,76,25,45,50,0,63,78,60,88,77,19,42,21,42,66,95,37,86,36,71,25,100,78,36,26,13,21,93,20,42,93,9,81,52,79,61,27,110,80
53,43,94,56,98,38,85,6,80,71,65,54,90,63,0,82,5,44,31,59,52,41,83,6,72,41,78,76,77,54,73,15,73,71,67,47,43,43,24,59,68,92,69,44,40,62,87,88
33,38,17,53,25,46,42,84,4,13,53,35,46,78,82,0,76,60,62,58,38,75,47,78,36,50,16,47,6,53,43,91,45,55,67,61,70,76,66,49,72,11,25,49,42,51,43,6
48,38,88,51,92,33,80,10,74,65,60,48,85,60,5,76,0,41,27,55,46,39,78,5,67,36,72,71,71,50,68,19,68,66,64,43,41,41,19,55,65,86,63,39,34,57,82,82
27,31,77,69,84,43,44,42,61,47,76,52,91,88,44,60,41,0,13,75,54,71,87,38,34,52,48,81,58,68,32,44,78,82,86,67,9,73,49,17,89,72,62,11,29,73,45,67
29,26,78,60,84,34,55,29,62,49,68,46,86,77,31,62,27,13,0,65,47,58,81,24,43,42,53,74,59,58,43,32,71,74,76,56,16,60,36,28,78,73,58,14,23,64,56,69
57,46,59,5,57,32,89,65,54,57,7,27,36,19,59,58,55,75,65,0,24,24,27,60,77,23,67,20,52,7,83,74,19,12,11,12,81,24,35,78,15,61,33,65,46,7,91,60
33,23,45,18,46,14,65,56,35,34,23,3,39,42,52,38,46,54,47,24,0,36,34,50,53,12,44,27,32,17,59,65,24,28,34,23,62,37,30,54,39,45,17,43,24,19,67,42
62,49,80,25,79,33,97,48,71,70,32,39,61,21,41,75,39,71,58,24,36,0,52,44,84,25,79,45,68,24,88,56,44,37,28,14,75,2,22,79,27,80,52,63,47,31,99,78
62,56,41,28,35,48,87,88,43,53,20,34,8,42,83,47,78,87,81,27,34,52,0,83,78,42,62,7,43,29,84,97,10,16,28,39,95,52,59,84,33,45,27,75,57,21,89,46
48,39,91,56,95,36,79,6,77,67,65,52,89,66,6,78,5,38,24,60,50,44,83,0,67,40,73,75,73,55,67,14,73,71,69,48,37,46,25,53,70,88,66,38,36,62,80,84
22,35,52,72,62,51,13,72,39,25,76,50,79,95,72,36,67,34,43,77,53,84,78,67,0,59,19,75,37,71,6,76,72,79,88,74,42,86,67,18,93,46,51,29,38,72,15,41
37,24,57,17,59,9,72,46,46,44,25,15,49,37,41,50,36,52,42,23,12,25,42,40,59,0,53,34,44,16,63,55,32,32,33,15,58,27,18,56,37,57,29,42,23,22,74,54
25,35,33,62,42,47,25,79,20,10,64,41,62,86,78,16,72,48,53,67,44,79,62,73,19,53,0,60,19,61,26,85,58,67,77,67,58,81,66,35,82,26,36,39,38,61,27,22
58,50,43,20,38,41,85,81,42,50,13,28,15,36,76,47,71,81,74,20,27,45,7,75,75,34,60,0,42,22,81,90,3,9,23,31,89,45,52,80,28,47,24,70,51,14,87,47
31,34,18,47,26,40,45,80,3,12,47,29,42,71,77,6,71,58,59,52,32,68,43,73,37,44,19,42,0,47,44,87,39,49,61,55,68,69,60,49,66,14,19,47,37,45,47,10
50,39,56,1,54,25,83,60,49,51,10,20,37,25,54,53,50,68,58,7,17,24,29,55,71,16,61,22,47,0,76,69,20,16,18,10,74,25,30,70,22,57,29,57,38,7,85,56
26,39,59,77,68,54,12,72,46,32,81,55,85,100,73,43,68,32,43,83,59,88,84,67,6,63,26,81,44,76,0,75,78,85,94,79,39,90,69,15,98,53,57,29,41,78,13,48
