node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
6,12.627588777512544,46.32367357373411,-3,0,0,62,125,7,,0.0,-1.0,1
7,73.09650315859312,83.37489309206832,-3,0,0,300,362,5,,0.0,263.0,2
8,54.63138975047486,47.47489875467311,1,0,0,215,381,5,,1.0,-1.0,3
9,38.42805684597552,19.29489924376062,-1,0,0,287,370,8,,0.0,-1.0,4
10,14.65620028143647,79.18964516618081,3,0,0,124,300,12,,0.0,255.0,5
11,46.500663221233616,79.03202454797547,1,0,0,186,321,5,,0.0,313.0,6
12,70.40830359006297,19.389591438337884,-3,0,0,43,172,18,,0.0,-1.0,7
13,51.03072642112257,44.40166304226807,-2,0,0,37,110,6,,1.0,-1.0,8
14,42.38735060906967,54.25710492038138,3,0,0,126,279,7,,0.0,-1.0,9
15,98.20819010754379,81.29005976707452,-1,0,0,158,293,19,,0.0,-1.0,10
16,90.37124316303917,2.9639583176037543,3,0,0,354,493,6,,0.0,-1.0,11
17,14.033636679250595,8.47636602245635,-3,0,0,15,159,12,,0.0,-1.0,12
18,26.323100506527663,44.189249196665045,-1,0,0,336,420,7,,0.0,-1.0,13
19,64.20532476558895,50.0831266286602,1,0,0,186,275,13,,0.0,-1.0,14
20,90.31839149131397,93.98559588938637,2,0,0,176,323,9,,0.0,-1.0,15
21,16.35209511974589,85.2912920264785,2,0,0,349,468,11,,1.0,-1.0,16
22,48.1722204013301,45.332947131738436,-1,0,0,297,425,12,,1.0,-1.0,17
23,78.49393484845682,9.314050904487658,3,0,0,54,128,9,,1.0,-1.0,18
24,88.24931274191465,67.08633545476147,2,0,0,217,349,18,,0.0,-1.0,19
25,87.52616076579979,99.44775777076228,-3,0,0,221,364,16,,1.0,-1.0,20
26,51.800445235725334,9.326219790892898,1,0,0,310,468,5,,1.0,-1.0,21
27,16.65238629308865,32.361824255430996,-2,0,0,332,420,7,,0.0,-1.0,22
28,10.355294213470955,81.53418261377698,-2,0,0,98,249,17,,0.0,-1.0,23
29,29.686785103276847,97.58861880198653,-3,0,0,193,371,10,,0.0,51.0,24
30,70.25914319318557,17.343037025555763,-2,0,0,115,287,5,,0.0,-1.0,25
31,47.604264694394026,46.68842216333211,-1,0,0,55,124,10,,0.0,-1.0,26
32,49.25116583336339,53.56911706429356,3,0,0,336,485,14,,0.0,-1.0,27
33,3.117308231773086,68.63011257436234,-1,0,0,60,140,8,,1.0,73.0,28
34,48.71917752884433,79.0965398868699,-2,0,0,145,292,17,,1.0,-1.0,29
35,81.53495732604306,23.053512199171745,2,0,0,184,289,5,,0.0,103.0,30
36,4.84229464267778,70.32338561123225,1,0,0,171,288,19,,0.0,-1.0,31
37,97.77627884638743,44.665798658090104,2,0,0,305,391,14,,0.0,-1.0,32
38,25.961280959359577,15.667189458348096,-1,0,0,52,202,18,,0.0,419.0,33
39,28.744559739058506,32.79195513714498,1,0,0,330,475,19,,1.0,188.0,34
40,42.38747434344645,65.54071232145866,3,0,0,301,364,6,,1.0,195.0,35
41,27.316305608022706,5.097676346867597,-1,0,0,237,368,8,,0.0,136.0,36
42,37.327861157271954,85.56296161590757,3,0,0,163,280,19,,0.0,209.0,37
43,49.83515108518838,96.47837577454098,-2,0,0,231,398,11,,0.0,235.0,38
44,50.36215310887317,27.589881692184782,-2,0,0,64,200,8,,0.0,-1.0,39
45,19.331399724521457,69.45244967855764,3,0,0,173,301,15,,0.0,-1.0,40
46,53.638128577743636,60.39989289954415,2,0,0,198,326,18,,1.0,-1.0,41
47,75.51267893341311,72.59034642648929,-1,0,0,68,139,8,,0.0,-1.0,42
48,4.336330016822698,80.25719052950282,1,0,0,84,191,11,,0.0,-1.0,43
49,53.27033070517114,39.17085308147726,-1,0,0,51,132,10,,0.0,-1.0,44
50,53.751942626807036,61.245144845732504,3,0,0,38,115,13,,0.0,-1.0,45
