node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,80.47231808428687,45.342970065770906,0,0,1,0,480,0,-1,0.0,-1.0,
1,87.48805903021109,23.42158431030733,0,1,0,0,480,13,-1,0.0,-1.0,10.0
2,70.45768814998524,24.175118477375467,0,1,0,0,480,10,-1,0.0,-1.0,25.0
3,3.9861973410822205,28.415123981978173,0,1,0,0,480,6,-1,0.0,-1.0,22.0
4,49.29068284906286,84.34360150711723,0,1,0,0,480,12,-1,0.0,-1.0,10.0
5,50.88564893323571,17.91506025730921,0,1,0,0,480,9,-1,0.0,-1.0,19.0
79,35.658438503559275,23.736179593906726,-4,0,0,134,194,17,1,,,
6,99.27659709997228,27.007306798062423,4,0,0,303,476,19,1,,,
64,15.665841002228454,10.758771392988331,-2,0,0,339,445,14,2,,,
10,44.530109967950914,23.904045934589103,2,0,0,25,134,19,2,,,
25,43.58777893996191,6.521267458334757,-4,0,0,128,250,5,3,,,
11,80.28241647126568,54.507782567592876,4,0,0,144,242,15,3,,,
57,90.05562707491244,92.13432718185194,-2,0,0,40,100,14,4,,,
13,94.80982266851785,36.704967344458474,2,0,0,53,208,15,4,,,
19,10.875176604964077,5.534993716351655,-3,0,0,132,306,6,5,,,
14,6.400310914174012,63.07885345497092,3,0,0,241,382,11,5,,,
26,80.64843224670358,90.80051900215011,-2,0,0,243,348,14,6,,,
16,89.18064144685661,99.8116314600281,2,0,0,155,298,13,6,,,
27,24.839417920231675,48.55097567819529,-3,0,0,150,311,11,7,,,
17,35.04055137102819,74.47462633841954,3,0,0,81,173,14,7,,,
66,64.81610167337426,90.58644149553648,-3,0,0,88,197,7,8,,,
18,6.577079228015348,36.970543955963066,3,0,0,219,355,7,8,,,
87,25.202197472416778,32.36980320172162,-2,0,0,2,78,15,9,,,
21,45.29702511417205,52.41791104409618,2,0,0,156,328,18,9,,,
68,48.79051805727701,73.52592131135894,-4,0,0,107,194,8,10,,,
29,6.561957838657706,66.78823677428953,4,0,0,108,201,11,10,,,
15,31.722673458346463,6.635526100004919,-3,0,0,309,482,16,11,,,
33,27.80902971816551,69.03509219818777,3,0,0,16,187,8,11,,,
7,98.52947250983863,93.6334681508224,-4,0,0,283,427,9,12,,,
34,65.14819352444364,55.449620559233615,4,0,0,300,396,6,12,,,
77,7.847869809603991,53.957385931832825,-3,0,0,307,371,15,13,,,
35,0.03874129704445339,12.578199980401116,3,0,0,10,155,11,13,,,
76,55.649691832339855,21.51830421867875,-2,0,0,218,328,14,14,,,
36,84.2869428648664,27.173836976457256,2,0,0,315,440,13,14,,,
23,36.10732671418502,6.749902032632759,-2,0,0,16,78,12,15,,,
38,15.49270341341754,89.81520422531237,2,0,0,335,470,19,15,,,
28,51.9063064396569,98.50012164579464,-2,0,0,245,305,7,16,,,
40,85.26798655735955,40.50557645474898,2,0,0,259,399,7,16,,,
78,63.78099844857796,64.10022903764451,-2,0,0,131,229,8,17,,,
41,73.52632964197792,66.77643563536141,2,0,0,48,164,10,17,,,
9,69.5414811454475,84.57176615488142,-4,0,0,38,112,11,18,,,
42,77.15146679199265,66.01889492405368,4,0,0,155,230,10,18,,,
32,24.35652986923652,7.126196425810926,-4,0,0,347,431,11,19,,,
46,8.629872332746192,18.118868898779162,4,0,0,144,249,19,19,,,
44,93.99208730227213,22.342518865612394,-3,0,0,308,418,6,20,,,
47,28.666712125797154,46.331848568565235,3,0,0,19,165,9,20,,,
8,54.24415086406432,9.196308264171304,-2,0,0,317,388,5,21,,,
48,87.4523985641134,51.56162821758775,2,0,0,157,299,6,21,,,
20,58.87910405094958,80.20309875232321,-4,0,0,124,300,7,22,,,
49,65.19049607828713,42.59551516969404,4,0,0,263,359,9,22,,,
39,62.78348305625211,63.0286805334727,-4,0,0,310,486,13,23,,,
50,87.00623519518129,66.26214540900936,4,0,0,58,177,13,23,,,
53,90.53111477799014,22.76678389694885,-2,0,0,77,182,8,24,,,
52,82.72342045102526,73.36553526655217,2,0,0,318,456,6,24,,,
88,66.58449682635487,29.169889509771195,-4,0,0,84,192,17,25,,,
58,60.703724268646134,53.52648708547855,4,0,0,278,340,10,25,,,
93,37.46771131946115,77.57366263482795,-4,0,0,251,390,16,26,,,
59,99.39914232052762,57.94257189858904,4,0,0,217,347,8,26,,,
55,5.017987759175391,49.56726271964877,-4,0,0,207,332,16,27,,,
61,28.9513795851007,1.3751075577527971,4,0,0,204,268,18,27,,,
60,92.7458323812227,91.65950505440658,-3,0,0,347,478,17,28,,,
62,43.9168407798182,86.13701361114107,3,0,0,120,197,8,28,,,
51,9.063025313938622,47.750120726593224,-2,0,0,299,438,14,29,,,
65,95.4681983778613,42.139768198525715,2,0,0,213,351,17,29,,,
89,53.06228132273559,65.12838443929847,-4,0,0,149,271,6,30,,,
69,34.96456924201109,62.5390630125431,4,0,0,279,403,17,30,,,
45,47.226040100261,35.692797575473946,-4,0,0,0,80,18,31,,,
70,2.3152433609641365,82.43125607505779,4,0,0,155,232,15,31,,,
56,11.03387384764548,68.13109410096725,-2,0,0,352,477,7,32,,,
71,99.80322752195906,95.47064923588759,2,0,0,225,372,18,32,,,
24,16.55077110256662,12.84686052455173,-3,0,0,18,147,11,33,,,
72,35.98948405378145,53.11012820441634,3,0,0,78,194,15,33,,,
37,91.2198888579123,87.45461147783163,-4,0,0,143,264,15,34,,,
73,23.621696312373185,30.298740534393875,4,0,0,277,339,7,34,,,
67,86.98931763205916,56.690318213066995,-4,0,0,242,344,10,35,,,
74,45.73461016526299,74.70809068535664,4,0,0,88,252,16,35,,,
12,19.763000481547788,94.95386409674772,-3,0,0,292,407,11,36,,,
75,1.7882390838841355,39.37741304151291,3,0,0,320,414,15,36,,,
30,34.5764983212849,50.18062121126549,-3,0,0,20,124,17,37,,,
81,18.468335196497176,81.86061271089271,3,0,0,2,104,8,37,,,
54,97.71721641968996,28.507766786986565,-4,0,0,296,462,13,38,,,
82,0.3051265761076505,4.38886025573294,4,0,0,204,272,18,38,,,
43,8.005480065671156,29.271100231037927,-4,0,0,123,229,16,39,,,
83,12.701894027906713,42.02405826757543,4,0,0,283,417,16,39,,,
22,27.073001702520962,73.63872808738148,-2,0,0,349,437,6,40,,,
84,33.37378343647413,17.783585805447856,2,0,0,248,383,12,40,,,
80,22.03864390159004,4.0523940057306636,-4,0,0,56,189,16,41,,,
85,11.094947410690104,93.88625369397775,4,0,0,118,236,7,41,,,
63,83.6134217084376,60.36691875331541,-4,0,0,291,408,8,42,,,
91,34.789401355751906,77.77499164424934,4,0,0,218,381,6,42,,,
31,21.70345706953706,16.024228017622168,-3,0,0,283,427,10,43,,,
92,73.89989949776367,69.62280641433584,3,0,0,62,173,16,43,,,
90,51.91962965129565,41.32847637151508,-3,0,0,230,325,12,44,,,
94,95.77036319785567,68.89795191164917,3,0,0,209,330,14,44,,,
86,91.125022129299,77.18986083862802,-2,0,0,42,106,14,45,,,
95,40.78992510699185,79.64812628269694,2,0,0,202,311,7,45,,,
