node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,44.27651791943279,87.25921165442657,1,0,0,39,187,14,,1.0,119.0,1
6,54.861949448095224,80.65960450639753,-1,0,0,55,218,11,,1.0,57.0,2
7,84.8552053473581,24.542838023046,-1,0,0,219,376,7,,0.0,-1.0,3
8,77.76895335579316,64.86622263665264,1,0,0,199,267,6,,0.0,-1.0,4
9,50.7405371662137,8.866694604598601,3,0,0,335,495,14,,0.0,-1.0,5
10,57.233836819885695,15.538095802456375,-3,0,0,353,513,19,,0.0,-1.0,6
11,81.62553138345308,93.46218106279746,2,0,0,36,107,19,,0.0,-1.0,7
12,47.81076541057344,44.052717754956916,1,0,0,150,283,12,,0.0,-1.0,8
13,48.87822915443486,6.718209281771614,2,0,0,102,208,7,,0.0,-1.0,9
14,23.698155697404477,94.06108551210316,-2,0,0,153,252,7,,1.0,218.0,10
15,34.50743999918685,59.13577296340026,1,0,0,340,409,19,,0.0,-1.0,11
16,64.914174218103,87.7156012433054,1,0,0,250,316,10,,0.0,-1.0,12
17,23.817834422536986,89.01300945366562,-1,0,0,22,167,8,,0.0,-1.0,13
18,39.165602050292705,92.17770572581442,3,0,0,90,186,5,,0.0,235.0,14
19,41.131793745217394,10.395998230645809,3,0,0,225,338,18,,0.0,-1.0,15
20,5.212291004732927,96.72879871858035,-1,0,0,22,87,9,,0.0,-1.0,16
21,12.133616873878704,54.11916263844362,-2,0,0,71,169,5,,0.0,-1.0,17
22,52.69794956545331,40.13572366028787,-3,0,0,49,183,16,,1.0,-1.0,18
23,41.80309111808176,47.57161279603138,-3,0,0,282,450,17,,1.0,394.0,19
24,9.95342623408032,79.09068645938643,-1,0,0,355,516,19,,1.0,-1.0,20
25,37.706378898371305,24.45395861967161,-1,0,0,351,450,10,,1.0,-1.0,21
26,31.82673111532993,61.1869799000739,1,0,0,142,240,17,,0.0,-1.0,22
27,77.51050805803632,15.341969716274606,-3,0,0,312,463,16,,0.0,-1.0,23
28,59.25687887893607,42.24122970980109,-3,0,0,126,286,11,,0.0,-1.0,24
29,86.19720775565115,94.92990808092459,1,0,0,136,204,9,,0.0,404.0,25
30,67.85423822449619,58.98051421519918,3,0,0,348,526,6,,1.0,-1.0,26
31,78.03554679487536,49.58060459107379,-2,0,0,76,194,5,,1.0,129.0,27
32,5.537235182452194,70.10958499017264,1,0,0,260,375,19,,0.0,-1.0,28
33,58.03845818753028,15.14377700085614,3,0,0,70,247,6,,0.0,-1.0,29
34,21.29669958000585,23.06765553883273,-1,0,0,341,467,5,,1.0,-1.0,30
35,73.24096646593354,51.837197403558854,-3,0,0,285,416,7,,0.0,-1.0,31
36,4.789435153517241,83.79650458271084,-3,0,0,121,284,19,,0.0,204.0,32
37,64.49664292830927,73.3150173731259,3,0,0,166,280,10,,0.0,365.0,33
38,93.7436802883288,26.016763050301893,1,0,0,104,279,16,,1.0,-1.0,34
39,58.96083867339157,76.01484412028687,-1,0,0,145,240,7,,0.0,-1.0,35
40,51.27917515347181,48.60698171084861,1,0,0,238,306,6,,0.0,-1.0,36
41,92.87241832957933,24.360308392285667,-2,0,0,319,487,19,,1.0,334.0,37
42,65.28846487293215,97.02882504045517,3,0,0,7,103,9,,1.0,-1.0,38
43,21.998717051707683,46.24117871525255,-1,0,0,255,419,13,,0.0,-1.0,39
44,97.54372920658555,3.5854139816478336,1,0,0,351,511,18,,0.0,-1.0,40
45,62.985458137775026,40.45414039184016,-2,0,0,12,169,17,,0.0,-1.0,41
46,77.10920738002231,32.32406600975993,-1,0,0,318,479,7,,1.0,-1.0,42
47,37.28833613993117,51.56368284361006,3,0,0,208,341,10,,1.0,114.0,43
48,34.58821165932034,25.95742979967567,3,0,0,175,337,12,,1.0,-1.0,44
49,35.533376948372975,90.79509930496405,-1,0,0,318,381,14,,0.0,-1.0,45
50,34.267534878105856,89.94323676261934,-3,0,0,234,333,7,,0.0,-1.0,46
51,20.501966978016362,67.21807886807267,2,0,0,306,391,7,,0.0,-1.0,47
52,74.49623966783896,11.136582937993623,3,0,0,23,84,15,,1.0,-1.0,48
53,54.39861065038224,1.3086601295597244,3,0,0,203,299,10,,0.0,-1.0,49
54,92.82260908037989,52.42621055179828,2,0,0,227,403,12,,0.0,32.0,50
55,3.676599242016443,68.32229143966023,1,0,0,215,282,17,,0.0,241.0,51
56,88.57075707254585,73.752116917405,2,0,0,173,301,7,,0.0,-1.0,52
57,13.374166386717423,53.98877957344597,1,0,0,247,406,17,,1.0,-1.0,53
58,73.30985403703575,80.0570061740602,-1,0,0,113,194,13,,0.0,-1.0,54
59,1.6002013327347187,28.3739459767543,2,0,0,1,171,18,,0.0,373.0,55
60,88.46437537787584,25.843186128027384,-2,0,0,242,346,19,,0.0,-1.0,56
61,47.25321288486685,69.66652095688865,-3,0,0,339,467,14,,0.0,-1.0,57
62,98.5598737172193,42.58603747948033,3,0,0,159,313,19,,0.0,-1.0,58
63,50.3674622720924,55.86295708601327,-1,0,0,99,234,9,,0.0,118.0,59
64,23.416538928160634,36.867835322720346,3,0,0,339,445,8,,0.0,-1.0,60
65,43.44662885463192,1.9323405222256618,-1,0,0,170,262,9,,1.0,392.0,61
66,0.7614508458636648,22.430862633432135,-2,0,0,137,258,14,,1.0,-1.0,62
67,51.22234246211238,95.56916018769894,-1,0,0,176,317,14,,0.0,404.0,63
68,97.26043926192273,64.71845467884428,-2,0,0,185,250,6,,0.0,-1.0,64
