node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,46.636538554509976,62.523662314090366,-2,0,0,226,316,16,,0.0,-1.0,1
6,66.49567656784774,23.290782963873692,-3,0,0,334,460,18,,0.0,-1.0,2
7,35.24424885176347,14.459020463075234,-2,0,0,99,249,5,,0.0,416.0,3
8,12.601573404955523,82.5067355243756,-2,0,0,50,141,8,,0.0,-1.0,4
9,75.07213403270845,44.26834866288443,-1,0,0,308,420,19,,0.0,314.0,5
10,9.590928384292729,44.992174336995305,2,0,0,46,196,18,,0.0,108.0,6
11,29.445569374480186,77.79192204275114,3,0,0,314,483,14,,0.0,-1.0,7
12,9.66393344434172,45.136855374505714,-3,0,0,90,260,16,,0.0,-1.0,8
13,59.1387043629907,98.57252532130552,-1,0,0,329,431,18,,1.0,-1.0,9
14,8.960813119207266,11.396047216696603,-3,0,0,165,294,9,,0.0,-1.0,10
15,98.80491602165009,40.56251544629029,1,0,0,61,127,7,,0.0,-1.0,11
16,74.3714307198145,78.34753824909471,-1,0,0,100,256,14,,0.0,-1.0,12
17,31.455940921291358,21.430020694120056,3,0,0,22,145,17,,0.0,-1.0,13
18,27.609120005272302,76.43934250381481,-3,0,0,259,401,11,,1.0,-1.0,14
19,84.0479451025298,69.9504937171297,-3,0,0,279,386,17,,0.0,306.0,15
20,44.122756970888474,26.25634567585221,1,0,0,162,237,12,,1.0,-1.0,16
21,42.52490424941272,91.45266196292458,2,0,0,99,260,6,,1.0,135.0,17
22,86.31955417569937,32.33762074193568,-2,0,0,26,148,10,,0.0,-1.0,18
23,32.794081607037626,77.9974049778931,-3,0,0,58,174,14,,0.0,204.0,19
24,42.657405258452094,57.272280849466085,-1,0,0,116,287,16,,0.0,-1.0,20
25,42.23177403635686,24.233881983636252,2,0,0,302,433,18,,0.0,-1.0,21
26,18.885376885572757,13.954171943372984,-1,0,0,231,396,17,,0.0,400.0,22
27,1.1422780444411362,28.06164567038364,1,0,0,244,385,11,,0.0,104.0,23
28,17.140859031096777,25.795042669550703,-3,0,0,137,281,13,,1.0,54.0,24
29,7.580400949983668,34.1559362993067,-3,0,0,279,350,11,,0.0,-1.0,25
30,51.99585897076429,94.45714149411192,-1,0,0,82,213,8,,1.0,-1.0,26
31,34.70719636155529,3.102297917169883,-3,0,0,169,242,12,,0.0,-1.0,27
32,36.23643833354736,81.72242874567002,3,0,0,322,496,7,,1.0,-1.0,28
33,34.01472665917399,29.17306705897431,-2,0,0,300,368,14,,0.0,-1.0,29
34,91.89951411121791,29.72292781946311,3,0,0,288,370,12,,0.0,-1.0,30
35,97.02616839204556,83.26357404308321,-1,0,0,355,478,12,,0.0,-1.0,31
