node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,23.232166518671626,9.371048004275274,0,0,1,0,480,0,-1,0.0,-1.0,
1,26.30354222897866,12.286219658211905,0,1,0,0,480,10,-1,0.0,-1.0,25.0
2,16.969430849430967,33.41145118559744,0,1,0,0,480,14,-1,0.0,-1.0,23.0
3,41.399074672200086,90.37242257513796,0,1,0,0,480,10,-1,0.0,-1.0,23.0
4,19.56157715000211,97.17589759212161,0,1,0,0,480,12,-1,0.0,-1.0,27.0
5,81.01532098961717,88.1471389893441,0,1,0,0,480,8,-1,0.0,-1.0,10.0
6,92.94439897402434,75.32411971411207,-3,0,0,132,252,19,1,,,
9,37.825591155264945,4.194707306420719,3,0,0,49,146,16,1,,,
86,47.33390539528769,1.827551473835698,-3,0,0,222,325,12,2,,,
10,76.2754385474773,57.31575117175184,3,0,0,318,474,11,2,,,
68,50.91525383027069,27.46143348156331,-2,0,0,190,258,8,3,,,
14,84.3069272725063,8.855425197191035,2,0,0,78,224,16,3,,,
20,63.13740799691089,91.3088178051939,-3,0,0,21,108,12,4,,,
16,33.30445409266838,62.652877181187115,3,0,0,354,533,17,4,,,
57,97.91511617091211,37.666313900256576,-2,0,0,260,334,18,5,,,
18,20.426360210287374,85.53033215470633,2,0,0,187,272,11,5,,,
45,15.885753598511155,57.276645842786586,-4,0,0,102,247,7,6,,,
19,4.496650795130497,35.59377266885211,4,0,0,56,177,15,6,,,
31,19.719586453039163,75.04902434710338,-2,0,0,47,188,7,7,,,
22,6.285329368298209,84.09232614634595,2,0,0,45,137,11,7,,,
61,57.513844105080715,92.85721953957477,-3,0,0,225,372,13,8,,,
23,77.99125785441191,90.24316492756189,3,0,0,175,278,15,8,,,
40,43.28058745504877,58.41741841817242,-3,0,0,125,254,15,9,,,
25,40.26410850864478,63.40996855258,3,0,0,318,426,12,9,,,
42,10.16583640049965,83.4320712042389,-4,0,0,84,226,6,10,,,
26,42.41789912069983,42.764843051565116,4,0,0,38,204,11,10,,,
66,7.985402266344521,76.61876834534036,-3,0,0,268,438,9,11,,,
32,17.37141032076227,6.338489629950839,3,0,0,230,381,10,11,,,
63,56.5156572577808,83.49206432512698,-2,0,0,312,419,8,12,,,
33,52.75533961458343,55.35239541623472,2,0,0,233,354,17,12,,,
27,54.663701879490155,35.59267096208225,-3,0,0,318,415,16,13,,,
35,94.5769295678697,28.50032320874899,3,0,0,98,265,13,13,,,
64,22.1533005535813,86.16295737811096,-3,0,0,357,423,19,14,,,
38,23.156018143926637,55.01211969863894,3,0,0,104,188,7,14,,,
11,81.48759623433116,7.555126661096212,-4,0,0,49,183,14,15,,,
39,38.62819866096155,96.15792611591885,4,0,0,188,302,7,15,,,
30,96.95752884813925,66.01760977729654,-3,0,0,67,192,16,16,,,
41,94.47662659001472,98.92342999379551,3,0,0,283,449,18,16,,,
13,90.3268594494484,10.990993974174568,-3,0,0,110,227,17,17,,,
43,38.21164941872488,59.48287062056128,3,0,0,235,387,6,17,,,
65,59.192014037726956,72.55001353845255,-3,0,0,182,338,8,18,,,
46,54.671594594472474,18.935578853839985,3,0,0,302,455,10,18,,,
54,28.529997579488185,79.4179964878631,-4,0,0,281,405,13,19,,,
49,91.60839855813752,57.53143565053058,4,0,0,96,242,15,19,,,
12,62.12319904757898,24.7705887990758,-2,0,0,251,324,11,20,,,
50,13.504799872780337,54.750964781245635,2,0,0,288,417,12,20,,,
99,20.12730385178173,59.4956620558265,-3,0,0,278,427,7,21,,,
53,43.49178801251945,42.149646683863004,3,0,0,301,479,10,21,,,
24,31.157626725800135,91.17651062733667,-4,0,0,243,413,5,22,,,
56,83.88063350231356,18.708823115320726,4,0,0,348,430,13,22,,,
79,9.4808271336286,63.168070089289344,-3,0,0,351,443,14,23,,,
59,34.466327468835665,80.23539573607815,3,0,0,82,196,13,23,,,
51,18.09731153658678,76.75048387476743,-4,0,0,61,222,15,24,,,
60,47.72084919532584,90.46034835440229,4,0,0,141,282,9,24,,,
90,88.4207256894975,27.732210102611365,-2,0,0,173,294,11,25,,,
62,98.26099070125561,45.38945595182759,2,0,0,169,276,11,25,,,
95,68.45397405050858,37.28136771643605,-3,0,0,27,145,14,26,,,
67,31.078690457365845,80.5232276849842,3,0,0,69,167,13,26,,,
88,61.9131870047114,56.00929176752085,-3,0,0,59,135,12,27,,,
69,95.27596970216541,76.50623977114992,3,0,0,65,239,16,27,,,
47,54.17304293339414,97.31018826310861,-3,0,0,212,342,16,28,,,
70,98.5686073873647,36.44698984122038,3,0,0,339,465,13,28,,,
8,51.0450234676244,93.24854267666342,-4,0,0,291,393,16,29,,,
71,64.92196335416386,61.158867786372674,4,0,0,317,491,7,29,,,
89,23.315799853660447,64.66431289040213,-3,0,0,316,386,17,30,,,
72,68.75567410688029,3.8316566041330824,3,0,0,160,321,10,30,,,
15,2.5097355496998097,23.505943004192233,-3,0,0,111,280,12,31,,,
73,29.17193238773741,90.93375737908073,3,0,0,278,451,5,31,,,
58,61.64496471503238,7.78236188960304,-3,0,0,147,321,18,32,,,
74,42.382005487222685,96.06436790815472,3,0,0,270,395,18,32,,,
48,71.44085958537897,48.09825595833519,-4,0,0,3,70,8,33,,,
75,21.350317264497576,99.74239734810894,4,0,0,141,258,15,33,,,
29,68.97557615389456,23.10348002217636,-4,0,0,314,419,16,34,,,
76,69.75809089595323,77.63934240664878,4,0,0,15,116,11,34,,,
37,30.230553638046676,68.02536731460786,-3,0,0,271,364,10,35,,,
77,39.68611722025358,90.70081212606208,3,0,0,277,416,12,35,,,
55,61.77283327469959,6.405155685655961,-4,0,0,258,370,16,36,,,
78,54.546290095862204,68.0938380224635,4,0,0,46,220,10,36,,,
17,13.17245973610538,43.732993359107496,-2,0,0,190,330,13,37,,,
80,87.90789882621566,17.828322821598807,2,0,0,193,318,15,37,,,
7,78.87798316170611,43.781829660561954,-4,0,0,189,340,5,38,,,
81,73.7725934634846,2.540075899465455,4,0,0,25,183,16,38,,,
44,37.50480789552455,40.111620565479235,-4,0,0,60,238,18,39,,,
82,92.6203016562519,98.29171160311863,4,0,0,224,365,18,39,,,
93,50.775721585901714,73.16991899547214,-4,0,0,181,300,13,40,,,
83,35.418006679809444,10.707384971533484,4,0,0,43,158,18,40,,,
