node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,20.730390440611647,86.98119690665997,0,0,1,0,480,0,-1,0.0,-1.0,
1,74.77836752153759,34.52200605541766,0,1,0,0,480,7,-1,0.0,-1.0,21.0
2,76.50123626288985,62.753861844522795,0,1,0,0,480,11,-1,0.0,-1.0,29.0
3,0.37857336323967594,38.0262026011635,0,1,0,0,480,5,-1,0.0,-1.0,28.0
4,29.04874991943305,21.790862170589687,0,1,0,0,480,14,-1,0.0,-1.0,23.0
8,88.87895883139097,49.57046857824678,-3,0,0,55,138,16,1,,,
5,25.15893940708449,94.23648465755225,3,0,0,139,289,19,1,,,
37,92.86417633825496,23.777903804385993,-3,0,0,328,435,17,2,,,
9,89.51521253124129,6.302885287127491,3,0,0,283,452,8,2,,,
73,92.40089225976988,79.18108304969869,-2,0,0,2,70,12,3,,,
10,91.64355221763077,41.5445316342223,2,0,0,11,144,18,3,,,
71,0.6975935285060131,76.76170438976348,-3,0,0,299,377,17,4,,,
12,79.69026832942569,4.737472758140038,3,0,0,233,347,9,4,,,
52,35.866461434959085,9.669751374705593,-3,0,0,320,495,7,5,,,
14,32.14019916578443,15.129379569539058,3,0,0,152,319,8,5,,,
72,17.843564854119865,5.245483812386286,-2,0,0,15,130,8,6,,,
15,39.25314146782147,22.056566055862582,2,0,0,102,241,18,6,,,
18,11.894392458004955,95.71569223680069,-3,0,0,150,252,16,7,,,
17,66.01303889505533,43.59349047817289,3,0,0,117,256,18,7,,,
40,68.21790592258289,97.62641725102806,-4,0,0,278,346,6,8,,,
22,91.37605242320807,43.53135673833498,4,0,0,136,307,9,8,,,
13,98.71959744186861,69.70268873161804,-4,0,0,185,303,11,9,,,
23,16.66696597564481,58.44712032866277,4,0,0,324,402,7,9,,,
46,88.05954928197636,7.501668262212002,-2,0,0,352,521,6,10,,,
24,1.7256505546768053,19.62488389953935,2,0,0,39,112,8,10,,,
11,15.537048742184778,68.33826894351941,-2,0,0,12,124,13,11,,,
25,0.25293967947646046,18.05359125715388,2,0,0,350,448,7,11,,,
54,88.06149636866301,9.432447665655419,-4,0,0,339,463,12,12,,,
26,47.47571233962561,39.33243110934159,4,0,0,295,400,17,12,,,
61,81.17805232658257,28.05080747255054,-4,0,0,134,215,11,13,,,
27,36.92965649266392,83.09528639338625,4,0,0,51,211,8,13,,,
77,76.2239278961011,68.86389351561068,-4,0,0,67,196,18,14,,,
29,44.53410906776725,27.22296754759518,4,0,0,66,128,14,14,,,
57,92.67110060221793,3.7683886949888112,-3,0,0,255,323,10,15,,,
31,84.1741088471657,18.37393642617563,3,0,0,15,86,10,15,,,
45,20.81868690026193,70.34727721303311,-3,0,0,286,366,7,16,,,
32,87.87527445125362,52.62762016953331,3,0,0,20,171,16,16,,,
21,98.41527653173495,96.91642606278063,-2,0,0,132,260,13,17,,,
36,55.54237534221072,28.204112626253053,2,0,0,174,318,8,17,,,
19,27.037052545048667,27.783454587501733,-4,0,0,231,348,5,18,,,
38,25.27360069326161,35.46393462802631,4,0,0,297,448,19,18,,,
58,47.003727494014136,19.2759555350709,-3,0,0,352,507,12,19,,,
39,89.45378612561285,50.762539542551636,3,0,0,86,166,13,19,,,
28,67.4996304645678,93.64317628711059,-2,0,0,254,319,5,20,,,
41,78.32962968923644,17.260011865109327,2,0,0,253,404,10,20,,,
35,39.92432047266242,78.47879929429111,-3,0,0,321,442,9,21,,,
42,78.83539290399766,74.83371492260189,3,0,0,329,467,6,21,,,
7,21.421715215298253,17.440379964594833,-3,0,0,91,212,16,22,,,
43,23.261699447722563,32.53498308876159,3,0,0,204,347,6,22,,,
81,76.50369650036276,21.382437786949417,-2,0,0,88,254,7,23,,,
47,44.59077352581128,60.71752203290078,2,0,0,331,415,8,23,,,
59,53.678170866424566,85.35793440668431,-2,0,0,331,445,10,24,,,
49,68.26919603167208,62.0154112997154,2,0,0,250,405,15,24,,,
67,26.46252679528317,51.15067523465978,-4,0,0,197,309,15,25,,,
51,7.4436896153098235,56.068252642408424,4,0,0,276,355,7,25,,,
48,67.6276785832068,99.6195912374829,-2,0,0,160,287,16,26,,,
53,30.64488960927906,67.4354487407644,2,0,0,18,193,5,26,,,
30,12.268453803335555,67.2027395685146,-2,0,0,277,424,15,27,,,
55,54.01450624841042,29.611556479642186,2,0,0,237,359,18,27,,,
65,7.72201707722725,81.4182646484471,-4,0,0,73,164,13,28,,,
56,66.73261632938063,54.94514944575069,4,0,0,152,227,19,28,,,
68,76.67313906173337,90.61827155005169,-3,0,0,303,479,11,29,,,
62,0.630494631918066,85.5239057522969,3,0,0,54,155,7,29,,,
34,52.005274153721345,2.8183547312732316,-2,0,0,358,472,12,30,,,
63,11.941224240661462,1.7611123362948455,2,0,0,226,399,13,30,,,
74,10.26648015382563,77.69101523843331,-2,0,0,91,231,14,31,,,
64,35.37976633679486,37.93799896249575,2,0,0,249,349,9,31,,,
33,14.40806321409519,64.2863324901755,-2,0,0,209,277,17,32,,,
66,40.559273020833345,48.99236137695944,2,0,0,98,193,13,32,,,
16,49.41532235980958,78.18927084903275,-3,0,0,62,141,9,33,,,
69,97.05296007351492,42.6723924601364,3,0,0,302,381,11,33,,,
6,48.631706799153726,84.77087182241195,-4,0,0,5,171,17,34,,,
75,84.39996974269962,90.5301665182571,4,0,0,284,420,8,34,,,
60,91.13165277860585,39.82316632172018,-2,0,0,218,326,16,35,,,
76,54.369406746635995,70.3412070528096,2,0,0,294,385,5,35,,,
20,64.55022218385325,77.05096221471027,-4,0,0,298,422,6,36,,,
78,64.68336203055937,54.755925277788364,4,0,0,53,163,15,36,,,
44,71.01282398630768,23.83930940678586,-2,0,0,319,408,10,37,,,
79,47.91954541955694,99.61250195648306,2,0,0,209,361,14,37,,,
70,99.00338587684591,29.495571172268132,-3,0,0,342,467,9,38,,,
80,33.75607804221564,8.82687704445486,3,0,0,233,307,17,38,,,
50,98.97341523090019,6.06681403781838,-3,0,0,133,216,13,39,,,
82,53.26933596187057,9.580151660057068,3,0,0,84,157,16,39,,,
