node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
6,10.608243080344714,52.422119543910306,-2,0,0,2,90,8,,0.0,-1.0,1
7,61.05813967901979,99.89845951471733,-2,0,0,117,197,6,,0.0,-1.0,2
8,14.091570976250667,61.356019725864265,-1,0,0,29,132,18,,0.0,-1.0,3
9,47.67157944793576,25.711458437623424,3,0,0,207,377,5,,0.0,407.0,4
10,94.22101698555647,79.08436830618024,-1,0,0,14,154,13,,0.0,-1.0,5
11,77.70577859229103,89.9186045322149,-3,0,0,106,176,12,,1.0,135.0,6
12,72.50440625769706,50.67394609663781,2,0,0,158,239,18,,1.0,367.0,7
13,39.15365050199527,70.41335269634361,-1,0,0,326,475,13,,1.0,267.0,8
14,60.281180275177526,54.287647668695726,-2,0,0,176,300,8,,0.0,-1.0,9
15,58.90571502453857,65.53475926194274,-3,0,0,145,219,8,,0.0,42.0,10
16,96.87041926920575,75.31580615951906,3,0,0,45,119,17,,0.0,-1.0,11
17,17.643268836767845,46.676877786566415,2,0,0,66,239,7,,0.0,287.0,12
18,67.82416759324508,17.56539341303467,1,0,0,33,132,17,,0.0,-1.0,13
19,93.27065651444227,7.702529451792783,2,0,0,190,277,9,,1.0,-1.0,14
20,61.098320912592065,97.59353468498946,-2,0,0,154,239,19,,0.0,-1.0,15
21,72.78682932672285,67.72581743159331,1,0,0,157,293,13,,0.0,-1.0,16
22,99.74204042010832,79.17974280536517,-1,0,0,288,426,19,,0.0,-1.0,17
23,97.02934319459646,69.88922262914392,2,0,0,75,184,11,,0.0,-1.0,18
24,66.54587742674933,76.25674778251204,-2,0,0,57,189,7,,0.0,333.0,19
25,18.875400324937097,80.5784992018418,-1,0,0,160,242,17,,0.0,-1.0,20
26,97.0140328898535,61.16432747563043,-2,0,0,32,200,14,,0.0,-1.0,21
27,1.2355342993489171,7.209239184489258,-2,0,0,301,432,7,,1.0,-1.0,22
28,23.470722236045404,49.10976632043056,-1,0,0,25,125,16,,1.0,-1.0,23
29,41.375582319786275,97.92120005390854,2,0,0,100,173,8,,0.0,351.0,24
30,94.5587655117807,39.27224896399126,2,0,0,26,201,5,,0.0,342.0,25
31,79.4316479276838,63.63633487338814,3,0,0,245,412,13,,0.0,-1.0,26
32,24.31356792123921,93.11772559096626,3,0,0,39,137,12,,0.0,-1.0,27
33,25.951756958025396,87.03433953781153,3,0,0,188,313,10,,1.0,398.0,28
34,63.7640729971665,62.11271090583368,-2,0,0,36,121,15,,0.0,128.0,29
35,83.840999276601,49.431020523457306,-3,0,0,216,301,19,,0.0,-1.0,30
36,85.3373949469629,55.02284613917836,3,0,0,82,172,10,,0.0,-1.0,31
37,98.464786155596,65.99300540729055,1,0,0,70,249,11,,1.0,-1.0,32
38,37.40605749191742,76.33639773289056,-3,0,0,294,402,8,,1.0,-1.0,33
39,50.98972999609305,80.6024998425622,1,0,0,56,128,5,,1.0,-1.0,34
40,83.34626668602832,61.6913191302902,-3,0,0,22,111,5,,1.0,-1.0,35
41,87.21884263109887,40.34270240488852,-3,0,0,352,471,6,,0.0,-1.0,36
42,5.7377011353884955,66.26481754582062,1,0,0,31,176,13,,0.0,-1.0,37
43,76.44518062296692,7.280151388938072,-1,0,0,181,294,16,,0.0,-1.0,38
44,77.09097418802176,63.91616945439231,-3,0,0,213,310,18,,0.0,404.0,39
45,11.64112457839418,53.99401336260071,-1,0,0,240,396,18,,0.0,133.0,40
46,10.874210440652575,32.16187497273012,-2,0,0,54,174,6,,1.0,361.0,41
47,80.39849262405228,10.078903169314879,-2,0,0,75,173,6,,0.0,-1.0,42
48,45.93878111040423,60.57130020828937,1,0,0,244,384,8,,0.0,-1.0,43
49,94.05114479027445,73.72654780679241,-3,0,0,208,380,14,,0.0,-1.0,44
50,13.92471736742058,96.88685330393726,3,0,0,216,361,19,,0.0,-1.0,45
51,47.79576411902332,36.97173885687515,2,0,0,94,258,9,,0.0,-1.0,46
52,12.871120687530901,93.34822582810486,3,0,0,64,129,12,,0.0,-1.0,47
53,58.62059353395086,98.79875256057655,1,0,0,27,123,6,,0.0,-1.0,48
54,17.38658752873906,54.58355785178283,1,0,0,279,418,17,,0.0,-1.0,49
55,10.988619768320362,52.42758268272083,1,0,0,222,350,15,,0.0,-1.0,50
56,88.97918238922942,10.93208519866512,-2,0,0,252,382,12,,0.0,-1.0,51
57,26.96488074421417,68.24019122065305,-3,0,0,346,507,9,,0.0,-1.0,52
58,7.628703608002252,45.39849244745157,2,0,0,334,502,10,,0.0,-1.0,53
59,33.30616276976457,83.81481937640359,3,0,0,335,459,18,,1.0,-1.0,54
60,4.907599311620448,86.339546774377,1,0,0,9,121,12,,0.0,-1.0,55
61,70.36320361943358,29.719052775933854,-2,0,0,83,254,14,,0.0,254.0,56
62,19.776853449349385,95.01763379053764,-3,0,0,165,269,17,,0.0,-1.0,57
63,55.3907983308612,34.477762356833644,-3,0,0,117,192,18,,0.0,222.0,58
64,4.446850551911396,16.57842504888197,1,0,0,160,325,9,,1.0,416.0,59
65,59.81650150625061,51.31095968543896,2,0,0,300,380,13,,1.0,91.0,60
66,75.76101165595469,83.4837573038732,-1,0,0,120,267,17,,1.0,-1.0,61
