node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,66.42702251560434,66.0626575289043,-1,0,0,2,76,17,,0.0,-1.0,1
6,52.05946805145697,61.1104073109803,-1,0,0,206,367,8,,0.0,-1.0,2
7,81.04943115370902,78.41967786883814,3,0,0,131,199,11,,1.0,-1.0,3
8,3.462537717841041,3.0436535737308867,-3,0,0,283,430,5,,0.0,-1.0,4
9,83.89448127704912,57.472968753056286,3,0,0,202,307,12,,0.0,-1.0,5
10,95.74273352691922,43.159159691647574,2,0,0,0,125,7,,1.0,-1.0,6
11,17.67418213957438,47.32349123878091,-2,0,0,212,375,17,,0.0,-1.0,7
12,43.65443079615231,51.71773814385163,3,0,0,341,487,12,,0.0,251.0,8
13,80.79472338769499,65.55839879367761,2,0,0,329,491,13,,1.0,-1.0,9
14,18.52753273993748,73.44772563550613,-1,0,0,39,104,5,,1.0,-1.0,10
15,59.189621327843156,57.83107305376814,-2,0,0,233,361,7,,1.0,-1.0,11
16,67.8256882435635,56.39654586565317,-2,0,0,146,267,15,,0.0,-1.0,12
17,45.75137363380934,64.03802828140961,3,0,0,120,190,12,,0.0,-1.0,13
18,72.37270695505751,22.57669428311906,2,0,0,79,173,12,,0.0,-1.0,14
19,49.704989423811256,45.81724632651236,2,0,0,144,225,18,,1.0,-1.0,15
20,3.990327061128829,83.44386564240058,1,0,0,149,238,10,,0.0,164.0,16
21,37.738202393842435,7.268923320120879,2,0,0,56,162,13,,1.0,-1.0,17
22,45.789909707648135,16.14808060915973,-3,0,0,326,456,5,,1.0,285.0,18
23,70.44144146346648,57.177157516765156,2,0,0,319,482,12,,0.0,-1.0,19
24,27.01138069779352,95.04738591509741,-2,0,0,30,154,9,,1.0,-1.0,20
25,29.174534825558073,55.499690697692074,2,0,0,176,266,16,,1.0,340.0,21
26,80.15678242910492,51.3892297954488,2,0,0,204,339,19,,1.0,-1.0,22
27,96.08556757752851,84.38545669795144,-3,0,0,5,77,17,,0.0,-1.0,23
28,92.10190140008959,37.2702583754439,2,0,0,336,494,19,,0.0,-1.0,24
29,54.83554174112586,84.01662954934007,-1,0,0,206,352,5,,1.0,158.0,25
30,90.35000343027458,94.43635779685215,3,0,0,166,299,19,,1.0,-1.0,26
31,87.91519932797559,73.07549040752342,-2,0,0,72,220,15,,0.0,-1.0,27
32,2.4214805531930006,31.49534494754631,-3,0,0,98,269,6,,0.0,-1.0,28
33,12.893628489343046,15.47586013401483,-3,0,0,212,288,7,,0.0,-1.0,29
34,29.0907187382892,7.47404571885526,1,0,0,134,247,17,,0.0,86.0,30
35,24.303181232421554,95.69788365391409,3,0,0,207,336,6,,0.0,295.0,31
36,31.194357858819576,15.971306992402356,1,0,0,329,461,18,,1.0,-1.0,32
37,71.83001804198076,82.85051500522498,2,0,0,354,481,7,,1.0,381.0,33
38,31.403784959648352,27.84973105783709,2,0,0,119,243,19,,0.0,-1.0,34
39,24.17595479050335,39.326123906637335,-3,0,0,114,250,6,,0.0,272.0,35
40,8.72317578388918,66.91292265562063,3,0,0,69,247,11,,0.0,-1.0,36
41,82.22263252564589,66.3682279739218,3,0,0,34,189,16,,0.0,-1.0,37
42,42.119968989304844,28.896224734423924,-1,0,0,206,370,8,,0.0,186.0,38
43,40.944616451157366,42.38374848872488,-2,0,0,153,230,19,,0.0,-1.0,39
44,66.60208284725071,92.80603556505649,2,0,0,101,185,19,,0.0,-1.0,40
45,7.058648944793888,95.33535928836221,2,0,0,349,495,19,,0.0,357.0,41
46,91.02012835620344,11.773230034288884,2,0,0,169,307,6,,1.0,201.0,42
47,18.358503108533387,31.15956014469229,-2,0,0,83,231,13,,1.0,283.0,43
48,55.96660409651919,13.447619607861327,1,0,0,306,373,12,,0.0,-1.0,44
49,20.0334953271887,90.26752939396792,2,0,0,243,310,6,,0.0,-1.0,45
50,10.930063077092578,39.887826513933945,1,0,0,314,467,18,,0.0,-1.0,46
51,76.30017776587087,88.85831168907382,2,0,0,74,191,7,,0.0,-1.0,47
52,33.60425625966879,16.443750535756617,1,0,0,220,296,14,,0.0,-1.0,48
53,73.70116590955615,77.25577586731765,1,0,0,55,202,15,,1.0,-1.0,49
54,98.00334440605442,13.954185144340425,-1,0,0,235,414,17,,0.0,131.0,50
55,70.9420882669351,41.72925377346552,2,0,0,196,276,13,,1.0,-1.0,51
56,91.46294375674543,40.78308843333858,-2,0,0,57,214,19,,1.0,-1.0,52
57,44.59603755626661,12.679659818673416,3,0,0,351,483,11,,0.0,-1.0,53
58,32.09367850908799,40.08404703922842,-3,0,0,353,419,14,,1.0,-1.0,54
59,1.7508754377850932,43.757446844282896,-3,0,0,267,396,8,,0.0,239.0,55
60,33.63185512673063,80.3839735800492,2,0,0,127,240,6,,0.0,-1.0,56
61,10.711261344579292,76.02111269228912,-3,0,0,273,396,9,,0.0,-1.0,57
62,71.40115432767341,24.178232778310594,-3,0,0,81,208,8,,0.0,128.0,58
63,8.32716683417971,84.1833445755696,-3,0,0,190,327,6,,1.0,170.0,59
64,24.943004274491344,14.556011970709825,-1,0,0,260,366,8,,0.0,-1.0,60
65,35.90366019131921,40.0882823659052,1,0,0,286,450,19,,0.0,-1.0,61
66,32.60879797800881,97.64811125069512,2,0,0,344,452,9,,0.0,-1.0,62
67,88.08206692963502,87.29754964590887,-3,0,0,88,162,11,,1.0,-1.0,63
68,39.87675905207699,96.28696397384934,3,0,0,107,272,7,,1.0,418.0,64
69,68.40152962916977,83.19946687050768,2,0,0,315,451,18,,1.0,107.0,65
70,50.0875125054362,16.061729319935235,3,0,0,46,153,14,,0.0,-1.0,66
71,88.68855049846765,48.64267393721744,-1,0,0,134,288,5,,0.0,-1.0,67
72,96.8554909085197,25.486101140252448,2,0,0,70,164,12,,0.0,-1.0,68
73,99.23789914312245,22.242468197214905,3,0,0,127,251,10,,0.0,341.0,69
74,36.81667580234694,59.4016522924926,1,0,0,157,284,9,,1.0,-1.0,70
75,69.3323059184495,72.02821690064071,-1,0,0,338,472,8,,0.0,-1.0,71
