node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,85.51262727340942,3.358058651236684,0,0,1,0,480,0,-1,0.0,-1.0,
1,48.36189187179786,5.547740380339416,0,1,0,0,480,9,-1,0.0,-1.0,12.0
2,53.66372383569379,46.36492405098508,0,1,0,0,480,7,-1,0.0,-1.0,18.0
3,78.01521946223596,68.9675009452127,0,1,0,0,480,8,-1,0.0,-1.0,29.0
4,84.39553630471188,54.43465204955423,0,1,0,0,480,5,-1,0.0,-1.0,16.0
5,82.24371169054598,71.91355272957577,0,1,0,0,480,14,-1,0.0,-1.0,22.0
60,36.41716409577603,41.36261724309047,-4,0,0,238,329,17,1,,,
6,77.95008725043604,60.067713304419165,4,0,0,45,181,13,1,,,
34,24.610616563235354,19.28039454537702,-2,0,0,139,206,6,2,,,
8,8.498205604723397,41.658538142802804,2,0,0,212,299,19,2,,,
52,99.52429655676842,0.39266861213239634,-4,0,0,38,199,11,3,,,
10,26.324235082075763,95.81414975607106,4,0,0,335,482,9,3,,,
24,27.225394855862838,95.14028189491354,-3,0,0,109,227,5,4,,,
12,88.06234424857603,41.441131994151725,3,0,0,334,471,8,4,,,
57,78.26812742131818,52.02980197558779,-4,0,0,95,165,10,5,,,
14,65.34547447985159,53.217161918689506,4,0,0,31,94,17,5,,,
69,28.226545405667046,2.988896046742673,-2,0,0,132,267,15,6,,,
18,81.80095152105274,68.77469005447303,2,0,0,241,339,13,6,,,
43,88.57699077266491,45.10858975253934,-4,0,0,22,97,6,7,,,
25,79.67479166160727,17.980836637157495,4,0,0,71,227,6,7,,,
17,27.60027724141959,18.404812779553282,-2,0,0,253,414,5,8,,,
27,58.20024622809685,52.63962255349214,2,0,0,240,333,7,8,,,
96,60.820120838569395,33.433473654373415,-3,0,0,66,135,9,9,,,
28,16.388894678846533,33.932658971386786,3,0,0,30,113,18,9,,,
23,98.121568904206,54.755969987442995,-2,0,0,266,444,18,10,,,
31,92.06594555083575,4.154069439589902,2,0,0,131,198,11,10,,,
19,99.32930238643077,51.580010599173086,-3,0,0,118,199,18,11,,,
33,64.00976565862413,60.81267342018825,3,0,0,217,391,8,11,,,
50,20.310366965380734,56.82088349673498,-2,0,0,284,429,17,12,,,
37,11.335271926563816,70.5093797649961,2,0,0,52,183,9,12,,,
51,27.991253433524243,91.71281764850315,-2,0,0,14,121,10,13,,,
38,22.822793597382006,71.74321375634321,2,0,0,181,308,14,13,,,
29,93.92205672250596,64.899358870429,-3,0,0,324,433,12,14,,,
39,76.71066479855473,4.816691111389737,3,0,0,46,173,17,14,,,
16,57.951124517399556,50.13946269337429,-4,0,0,141,228,10,15,,,
40,69.53483284663568,89.6796987816128,4,0,0,11,162,17,15,,,
35,43.74117744686682,25.06193597607007,-2,0,0,276,373,8,16,,,
41,21.630240363113764,11.556766570864486,2,0,0,281,429,10,16,,,
26,29.834067191911817,0.42065452760372546,-4,0,0,243,406,17,17,,,
53,75.90988193524295,11.53358262363584,4,0,0,250,429,10,17,,,
42,56.68245381649123,51.7459251153771,-4,0,0,332,405,6,18,,,
55,96.48739293875448,87.58069888513411,4,0,0,352,418,14,18,,,
68,26.128746453072704,76.88399783120397,-3,0,0,187,340,15,19,,,
56,59.53979186753947,17.601659958562056,3,0,0,54,147,19,19,,,
47,93.91314300019845,65.42412475676869,-2,0,0,300,399,16,20,,,
58,61.156315290886795,71.7943221594275,2,0,0,99,211,19,20,,,
30,86.29995960166427,83.83115692062563,-4,0,0,22,136,7,21,,,
59,41.63320021760819,0.7738984091421042,4,0,0,110,248,9,21,,,
46,50.49177991381999,8.903157499810366,-4,0,0,91,161,7,22,,,
61,36.69254342243398,83.10549065838389,4,0,0,228,400,6,22,,,
44,41.354951826394725,71.39700611596696,-2,0,0,44,212,12,23,,,
62,33.23522167547185,41.63373240685234,2,0,0,286,430,9,23,,,
72,18.478464022110185,69.02765514376419,-4,0,0,322,422,16,24,,,
63,6.160333929902806,71.68578408795571,4,0,0,347,408,12,24,,,
98,49.55117557822604,96.91076445200967,-4,0,0,64,138,11,25,,,
65,58.685416456739844,98.35534612827934,4,0,0,359,504,11,25,,,
64,21.541876345109923,23.501154679246895,-4,0,0,19,142,14,26,,,
66,41.01446791820911,32.71575314571999,4,0,0,294,360,13,26,,,
11,27.119366561570146,9.813270012873243,-2,0,0,202,295,15,27,,,
67,3.620626981280828,78.73738699777667,2,0,0,87,235,7,27,,,
70,49.8211609736725,90.60580383484762,-4,0,0,183,271,14,28,,,
71,21.059102803482343,15.392013278622308,4,0,0,318,462,5,28,,,
9,17.340040167568393,62.937927425645725,-4,0,0,288,353,9,29,,,
74,33.769754322638754,30.90958889341835,4,0,0,180,241,14,29,,,
