node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,58.51977292625731,88.81212485130379,0,0,1,0,480,0,-1,0.0,-1.0,
1,93.05215438068443,55.53895655769142,0,1,0,0,480,7,-1,0.0,-1.0,28.0
2,68.65281844906737,61.357274842992524,0,1,0,0,480,9,-1,0.0,-1.0,23.0
3,17.459914808993084,43.6235813762466,0,1,0,0,480,5,-1,0.0,-1.0,10.0
4,68.13843300711711,61.02688972351641,0,1,0,0,480,5,-1,0.0,-1.0,13.0
5,21.509782235300868,90.97591564511838,0,1,0,0,480,11,-1,0.0,-1.0,20.0
8,38.98100336811364,66.34299891317943,-4,0,0,303,455,16,1,,,
11,82.51122445195031,0.7659471576200061,4,0,0,336,513,15,1,,,
58,79.25398947831643,30.49315170009891,-3,0,0,213,363,6,2,,,
13,86.07765974558484,94.40465991701392,3,0,0,256,433,13,2,,,
41,58.319065350301344,12.398678269041685,-4,0,0,327,410,6,3,,,
17,33.26348645706376,61.13515677271176,4,0,0,235,353,10,3,,,
10,88.20538537900646,51.05394620239817,-3,0,0,311,375,17,4,,,
18,64.70822291860698,80.99479380822136,3,0,0,182,360,8,4,,,
42,31.95188366238806,43.55269602543046,-3,0,0,327,441,14,5,,,
19,90.04413831029194,88.99568624586239,3,0,0,84,189,8,5,,,
15,46.810729071891764,46.449537866542634,-3,0,0,225,288,12,6,,,
21,80.12211717701945,30.678963937491165,3,0,0,266,411,13,6,,,
56,52.249283238789126,56.62386906179615,-4,0,0,177,259,18,7,,,
22,75.7931031957951,50.610292943409426,4,0,0,112,269,18,7,,,
6,78.40683397201198,6.845756989163987,-4,0,0,122,269,13,8,,,
23,12.36508709702112,75.28667933209601,4,0,0,29,127,16,8,,,
9,10.067756075016021,31.092400098215357,-2,0,0,73,143,13,9,,,
24,64.84699359107086,8.242390773615826,2,0,0,111,253,8,9,,,
52,21.54923503961088,82.71691224406128,-3,0,0,4,77,8,10,,,
25,45.03686762187168,48.649471518031575,3,0,0,19,122,11,10,,,
59,11.329517024004797,58.404017026786725,-4,0,0,99,199,18,11,,,
26,65.3512098934662,67.84881325834634,4,0,0,324,488,15,11,,,
49,92.03805374212665,74.3202127706376,-4,0,0,257,401,15,12,,,
28,79.40729484186608,98.15946822364658,4,0,0,310,377,16,12,,,
16,83.0298388824973,46.0615641353885,-4,0,0,319,390,13,13,,,
31,54.41463322690663,27.76649172921819,4,0,0,43,113,7,13,,,
47,65.46585821204131,33.85906728657937,-2,0,0,315,445,9,14,,,
33,78.50003988642136,78.33067738213634,2,0,0,120,206,18,14,,,
74,25.340781925386867,51.62950961410997,-3,0,0,63,124,8,15,,,
34,93.5958727055864,13.782032818493805,3,0,0,94,165,5,15,,,
29,94.06873501792971,50.079966806736245,-4,0,0,57,209,18,16,,,
35,52.13299251693498,78.58609257173637,4,0,0,297,357,10,16,,,
68,11.332951314544149,87.47650988211733,-4,0,0,327,464,14,17,,,
36,43.48414251877188,62.688391304535784,4,0,0,192,347,10,17,,,
27,19.052621535154003,3.369896801637595,-2,0,0,331,499,19,18,,,
38,40.82816529384966,18.05569571034993,2,0,0,251,390,12,18,,,
7,34.40783513335413,99.55381312496105,-2,0,0,83,250,15,19,,,
39,82.45498860771632,79.57789515382737,2,0,0,97,217,17,19,,,
80,53.99399091353704,38.638728624956485,-3,0,0,85,147,5,20,,,
44,82.97244985304883,97.12039091461504,3,0,0,346,508,8,20,,,
61,24.830465276808468,15.306887103537747,-4,0,0,94,184,17,21,,,
45,32.19901641477122,10.674064365962533,4,0,0,191,292,14,21,,,
30,52.89328616701832,93.0575902989839,-3,0,0,42,208,15,22,,,
46,93.53923438804968,91.43115469951152,3,0,0,338,458,16,22,,,
43,4.353924277218956,10.358762203026616,-3,0,0,300,375,19,23,,,
48,11.257026053342067,93.94933351650765,3,0,0,9,142,16,23,,,
37,81.70317248194343,47.33665008272618,-4,0,0,267,354,6,24,,,
53,92.173491350545,21.559034595745498,4,0,0,283,449,11,24,,,
51,10.924985613764736,19.204039439110353,-3,0,0,269,428,7,25,,,
55,17.786998886972828,85.33472383888301,3,0,0,201,269,19,25,,,
82,94.07753987135092,22.736459724306325,-4,0,0,62,207,13,26,,,
57,25.8427965951364,55.91585328687201,4,0,0,12,77,14,26,,,
12,66.61408044868634,29.992827917099273,-2,0,0,178,266,10,27,,,
60,63.5830588732557,20.206404969731327,2,0,0,191,335,11,27,,,
32,67.75908331783035,47.71982757645317,-2,0,0,333,452,13,28,,,
62,92.13814808452932,21.301200398973176,2,0,0,207,275,10,28,,,
20,62.67240920217244,52.42795390921715,-4,0,0,101,178,12,29,,,
63,1.0638112940862143,84.01528165269389,4,0,0,50,126,8,29,,,
81,64.75903347485541,91.57129451095798,-2,0,0,276,397,11,30,,,
64,80.32274668067038,45.653497265663965,2,0,0,346,522,15,30,,,
71,21.69873077827701,82.7950525075391,-2,0,0,309,411,10,31,,,
66,22.45144808631643,42.60545571391107,2,0,0,210,277,15,31,,,
65,79.71623529541554,44.96167027279602,-4,0,0,150,262,11,32,,,
67,48.68742945009542,0.9003413588011155,4,0,0,295,363,12,32,,,
14,68.76189524108905,14.60787996574594,-3,0,0,331,460,8,33,,,
70,88.83565401783252,15.456966628904478,3,0,0,316,452,18,33,,,
50,93.38862998894756,13.97604323852656,-4,0,0,191,353,10,34,,,
72,27.96546786358022,63.3232260669213,4,0,0,337,411,5,34,,,
54,46.26947464884654,45.44848574871813,-3,0,0,233,392,19,35,,,
73,73.95716580511287,22.272029670057524,3,0,0,24,87,6,35,,,
79,33.49842057464142,19.41081964425042,-3,0,0,119,275,8,36,,,
75,79.22137050220431,55.43775362471004,3,0,0,212,336,6,36,,,
69,39.24254266046808,33.1467172014125,-4,0,0,328,498,15,37,,,
76,6.733640294072451,35.08371794337963,4,0,0,206,353,16,37,,,
40,74.3150447472931,39.331595313090396,-3,0,0,235,349,14,38,,,
77,33.063787281280014,80.7601906435229,3,0,0,232,349,13,38,,,
