node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
6,77.61872062191601,9.759895190265489,3,0,0,255,428,12,,0.0,174.0,1
7,19.379586422938367,85.0468277238774,1,0,0,257,396,11,,0.0,-1.0,2
8,59.54600787332895,0.5900276590760534,2,0,0,50,157,11,,0.0,148.0,3
9,90.51284105964254,98.34979027745099,-3,0,0,345,405,18,,0.0,-1.0,4
10,66.11850411857301,72.7824937243665,3,0,0,79,177,17,,1.0,-1.0,5
11,13.360084335277755,76.62492975151852,-3,0,0,275,435,11,,0.0,-1.0,6
12,9.899449681689564,88.97484387469837,2,0,0,168,238,11,,1.0,-1.0,7
13,50.480601053673965,14.117855655219868,3,0,0,359,468,5,,0.0,36.0,8
14,8.871241241826356,44.01146620130406,-3,0,0,212,308,11,,1.0,44.0,9
15,0.5338724031611064,96.1226712064965,3,0,0,87,150,19,,0.0,-1.0,10
16,17.068433980703613,41.951825087136775,1,0,0,1,107,12,,0.0,-1.0,11
17,60.667104072762356,67.48161840995543,-3,0,0,70,197,7,,0.0,-1.0,12
18,56.480949249653236,17.859019277676648,-3,0,0,100,229,14,,0.0,-1.0,13
19,47.17999978444916,32.25964599522566,3,0,0,300,362,16,,0.0,267.0,14
20,8.937985520738712,38.75241983689934,2,0,0,40,171,13,,1.0,-1.0,15
21,60.88331496048156,10.205108550813758,1,0,0,103,172,13,,0.0,78.0,16
22,16.497741604258685,8.627458883636596,-1,0,0,73,182,16,,1.0,304.0,17
23,0.1118231828470817,93.6434680951204,-2,0,0,125,235,8,,0.0,239.0,18
24,83.82823048448004,23.154522833643565,-3,0,0,72,161,12,,0.0,-1.0,19
25,57.76330515057033,80.1602260373514,3,0,0,151,288,17,,1.0,285.0,20
26,36.65373560566775,73.90506953139756,3,0,0,326,431,19,,0.0,-1.0,21
27,86.86583567645562,49.865384879309616,-2,0,0,39,125,12,,0.0,337.0,22
28,88.80427717407366,20.997193781687308,-1,0,0,230,378,17,,0.0,-1.0,23
29,90.14435983120674,80.54883662532765,-1,0,0,113,173,6,,0.0,-1.0,24
30,84.00654338748537,0.449819690859421,1,0,0,354,455,6,,0.0,-1.0,25
31,66.36247059182985,40.06521488011617,-1,0,0,271,346,13,,0.0,-1.0,26
32,60.45641667726471,8.36581170328532,-3,0,0,209,291,18,,0.0,-1.0,27
33,23.647525446498264,35.128292299810106,1,0,0,124,209,15,,1.0,-1.0,28
34,71.842936433371,55.29142502778194,1,0,0,3,147,14,,1.0,-1.0,29
35,1.4628683882356164,33.477565533434195,-3,0,0,90,206,11,,1.0,79.0,30
36,93.99606427938406,17.98505370742095,1,0,0,271,426,15,,1.0,-1.0,31
37,23.677722251197363,30.738491591633675,1,0,0,322,401,5,,1.0,-1.0,32
38,26.79879688130733,12.172514208032414,-1,0,0,310,401,17,,0.0,-1.0,33
39,31.26602110678357,53.94311005229597,-1,0,0,87,198,14,,0.0,-1.0,34
40,67.52796471448552,64.28561622132025,3,0,0,329,493,18,,0.0,-1.0,35
41,16.267586062838248,61.452417912237934,-2,0,0,19,107,6,,1.0,-1.0,36
42,35.832467440988324,82.18358955765058,3,0,0,344,421,17,,0.0,-1.0,37
43,36.241137777528564,97.65687492885257,3,0,0,156,266,7,,0.0,-1.0,38
44,61.4821503423094,42.89790615002013,-2,0,0,143,252,13,,0.0,354.0,39
45,50.31122347187529,17.595310991775513,3,0,0,326,405,11,,0.0,-1.0,40
46,68.01379022805027,96.3067652466226,-3,0,0,183,269,6,,0.0,-1.0,41
47,51.495830176863755,99.23514990208851,1,0,0,258,376,6,,0.0,-1.0,42
48,15.046237246139038,63.768382615556554,1,0,0,282,425,7,,0.0,-1.0,43
49,67.79144766686495,31.172255606236888,1,0,0,132,310,8,,1.0,103.0,44
50,35.15649503049752,94.5470275379368,2,0,0,190,271,10,,0.0,-1.0,45
51,61.19392187702294,78.15257486536443,2,0,0,98,205,16,,0.0,-1.0,46
52,72.59850153463043,61.09821897297767,-1,0,0,307,412,12,,0.0,156.0,47
53,4.787158592940422,66.26910630244656,1,0,0,234,319,5,,0.0,-1.0,48
54,34.49128922769296,46.90234396557575,-1,0,0,263,347,8,,0.0,250.0,49
55,85.14540440005085,96.87075306050552,-1,0,0,153,248,13,,0.0,-1.0,50
56,69.42819570763781,23.198049108442888,-1,0,0,348,451,6,,0.0,-1.0,51
57,31.768864166621757,13.811058826195865,-3,0,0,168,240,14,,1.0,248.0,52
58,58.070255182011174,92.99164438358164,3,0,0,321,413,9,,0.0,-1.0,53
59,81.09350925839269,54.363845862008375,1,0,0,77,215,15,,1.0,-1.0,54
60,94.13992229972436,89.67496381529621,3,0,0,327,471,6,,0.0,-1.0,55
61,36.10756060958364,54.97795289302029,-2,0,0,248,423,10,,0.0,-1.0,56
62,29.59618768390977,0.8771771530295402,-2,0,0,196,323,13,,0.0,-1.0,57
63,45.11884120574609,75.01104229089815,2,0,0,21,128,17,,0.0,-1.0,58
64,63.41700015221902,92.68187900593003,-2,0,0,54,140,12,,0.0,-1.0,59
65,68.57742003189932,14.125722064609347,-2,0,0,115,176,14,,1.0,-1.0,60
66,26.681821494647416,12.534137845374026,-2,0,0,107,219,16,,0.0,189.0,61
67,79.47354701076591,95.06956115027869,3,0,0,203,282,10,,0.0,-1.0,62
68,22.62651054734843,76.55235118905178,-3,0,0,319,390,18,,1.0,-1.0,63
69,43.70025099143919,35.52145629518314,-2,0,0,43,113,7,,0.0,379.0,64
70,98.68848348058663,34.58794990941377,-1,0,0,197,312,5,,0.0,-1.0,65
71,66.10297152855868,71.27980885465253,-1,0,0,56,210,14,,0.0,-1.0,66
72,77.30291207749917,86.20073316278526,-3,0,0,144,317,19,,0.0,-1.0,67
73,56.61866693314358,60.43968381136641,-1,0,0,268,408,16,,0.0,45.0,68
74,71.11373622384598,14.888742333988104,1,0,0,240,339,8,,1.0,-1.0,69
75,20.00504225141212,76.43100058174797,-2,0,0,204,265,15,,0.0,-1.0,70
76,13.496534104846136,68.84676550935292,-2,0,0,351,458,19,,0.0,-1.0,71
77,3.2414074059918474,33.7547631877552,-2,0,0,167,266,6,,0.0,406.0,72
78,66.22443977647576,70.67139822708035,-1,0,0,160,336,12,,1.0,-1.0,73
79,63.011686684431545,44.15396882954863,2,0,0,189,261,6,,1.0,-1.0,74
80,25.467156501725597,61.329769876084725,2,0,0,339,430,19,,0.0,-1.0,75
81,18.49727677744927,6.026616551925057,-1,0,0,94,232,8,,0.0,-1.0,76
