node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,50.57440507524306,39.10552770344311,0,0,1,0,480,0,-1,0.0,-1.0,
1,63.92801019849084,51.44011598676854,0,1,0,0,480,9,-1,0.0,-1.0,19.0
2,18.34218523697305,81.00449789345078,0,1,0,0,480,7,-1,0.0,-1.0,27.0
3,47.21951983405571,15.323151790598278,0,1,0,0,480,7,-1,0.0,-1.0,16.0
4,16.68798429286622,79.69684104789559,0,1,0,0,480,12,-1,0.0,-1.0,23.0
12,30.822490140311075,66.91058898072862,-4,0,0,98,180,19,1,,,
5,70.29931842231004,50.6527952539761,4,0,0,108,174,9,1,,,
28,18.1838549748199,72.98691760937669,-2,0,0,159,312,14,2,,,
6,30.60815097523324,46.0522036797076,2,0,0,299,427,7,2,,,
68,43.22479219444243,94.75816023172965,-2,0,0,316,408,8,3,,,
7,63.64835371380434,87.92823174295144,2,0,0,29,132,10,3,,,
14,89.7245478884261,69.20588904274437,-3,0,0,85,173,9,4,,,
8,55.586786767872866,27.673529477375013,3,0,0,180,351,15,4,,,
31,20.99349583289761,6.415144736523482,-2,0,0,9,94,15,5,,,
13,58.107206164781864,43.89391069283954,2,0,0,237,300,14,5,,,
51,97.40569128701519,2.410250675216097,-2,0,0,184,323,14,6,,,
15,36.05970331525752,80.42645335255416,2,0,0,349,475,6,6,,,
37,72.9822918831074,13.369479258215344,-3,0,0,88,253,8,7,,,
17,64.09559830409944,37.93706158394986,3,0,0,3,168,14,7,,,
60,0.7413558813959997,38.01858228700955,-3,0,0,268,334,16,8,,,
18,34.85785156042691,65.41513607592644,3,0,0,292,366,18,8,,,
75,80.0252881234973,12.867114090064513,-3,0,0,359,430,5,9,,,
20,37.033538399807306,63.037198936554894,3,0,0,111,200,5,9,,,
67,83.94537159432758,33.92133484921997,-2,0,0,35,182,10,10,,,
21,49.90639149334181,51.932649202465385,2,0,0,276,441,14,10,,,
80,86.92698288699947,0.3081398269308311,-3,0,0,62,134,9,11,,,
22,73.80061462013471,62.66700536714184,3,0,0,43,123,6,11,,,
9,4.27399146934786,17.54550559167406,-2,0,0,45,130,9,12,,,
23,25.030898834571346,7.422593142373779,2,0,0,132,222,16,12,,,
29,88.80198442464751,39.336741063326805,-4,0,0,332,466,19,13,,,
27,20.477738193068838,16.6539232099832,4,0,0,192,339,17,13,,,
53,50.914909525550314,21.613615847932387,-3,0,0,121,204,17,14,,,
30,13.607990436635674,58.572199740833994,3,0,0,155,316,17,14,,,
10,65.01776206624628,16.043696682415764,-2,0,0,339,449,15,15,,,
32,88.62313783824762,87.0841276333676,2,0,0,339,503,17,15,,,
71,66.2286283729198,32.28909095325035,-2,0,0,46,129,19,16,,,
33,97.59101602592737,47.40047549061329,2,0,0,144,272,10,16,,,
24,84.02340673652911,88.48940747518577,-3,0,0,221,295,13,17,,,
35,18.049493208391276,24.329207681628063,3,0,0,137,218,19,17,,,
69,42.41123279371093,0.3490105851904235,-4,0,0,268,392,18,18,,,
