node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,48.01448800474388,23.571496669333857,0,0,1,0,480,0,-1,0.0,-1.0,
1,8.425527128243516,44.233591801684305,0,1,0,0,480,10,-1,0.0,-1.0,15.0
2,56.13099135488573,50.94496542224242,0,1,0,0,480,8,-1,0.0,-1.0,29.0
3,69.55706354090127,19.20987835675405,0,1,0,0,480,7,-1,0.0,-1.0,19.0
4,35.4202978913165,41.55672712902664,0,1,0,0,480,13,-1,0.0,-1.0,26.0
5,18.6523305578312,90.64642136721272,0,1,0,0,480,6,-1,0.0,-1.0,26.0
89,26.50166619291262,96.86287814495441,-3,0,0,170,270,16,1,,,
6,68.15114574129173,9.18623463423679,3,0,0,156,283,6,1,,,
21,2.9451200305333214,86.11521215976752,-3,0,0,280,398,18,2,,,
7,71.27980398671892,54.7787606020495,3,0,0,144,301,9,2,,,
23,0.5582909587431795,86.85607843690038,-3,0,0,205,309,11,3,,,
8,52.39404667931525,98.9785775107481,3,0,0,27,145,10,3,,,
36,70.0265597431028,18.868972702400477,-4,0,0,263,332,9,4,,,
9,61.820082117557874,89.67281929963139,4,0,0,290,353,9,4,,,
72,4.037275755698588,60.203891638829155,-3,0,0,84,168,8,5,,,
10,91.3548940106124,10.14186317408502,3,0,0,198,328,19,5,,,
24,59.49796223808745,24.02303982522159,-4,0,0,277,425,10,6,,,
12,76.92849810410226,82.4195955330532,4,0,0,145,216,16,6,,,
53,29.310668012237663,32.67730237570665,-2,0,0,274,414,7,7,,,
13,78.74940466339014,44.72879585141993,2,0,0,142,270,8,7,,,
28,98.22752651809637,25.145764072717203,-4,0,0,96,254,14,8,,,
14,74.99641185365242,71.87765245261798,4,0,0,90,194,18,8,,,
19,96.26223640372191,94.48356015558844,-3,0,0,294,411,18,9,,,
16,62.14187172219956,67.70863921820848,3,0,0,250,418,12,9,,,
70,86.13410631434684,3.681944092282885,-3,0,0,212,359,10,10,,,
17,56.7970690867908,21.317954649104642,3,0,0,341,437,15,10,,,
73,42.601940475238656,84.11276081053433,-3,0,0,345,514,5,11,,,
20,51.96581464172928,88.65594747654684,3,0,0,23,151,12,11,,,
68,59.02397500091051,18.82655112114048,-3,0,0,354,499,5,12,,,
22,47.61508234347266,78.1527334908318,3,0,0,16,191,18,12,,,
25,34.748305443550045,20.066608693123168,-3,0,0,267,416,17,13,,,
27,53.45031770520114,81.47844418929276,3,0,0,5,131,17,13,,,
86,42.05427802573182,43.951892866892415,-2,0,0,266,385,9,14,,,
29,10.65082626928222,39.566724990261505,2,0,0,9,143,8,14,,,
82,79.45267729983716,24.623721418711586,-2,0,0,171,303,8,15,,,
31,50.11248795363639,61.99623824086472,2,0,0,270,416,9,15,,,
83,66.96535952509743,71.74050440290982,-4,0,0,38,212,10,16,,,
32,15.061255427639376,74.96088158365666,4,0,0,286,424,16,16,,,
79,79.19128417073924,85.54426092953898,-2,0,0,37,209,7,17,,,
37,36.387479909256925,50.775306792817275,2,0,0,162,303,14,17,,,
55,51.06697195312383,61.04759809208841,-3,0,0,270,417,19,18,,,
38,70.26377355687445,84.20265601752294,3,0,0,242,321,9,18,,,
59,57.32230451483068,88.40392252371659,-4,0,0,264,334,10,19,,,
40,47.67114136379429,59.762227544302796,4,0,0,102,252,6,19,,,
33,97.35818119349604,48.2385251492264,-3,0,0,179,258,9,20,,,
41,50.853160661130225,45.069305050945516,3,0,0,306,479,18,20,,,
60,44.870320161675934,69.58150012971706,-4,0,0,175,269,14,21,,,
42,20.55127961797162,47.23359123589791,4,0,0,264,436,12,21,,,
49,56.07336415701184,25.819035861562266,-4,0,0,20,170,11,22,,,
43,18.965513804176958,4.461148702771611,4,0,0,151,260,10,22,,,
11,0.8362256379569888,43.526690939872736,-4,0,0,109,196,8,23,,,
46,43.75536422868795,98.01428373752276,4,0,0,66,162,8,23,,,
61,46.631521921818795,85.70274013366918,-4,0,0,270,338,18,24,,,
48,67.32628559609005,15.891690461990592,4,0,0,122,277,7,24,,,
75,78.41700090561199,30.98028293209395,-3,0,0,81,218,13,25,,,
50,22.276869158422574,89.49835507459517,3,0,0,294,379,16,25,,,
56,81.32687469833212,99.9560661340419,-3,0,0,307,392,10,26,,,
51,20.32804789801602,37.65517107653026,3,0,0,113,193,18,26,,,
26,42.44057578458832,33.00060312805233,-2,0,0,109,193,5,27,,,
