node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,22.643934130916488,28.216941159517127,0,0,1,0,480,0,-1,0.0,-1.0,
1,97.82364094497954,34.293676300665254,0,1,0,0,480,12,-1,0.0,-1.0,17.0
2,61.612755065374316,49.97481876071035,0,1,0,0,480,8,-1,0.0,-1.0,14.0
3,2.3104087623388225,94.46747954051168,0,1,0,0,480,5,-1,0.0,-1.0,16.0
4,8.79292618977856,65.8707744091246,0,1,0,0,480,5,-1,0.0,-1.0,19.0
5,81.10242560911301,74.87346928677219,0,1,0,0,480,14,-1,0.0,-1.0,23.0
59,29.80957073692857,10.666612063070746,-4,0,0,1,180,15,1,,,
6,80.92503175572136,73.97200205006823,4,0,0,269,364,7,1,,,
82,24.4491195506772,29.661513409240627,-3,0,0,63,238,13,2,,,
7,44.557216695701875,89.62745920411515,3,0,0,352,420,17,2,,,
58,27.462844273339105,58.55912975175551,-3,0,0,42,158,5,3,,,
9,48.47763496478383,48.56463969510424,3,0,0,53,216,17,3,,,
95,87.12908078188222,2.945305261761133,-3,0,0,151,250,15,4,,,
10,27.890281930244843,11.49366243109874,3,0,0,311,434,16,4,,,
51,75.28265651281049,24.118207714562256,-2,0,0,278,445,17,5,,,
14,18.531250044356362,56.72198123117873,2,0,0,299,415,15,5,,,
60,28.972348004027904,47.07591389100257,-3,0,0,317,464,15,6,,,
15,93.58567056275669,83.94152067741368,3,0,0,348,519,9,6,,,
77,82.11359956205946,5.117790575025294,-2,0,0,329,483,7,7,,,
17,52.77532954010326,16.952636876009386,2,0,0,180,282,12,7,,,
100,10.027269341553225,11.524228683756688,-4,0,0,256,363,7,8,,,
18,28.554456047084,57.789283878316766,4,0,0,206,363,9,8,,,
84,33.90714298501034,78.82306377906902,-4,0,0,10,130,13,9,,,
21,78.25443530332724,69.81301832729021,4,0,0,87,247,7,9,,,
47,3.462355793539118,2.6786415880126535,-3,0,0,21,151,16,10,,,
22,25.315685345530014,98.11152297065907,3,0,0,285,404,17,10,,,
56,34.42871819050591,2.6866601918383193,-2,0,0,54,152,13,11,,,
23,40.31895236056656,68.04606735046052,2,0,0,138,201,16,11,,,
16,76.38354925969763,76.41740817909778,-4,0,0,160,264,8,12,,,
25,87.90217906706559,70.39128644489462,4,0,0,164,307,6,12,,,
